10704,0,1661,928,526,149,3,1,0,0,0,0,0,0,0
46793,0,570,20,48,1,0,0,0,0,0,0,0,0,0
46792,0,186,17,29,284,0,0,13,8,0,0,0,0,0
46791,0,185,10,26,0,0,0,0,0,0,0,0,0,0
46790,0,5,1,6,0,0,0,0,0,0,0,0,0,0
46797,0,186,12,22,638,0,0,0,0,0,0,0,0,0
21618,0,116,727,232,2679,2,0,339,0,0,2,0,0,0
46795,0,185,10,25,0,0,0,0,0,0,0,0,0,0
46794,0,345,21,50,1,0,0,0,0,0,0,0,0,0
21615,0,2060,1406,2491,4054,16,14,1946,2009,0,10,1,8,4
21614,0,6156,1029,2399,8827,40,14,995,1427,0,2,1,8,16
21617,0,74,253,155,28,0,0,207,413,0,0,0,0,0
21616,0,766,756,1048,1340,2,3,564,901,0,0,3,4,0
21611,0,55,77,80,361,0,0,170,364,0,0,0,0,0
21610,0,1539,1484,585,14954,54,8,2035,875,0,3,3,14,0
21613,0,382,293,149,1371,9,1,275,412,0,0,1,0,0
21612,0,76,654,149,3287,1,0,527,419,0,0,1,0,0
16646,0,1199,252,197,49,0,0,6,0,0,0,0,0,0
54541,0,94,41,24,42,1,0,2,0,0,0,0,0,0
31671,0,0,0,21,0,0,0,8,20,0,0,0,0,0
80272,0,0,12,0,7,0,0,6,0,0,0,0,0,0
79230,0,3,1,0,0,0,0,0,0,0,0,0,0,0
26479,0,367,206,212,987,1,2,346,138,0,0,0,0,0
80273,0,1,0,0,1,0,0,0,0,0,0,0,0,0
69170,0,0,0,0,0,0,0,4,0,0,0,0,0,0
19397,0,0,0,82,0,0,0,2,28,0,0,0,0,0
69172,0,3,3,2,0,0,0,0,0,0,0,0,0,0
69173,0,10,7,6,0,0,0,0,0,0,0,0,0,0
69174,0,0,241,0,594,0,0,141,0,0,0,0,0,0
69175,0,20,351,0,1126,1,0,262,0,0,0,0,0,0
45448,0,107,14,21,6,0,0,0,0,0,0,0,0,0
19396,0,212,84,42,3,0,0,0,0,0,0,0,0,0
69178,0,28,241,0,1454,0,0,146,0,0,0,0,0,0
45447,0,0,40,0,17,0,0,5,0,0,0,0,0,0
45444,0,13,31,2,0,0,0,0,0,0,0,0,0,0
45445,0,19,9,20,3,0,0,0,0,0,0,0,0,0
45442,0,56,90,9,561,1,0,229,0,0,0,0,0,0
5980,0,821,355,554,828,2,3,222,74,0,0,0,0,0
45440,0,0,0,6,0,0,0,2,31,0,0,0,0,0
45441,0,51,16,8,0,0,0,4,0,0,0,0,0,0
44799,0,188,5,22,0,0,0,0,0,0,0,0,0,0
44798,0,188,5,22,0,0,0,0,0,0,0,0,0,0
5981,0,3793,1029,1380,721,19,7,165,2,0,0,4,0,0
48620,0,119,13,46,0,0,0,0,0,0,0,0,0,0
44791,0,188,5,21,0,0,0,0,0,0,0,0,0,0
44790,0,342,24,49,1,0,0,0,0,0,0,0,0,0
44793,0,188,5,21,0,0,0,0,0,0,0,0,0,0
44792,0,198,5,21,1,0,0,0,0,0,0,0,0,0
44795,0,188,5,21,0,0,0,0,0,0,0,0,0,0
44794,0,393,18,61,21,0,0,0,0,0,0,0,0,0
44797,0,188,5,21,0,0,0,0,0,0,0,0,0,0
44796,0,521,199,87,595,3,0,18,0,0,0,0,0,0
46869,0,65,62,33,0,0,0,0,0,0,0,0,0,0
46868,0,92,13,22,0,0,0,0,0,0,0,0,0,0
20152,0,138,18,14,0,0,0,0,0,0,0,0,0,0
58079,0,23,5,6,0,0,0,0,0,0,0,0,0,0
19391,0,96,138,230,4254,6,6,74,58,0,0,1,0,0
42746,0,1,21,4,34,0,0,15,77,0,0,0,0,0
46861,0,206,324,149,4010,3,0,317,416,0,0,1,0,0
46860,0,15,181,97,3925,0,2,211,414,0,0,0,0,0
46863,0,372,26,69,53,0,0,39,339,0,0,0,0,0
46862,0,1220,846,153,1683,5,0,832,339,1,2,6,0,0
58071,0,123,867,0,4001,11,0,307,0,0,0,4,0,0
58070,0,107,19,17,1,0,0,0,0,0,0,0,0,0
46867,0,516,135,221,9,0,1,0,0,0,0,0,0,0
58072,0,50,651,0,2225,4,0,281,0,0,0,1,0,0
29236,0,138,7,46,0,0,0,0,0,0,0,0,0,0
48627,0,16,56,10,0,0,0,0,0,0,0,0,0,0
68131,0,2,0,0,4,2,1,10,6,0,0,0,2,0
48626,0,16,56,10,0,0,0,0,0,0,0,0,0,0
20159,0,225,27,23,1,0,0,0,0,0,0,0,0,0
20158,0,194,5,596,33,4,9,84,98,0,0,2,10,8
9099,0,1024,330,235,142,2,1,118,0,0,0,2,4,0
62363,0,30,3,48,0,0,0,0,0,0,0,0,0,0
11672,0,579,139,97,3911,4,2,0,0,0,0,0,0,0
61071,0,5,7,6,0,0,0,0,0,0,0,0,0,0
73900,0,0,4,0,2,0,0,0,0,0,0,0,0,0
32620,0,322,549,0,9275,1,0,444,0,0,0,3,0,0
36421,0,185,2,22,0,0,0,0,0,0,0,0,0,0
31675,0,119,176,121,170,0,0,2,0,0,0,0,0,0
22744,0,0,0,17,0,0,0,0,0,0,0,0,0,0
13058,0,302,44,92,29,0,0,8,0,0,0,0,0,0
13059,0,296,852,148,5360,11,0,476,376,0,3,1,4,0
41398,0,416,78,95,6,0,0,0,0,0,0,0,0,0
51825,0,43,24,29,0,1,0,0,0,0,0,0,0,0
13052,0,5335,2109,996,2738,45,6,361,66,0,0,0,0,0
13053,0,345,154,685,1483,0,0,198,1033,0,0,2,0,16
13050,0,152,23,89,0,0,0,43,17,0,0,0,0,0
13051,0,152,23,61,0,0,0,0,0,0,0,0,0,0
13056,0,1442,603,519,75,1,2,0,0,0,0,0,0,0
13057,0,169,25,65,3,0,0,0,0,0,0,0,0,0
13054,0,217,65,70,991,1,0,1,0,0,0,0,0,0
13055,0,1499,197,199,63,2,1,0,0,0,0,0,0,0
54170,0,111,7,8,3,0,0,0,0,0,0,0,0,0
54171,0,287,7,15,6,0,0,0,0,0,0,0,0,0
54172,0,101,4,4,0,0,0,0,0,0,0,0,0,0
54173,0,123,11,19,1,0,0,0,0,0,0,0,0,0
54174,0,163,127,45,1165,10,0,18,0,0,0,3,0,0
54175,0,16,2,2,0,0,0,0,0,0,0,0,0,0
54176,0,16,2,2,0,0,0,0,0,0,0,0,0,0
54177,0,16,2,2,0,0,0,0,0,0,0,0,0,0
54178,0,16,2,2,0,0,0,0,0,0,0,0,0,0
54179,0,33,3,2,0,1,0,0,0,0,0,0,0,0
62089,0,1,13,0,41,0,0,0,0,0,0,0,0,0
62088,0,26,0,0,0,0,0,0,0,0,0,0,0,0
78728,0,1,8,0,13,0,0,9,0,0,0,0,0,0
62085,0,4,1,0,0,0,0,0,0,0,0,0,0,0
62084,0,29,63,0,3849,3,0,83,0,0,0,0,0,0
62087,0,347,682,0,3122,4,0,329,0,0,0,0,0,0
62086,0,35,39,4,6,0,0,12,0,0,0,0,0,0
62081,0,6,1,9,0,0,0,0,0,0,0,0,0,0
62080,0,0,2,4,0,0,0,20,0,0,0,0,2,0
62083,0,0,13,0,1,0,0,2,0,0,0,0,0,0
62082,0,21,74,28,82,0,0,54,14,0,0,0,0,0
20258,0,29,301,17,1010,0,0,71,0,0,0,0,0,0
20259,0,341,339,227,5,1,0,0,0,0,0,0,0,0
20252,0,192,11,29,3,0,0,0,0,0,0,0,0,0
20253,0,566,32,616,8,0,2,140,240,0,2,2,2,0
20250,0,830,192,131,77,1,0,0,0,0,0,0,0,0
20251,0,563,271,136,21,0,0,0,0,0,0,0,0,0
20256,0,1633,237,196,332,4,0,4,0,0,0,0,0,0
20257,0,497,274,109,78,0,0,0,0,0,0,0,0,0
20254,0,80,1,11,0,0,0,0,0,0,0,0,0,0
20255,0,679,340,234,449,0,0,181,28,0,0,2,0,4
40966,0,83,123,12,1123,0,0,10,0,0,0,0,0,0
40967,0,68,100,12,0,0,0,0,0,0,0,0,0,0
40964,0,21,70,0,3,0,0,0,0,0,0,0,0,0
40965,0,68,100,12,0,0,0,0,0,0,0,0,0,0
40962,0,440,108,67,10,1,0,0,0,0,0,0,0,0
40963,0,277,18,36,1,0,0,4,0,0,0,0,0,0
40960,0,132,486,20,5166,4,0,242,0,0,0,2,0,0
44420,0,674,317,148,2762,5,0,206,11,0,2,0,0,0
29765,0,1292,273,146,120,0,0,0,0,0,0,0,0,0
29764,0,397,9,46,3,0,0,0,0,0,0,0,0,0
29767,0,837,300,146,807,4,0,15,0,0,0,0,0,0
29766,0,141,1,25,0,0,0,0,0,0,0,0,0,0
29761,0,1619,1680,376,5041,27,2,1097,55,0,0,9,0,0
29760,0,141,1,24,0,0,0,0,0,0,0,0,0,0
29763,0,685,116,70,161,2,0,46,0,0,0,0,0,0
29762,0,678,54,70,28,0,0,0,0,0,0,0,0,0
1177,0,7979,9526,34207,13157,986,1757,18080,39220,16,586,1053,6582,9860
1176,0,2995,2925,13330,6806,379,580,9133,18432,6,136,430,2264,2428
1175,0,2131,1208,444,11587,63,0,258,0,1,0,4,0,0
1174,0,22472,10281,7397,43227,511,201,3686,314,3,16,33,12,0
1173,0,18316,7203,6595,23139,299,100,6933,522,4,19,65,10,4
1172,0,244,155,114,682,0,0,131,0,0,0,1,0,0
1171,0,279,129,1289,2565,3,2,83,381,0,0,0,0,0
1170,0,753,228,270,42,0,3,97,9,0,0,10,4,8
23507,0,3,1,4,0,0,0,0,0,0,0,0,0,0
23506,0,0,0,73,3,0,0,14,473,0,0,0,0,0
23505,0,84,16,25,2759,0,0,36,7,0,0,1,0,0
23504,0,613,136,99,91,0,0,0,0,0,0,0,0,0
23503,0,58,339,1451,653,0,2,502,276,0,0,0,6,0
23502,0,128,70,40,1,0,0,0,0,0,0,0,0,0
1179,0,1806,844,1271,1422,14,5,719,511,0,6,2,0,0
1178,0,244,1,112,0,0,0,0,0,0,0,0,0,0
40328,0,37,37,16,0,0,0,0,0,0,0,0,0,0
12592,0,600,32,72,12,3,0,0,0,0,0,0,0,0
27619,0,54,1,4,1,0,0,0,0,0,0,0,0,0
29926,0,855,389,102,363,0,0,58,0,0,0,0,0,0
27617,0,1,20,0,122,0,0,6,0,0,0,0,0,0
27616,0,0,20,0,122,0,0,6,0,0,0,0,0,0
27615,0,68,1,24,1268,0,2,27,17,0,0,0,0,0
27614,0,566,530,116,557,3,1,0,0,0,0,0,0,0
27613,0,68,0,1,0,0,0,0,0,0,0,0,0,0
27612,0,397,58,55,127,1,0,6,0,0,0,0,0,0
27611,0,512,514,83,25,1,0,0,0,0,0,0,0,0
27610,0,68,0,1,0,0,0,0,0,0,0,0,0,0
59038,0,299,30,40,6,0,0,0,0,0,0,0,0,0
59039,0,0,0,6,0,0,0,15,8,0,0,0,0,0
73032,0,0,0,0,0,0,0,5,8,0,0,0,0,0
59032,0,6,11,0,0,0,0,0,0,0,0,0,0,0
59033,0,6,11,0,0,0,0,0,0,0,0,0,0,0
59030,0,0,0,4,0,0,0,29,0,0,0,0,0,0
59031,0,2,1,4,0,0,0,0,0,0,0,0,0,0
59036,0,32,28,40,0,0,1,6,19,0,0,0,0,4
59037,0,32,28,10,0,0,0,0,0,0,0,0,0,0
59034,0,21,3,2,0,0,0,0,0,0,0,0,0,0
59035,0,32,27,10,0,0,0,0,0,0,0,0,0,0
32621,0,131,14,18,6,0,0,0,0,0,0,0,0,0
63792,0,8,7,0,0,0,0,0,0,0,0,0,0,0
621,0,7792,3244,2370,12421,131,32,0,0,0,0,0,0,0
7354,0,1024,340,170,188,4,0,19,0,0,2,2,0,0
12833,0,695,425,159,135,0,1,0,0,0,0,0,0,0
12832,0,175,268,85,108,14,0,0,0,0,0,0,0,0
12831,0,4225,3025,2515,10000,84,24,2571,745,1,10,17,6,8
12830,0,381,222,73,63,3,0,0,0,0,0,0,0,0
8549,0,1275,290,456,367,10,0,81,177,0,0,0,4,0
12836,0,1079,349,200,359,4,2,65,0,0,0,0,0,0
12835,0,58,271,49,260,1,0,29,0,0,0,0,0,0
12834,0,1910,1770,719,1739,18,4,1202,217,1,1,6,0,0
8545,0,1556,3919,3087,1974,12,8,2187,985,0,12,10,22,16
8544,0,5376,2313,2943,4459,509,94,2265,1748,15,56,173,124,48
8547,0,992,107,283,14,1,0,0,0,0,0,0,0,0
8546,0,1427,329,264,2662,4,1,182,0,0,0,1,0,0
8541,0,1033,55,264,9,1,0,0,0,0,0,0,0,0
8540,0,3380,3196,1552,11422,79,17,2276,918,0,1,16,6,0
8543,0,141,213,409,6631,4,4,272,181,0,0,2,0,0
8542,0,3769,2385,1450,5537,37,11,1606,270,0,8,6,6,0
66504,0,21,7,5,3,0,0,0,0,0,0,0,0,0
66505,0,17,3,3,0,0,0,0,0,0,0,0,0,0
66506,0,17,3,3,0,0,0,0,0,0,0,0,0,0
66507,0,51,15,3,1,0,0,0,0,0,0,0,0,0
66500,0,0,5,0,2533,0,0,10,0,0,0,0,0,0
66501,0,461,544,79,2987,5,0,386,4,0,0,1,0,0
66502,0,13,0,4,0,0,0,0,0,0,0,0,0,0
66503,0,14,1,4,1,0,0,0,0,0,0,0,0,0
50413,0,184,2,23,0,0,0,0,0,0,0,0,0,0
50412,0,240,7,34,3,0,0,0,0,0,0,0,0,0
50411,0,184,2,19,0,0,0,0,0,0,0,0,0,0
50410,0,184,2,23,0,0,0,0,0,0,0,0,0,0
66508,0,12,3,2,0,0,0,0,0,0,0,0,0,0
66509,0,5,157,9,3219,0,0,132,0,0,0,1,0,0
50415,0,184,2,23,0,0,0,0,0,0,0,0,0,0
50414,0,291,15,33,1,0,0,0,0,0,0,0,0,0
55629,0,83,36,32,3,0,0,0,0,0,0,0,0,0
55628,0,42,0,22,0,0,0,0,0,0,0,0,0,0
23519,0,91,8,30,1,0,0,0,0,0,0,0,0,0
55623,0,20,0,4,0,0,0,0,0,0,0,0,0,0
55622,0,1,3,44,362,0,0,73,4,0,0,0,0,0
55621,0,18,1,6,1,0,0,0,0,0,0,0,0,0
55620,0,2,0,16,52,0,2,2,3,0,0,1,0,0
55627,0,196,2,27,1,0,0,0,0,0,0,0,0,0
55626,0,1,0,29,4,0,1,4,8,0,0,0,2,0
55625,0,10,110,30,2926,0,0,23,20,0,0,0,0,0
55624,0,26,15,14,6,0,0,0,0,0,0,0,0,0
52811,0,372,22,81,1,0,0,17,16,0,1,2,2,4
52810,0,372,20,49,0,0,0,0,0,0,0,0,0,0
52813,0,1,0,46,0,0,0,41,16,0,0,0,2,0
52812,0,5,24,3,0,0,0,0,0,0,0,0,0,0
52815,0,1,8,97,2533,0,0,57,20,0,0,0,6,12
52814,0,1,86,53,15,0,0,163,16,0,0,0,6,4
52817,0,78,111,13,465,1,0,34,0,0,0,0,0,0
22679,0,312,172,215,326,1,0,11,34,0,0,0,0,0
22676,0,303,147,166,0,0,0,0,0,0,0,0,0,0
22677,0,495,439,347,2,1,0,0,0,0,0,0,0,0
22674,0,714,199,296,5091,10,18,109,40,0,0,0,2,16
22675,0,402,698,516,2339,5,1,437,266,0,0,0,0,0
22672,0,303,147,165,0,0,0,0,0,0,0,0,0,0
22673,0,670,483,273,107,1,0,168,135,1,0,0,0,0
22670,0,608,292,393,424,0,0,135,268,0,1,4,0,0
22671,0,304,149,165,6,0,0,0,0,0,0,0,0,0
60902,0,61,1,4,0,0,0,0,0,0,0,0,0,0
8291,0,481,367,172,1038,0,4,897,267,0,0,0,0,0
60900,0,61,1,4,0,0,0,0,0,0,0,0,0,0
60901,0,91,1,4,1,0,0,0,0,0,0,0,0,0
60906,0,2,20,0,14,1,0,0,0,0,0,0,0,0
60907,0,3,20,0,0,0,0,0,0,0,0,0,0,0
26568,0,1867,402,330,4110,8,0,200,0,0,0,1,0,0
26569,0,1230,455,374,665,2,0,81,0,0,0,2,0,0
26566,0,1182,161,144,73,0,0,0,0,0,0,0,0,0
26567,0,181,235,53,841,1,0,145,0,0,0,0,0,0
26564,0,251,61,71,3,0,0,0,0,0,0,0,0,0
60909,0,940,845,195,4274,10,0,212,6,0,0,0,0,0
26562,0,149,61,41,1,0,0,0,0,0,0,0,0,0
15557,0,1025,215,302,103,1,1,0,0,0,0,0,0,0
26560,0,325,89,86,1,0,0,0,0,0,0,0,0,0
26561,0,157,61,41,1,0,0,0,0,0,0,0,0,0
51424,0,121,38,107,0,0,0,10,0,0,0,0,0,0
15556,0,380,18,35,47,0,0,0,0,0,0,0,0,0
70789,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15551,0,867,25,89,10,0,0,0,0,0,0,0,0,0
8294,0,383,118,45,4281,1,0,120,0,0,0,0,0,0
75531,0,0,1,0,160,0,0,0,0,0,0,0,0,0
75530,0,43,343,0,1687,1,0,49,0,0,0,2,0,0
75533,0,0,1,0,160,0,0,0,0,0,0,0,0,0
75532,0,1,32,0,171,0,0,7,0,0,0,0,0,0
65268,0,3,93,0,49,0,0,20,0,0,0,0,0,0
75534,0,0,1,0,160,0,0,0,0,0,0,0,0,0
75537,0,0,1,0,46,0,0,2,0,0,0,0,0,0
75536,0,3,10,0,58,0,0,2,0,0,0,0,0,0
75539,0,0,2,0,0,0,0,4,0,0,0,0,0,0
65265,0,34,4,4,0,0,0,0,0,0,0,0,0,0
65266,0,34,4,4,0,0,0,0,0,0,0,0,0,0
65267,0,6,3,2,0,0,0,0,0,0,0,0,0,0
65260,0,6,1,2,3,2,0,0,0,0,0,0,0,0
65261,0,6,0,4,0,0,0,0,0,0,0,0,0,0
65262,0,6,0,4,0,0,0,0,0,0,0,0,0,0
65263,0,10,20,1,3,0,0,0,0,0,0,0,0,0
393,0,1031,811,1965,4461,12,12,2323,618,0,1,3,4,0
392,0,2164,1660,644,151,2,0,0,0,0,0,0,0,0
391,0,727,1527,289,14,1,0,0,0,0,0,0,0,0
390,0,5710,1414,2956,2143,25,8,3575,466,0,6,25,10,0
397,0,77,206,415,3422,1,1,2869,665,0,0,0,0,0
396,0,269,1461,209,0,0,0,0,0,0,0,0,0,0
395,0,1590,1540,446,168,3,0,0,0,0,0,0,0,0
394,0,2273,694,1220,5410,19,1,3134,821,0,0,4,2,0
41068,0,0,0,527,0,0,0,48,66,0,0,0,2,0
399,0,269,1461,208,0,0,0,0,0,0,0,0,0,0
398,0,2887,2076,1940,593,17,0,1565,958,0,11,2,0,0
42660,0,285,19,33,1,0,0,0,0,0,0,0,0,0
22850,0,151,2,23,6,0,0,0,0,0,0,0,0,0
59734,0,0,0,358,0,0,0,8,26,0,0,0,0,0
64756,0,6,36,0,287,0,0,9,0,0,0,0,0,0
48913,0,192,3,13,0,0,0,0,0,0,0,0,0,0
48912,0,192,3,13,0,0,0,0,0,0,0,0,0,0
32224,0,394,620,616,5,1,0,41,63,0,0,0,0,0
32225,0,366,743,40,3,0,0,0,0,0,0,0,0,0
32226,0,190,723,26,164,0,0,0,0,0,0,0,0,0
32227,0,546,735,191,10,0,0,0,0,0,0,0,0,0
32220,0,486,656,254,15,0,0,0,0,0,0,0,0,0
32221,0,240,595,207,0,0,0,0,0,0,0,0,0,0
32222,0,284,105,410,1334,1,1,1030,360,0,0,2,0,0
32223,0,240,595,206,0,0,0,0,0,0,0,0,0,0
32228,0,189,724,28,8,0,0,0,0,0,0,0,0,0
32229,0,225,813,32,518,0,0,107,0,0,0,0,0,0
41067,0,192,13,13,0,0,0,0,0,0,0,0,0,0
3748,0,1511,853,306,77,1,0,0,0,0,0,0,0,0
3749,0,5737,3900,14673,17363,219,353,7257,12263,1,39,149,446,572
3746,0,3402,1377,680,1427,14,2,102,0,0,0,0,0,0
3747,0,294,13,102,0,0,0,0,0,0,0,0,0,0
3744,0,1056,89,260,42,2,1,0,0,0,0,0,0,0
3745,0,346,285,130,6,0,0,0,0,0,0,0,0,0
3742,0,509,25,127,2,1,0,0,0,0,0,0,0,0
3743,0,3431,3448,3743,12365,117,73,3568,4933,1,26,27,96,60
3740,0,531,65,148,10,0,0,0,0,0,0,0,0,0
3741,0,868,140,217,15,0,0,0,0,0,0,0,0,0
73850,0,3,0,2,0,0,0,0,0,0,0,0,0,0
73851,0,0,0,4,0,0,0,4,7,0,0,0,0,0
57661,0,88,724,66,4897,2,0,338,80,0,0,2,0,0
57660,0,24,10,4,6,0,0,0,0,0,0,0,0,0
57663,0,9,34,0,0,0,0,0,0,0,0,0,0,0
57662,0,734,338,406,7637,5,11,619,134,0,0,2,0,0
57665,0,21,15,4,0,0,0,0,0,0,0,0,0,0
57664,0,5,21,0,1,0,0,0,0,0,0,0,0,0
57667,0,204,23,23,1,0,0,0,0,0,0,0,0,0
