SpiderJon,0,0,224,0,121,0,0,39,0,0,0,0,0,0
Quasihuman,0,0,38,0,197,0,0,22,0,0,0,0,0,0
Marlith,0,7030,7125,0,12000,976,0,884,0,0,0,122,0,0
FuriousFreddyr1,0,521,167,51,7,3,0,0,0,0,0,0,0,0
Heights,0,26,160,0,497,2,0,33,0,0,0,0,0,0
Airodyssey,0,0,10,0,36,0,0,3,0,0,0,0,0,0
Misterrick,0,3859,875,314,129,97,27,0,0,0,0,0,0,0
Captainktainer,0,24,701,0,740,9,0,114,0,0,0,3,0,0
Prashanthns,0,2497,1584,353,1251,100,13,149,26,2,5,7,6,0
DavidQ.Johnson,0,2,119,0,142,1,0,8,0,0,0,0,0,0
JNW,0,0,62,0,112,0,0,7,0,0,0,0,0,0
Edtropolis,0,0,68,0,30,0,0,8,0,0,0,0,0,0
Brainhell,0,3312,1543,459,190,69,17,0,0,0,0,0,0,0
WikiGull,0,0,1,0,51,0,0,0,0,0,0,0,0,0
Radeksz,0,0,4,0,114,0,0,3,0,0,0,0,0,0
AbeoPaliurus,0,0,56,0,136,0,0,18,0,0,0,0,0,0
Whouk,0,9428,5598,1869,3295,1057,190,770,104,35,86,86,72,3
SonofaPeachII,0,720,409,120,0,5,1,0,0,0,0,0,0,0
Matthew,0,2371,5811,0,7090,535,0,662,0,0,0,97,0,0
Otterathome,0,1,24,0,218,0,0,3,0,0,0,0,0,0
Micahmn,0,199,873,0,1093,43,0,151,0,0,0,11,0,0
Hro%C3%B0ulf,0,6,65,0,310,0,0,3,0,0,0,0,0,0
DavidBeals,0,277,357,53,4,1,1,0,0,0,0,0,0,0
SobaNoodleForYou,0,0,0,0,111,0,0,0,0,0,0,0,0,0
JockBoy,0,1,263,0,395,2,0,32,0,0,0,0,0,0
Sephirothstorm,0,11412,4148,658,2526,520,70,6,0,2,3,0,0,0
Sandahl,0,1137,2142,0,6634,119,0,461,0,0,0,19,0,0
SueWallace,0,1,18,0,278,0,0,6,0,0,0,0,0,0
Linguisticgeek,0,0,17,0,150,0,0,3,0,0,0,0,0,0
Samsaranoadmin,0,0,450,0,278,0,0,71,0,0,0,0,0,0
Ferkelparade,0,1821,1124,178,604,85,12,179,15,1,5,13,1,0
Blackjack48,0,1,43,0,93,0,0,5,0,0,0,0,0,0
FellowWikipedian,0,20,252,0,672,7,0,73,0,0,0,1,0,0
Rmzadeh,0,0,135,0,96,0,0,20,0,0,0,0,0,0
grika,0,5295,1437,505,229,101,21,0,0,0,0,0,0,0
kylekieran,0,289,405,36,5,4,1,0,0,0,0,0,0,0
Wedian,0,0,0,0,100,0,0,0,0,0,0,0,0,0
Troikoalogo,0,0,233,0,188,0,0,26,0,0,0,0,0,0
Auroranorth,0,43,343,0,676,2,0,44,0,0,0,0,0,0
EtonLibrarian,0,0,2,0,99,0,0,0,0,0,0,0,0,0
Peterwats,0,0,31,0,72,0,0,9,0,0,0,0,0,0
Coolguy22468,0,1775,843,142,30,19,6,0,0,0,0,0,0,0
Dalbury,0,11353,3559,740,2759,447,46,83,0,9,9,1,0,0
Simpsonscontributor,0,541,412,60,12,3,0,0,0,0,0,0,0,0
here,0,0,2,0,106,0,0,2,0,0,0,0,0,0
MissingLinks,0,37,124,0,335,6,0,20,0,0,0,2,0,0
Draeco,0,4,61,0,471,2,0,11,0,0,0,0,0,0
Susvolans,0,2221,2357,595,638,91,22,233,16,12,26,10,6,0
Stephanie,0,0,110,0,107,1,0,4,0,0,0,0,0,0
MattWT,0,26,358,0,2183,8,0,97,0,0,0,2,0,0
Darkstar1st,0,3,13,0,320,0,0,4,0,0,0,0,0,0
Hillock65,0,5,84,0,450,1,0,18,0,0,0,0,0,0
UTSRelativity,0,0,3,0,29,0,0,1,0,0,0,0,0,0
NinaOdell,0,3,427,0,555,3,0,64,0,0,0,0,0,0
Aude,0,8333,6107,1158,6194,497,76,544,60,5,22,13,10,0
NSLE,0,26025,15357,7755,10311,3075,919,3605,516,20,294,580,371,83
Coldmachine,0,56,872,0,1881,19,0,193,0,0,0,3,0,0
Arienh4,0,768,652,72,580,9,0,88,0,0,1,0,0,0
GreatOrangePumpkin,0,13,190,0,617,2,0,37,0,0,0,0,0,0
Plato,0,253,1093,0,1194,37,0,162,0,0,0,10,0,0
10014derek,0,0,952,0,167,0,0,149,0,0,0,0,0,0
Mulad,0,2502,1050,190,150,54,6,0,0,0,0,0,0,0
SynKobiety,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Revolver,0,0,29,0,4,0,0,0,0,0,0,0,0,0
Outriggr,0,63,758,0,1787,11,0,111,0,0,0,4,0,0
Skater,0,7796,3518,769,2193,467,45,577,55,6,20,94,18,2
Billwilliamcompton,0,45,355,0,1251,17,0,70,0,0,0,4,0,0
Pax:Vobiscum,0,7495,2774,763,2375,299,51,88,9,3,5,10,6,0
C.Foultz,0,3,232,0,125,0,0,26,0,0,0,0,0,0
Evermore2,0,0,20,0,106,0,0,3,0,0,0,0,0,0
POLLUX,0,592,462,88,4,3,3,0,0,0,0,0,0,0
MrMarkTaylor,0,0,25,0,93,0,0,4,0,0,0,0,0,0
Alethiophile,0,0,342,0,180,1,0,61,0,0,0,0,0,0
ARBAY,0,0,0,0,85,0,0,0,0,0,0,0,0,0
Triwbe,0,6181,1281,466,199,79,22,0,0,0,0,0,0,0
Shimmera,0,0,317,0,41,0,0,11,0,0,0,0,0,0
SVera1NY,0,1138,563,137,71,14,6,0,0,0,0,0,0,0
Bubbahotep,0,8704,6720,3824,6790,854,278,2523,330,19,94,311,168,31
GayCdn,0,10041,3885,910,2888,450,65,0,0,0,0,0,0,0
Alexsautographs,0,900,519,70,27,9,0,0,0,0,0,0,0,0
RegentsPark,0,21847,15732,3787,19466,3742,596,3345,226,55,174,437,214,27
Newbyguesses,0,0,3,0,30,0,0,1,0,0,0,0,0,0
Dtobias,0,49,871,0,2446,14,0,171,0,0,0,3,0,0
IanRose,0,2,241,0,226,0,0,37,0,0,0,1,0,0
Daniel5127,0,1641,4015,0,5720,312,0,707,0,0,0,63,0,0
SteveSmith,0,4,315,0,1035,1,0,91,0,0,0,1,0,0
PartDeux,0,3,301,0,304,3,0,34,0,0,0,0,0,0
Chris.lester,0,1,280,0,251,2,0,59,0,0,0,0,0,0
JaGa,0,8004,3745,715,3001,561,84,302,24,0,7,53,16,0
ClovisPt,0,0,11,0,102,0,0,0,0,0,0,0,0,0
GeeJo,0,7950,2513,560,1687,347,44,22,0,2,4,1,0,0
Pentawing,0,1,102,0,114,0,0,2,0,0,0,0,0,0
Dpmuk,0,6719,3442,662,2271,400,36,569,50,6,16,43,15,1
MichelleG,0,4,195,0,316,2,0,55,0,0,0,0,0,0
PeterKarlsen,0,2,195,0,342,3,0,22,0,0,0,1,0,0
90,0,0,8,0,64,0,0,3,0,0,0,0,0,0
Kilo-Lima,0,7480,7473,1939,4942,1113,147,944,185,47,121,140,80,5
Vendettax,0,11,124,0,917,3,0,32,0,0,0,1,0,0
Tyrol5,0,7943,5977,877,6199,1279,129,800,71,58,60,105,29,0
AySz88,0,132,1163,0,1732,35,0,206,0,0,0,4,0,0
Hiberniantears,0,21854,17562,5053,19658,3106,664,2276,362,56,144,335,166,23
BhaiSaab,0,0,39,0,111,0,0,14,0,0,0,0,0,0
GeoSwan,0,37,1467,0,1193,8,0,177,0,0,0,0,0,0
Edgarde,0,139,566,0,2132,26,0,159,0,0,0,6,0,0
Silverwolf85,0,0,41,0,64,0,0,6,0,0,0,0,0,0
M.nelson,0,0,77,0,137,0,0,10,0,0,0,0,0,0
Rivertorch,0,9,267,0,615,4,0,65,0,0,0,2,0,0
Ld,0,0,10,0,12,0,0,1,0,0,0,0,0,0
4836.03,0,2474,1039,272,237,70,18,0,0,0,0,0,0,0
Vikreykja,0,2096,411,95,102,30,4,0,0,0,0,0,0,0
NeoFreak,0,995,2397,0,5016,120,0,264,0,0,0,13,0,0
Labelledamesansmerci,0,0,25,0,131,0,0,15,0,0,0,0,0,0
PaulKlenk,0,0,87,0,114,0,0,23,0,0,0,0,0,0
Giants2008,0,35,188,0,1073,7,0,65,0,0,0,3,0,0
TheSeer,0,6,196,0,389,0,0,77,0,0,0,0,0,0
Jacoplane,0,4557,3092,376,4303,289,19,433,9,9,8,34,3,0
Patriot8790,0,0,65,0,171,0,0,17,0,0,0,0,0,0
Jmabel,0,1636,925,12,1106,55,1,67,0,0,0,3,0,0
Masterhomer,0,0,37,0,23,0,0,7,0,0,0,0,0,0
theed17,0,3411,3443,0,10701,677,0,633,0,0,0,98,0,0
Dlae,0,20,171,0,895,0,0,40,0,0,0,1,0,0
{{{User,0,292,2352,0,1837,42,0,312,0,0,0,17,0,0
Matheuler,0,121,540,0,1772,25,0,120,0,0,0,7,0,0
Sultec,0,0,27,0,217,0,0,15,0,0,0,0,0,0
Sarsaparilla,0,1,162,0,234,0,0,54,0,0,0,0,0,0
RiseAbovetheVile,0,0,0,0,5,0,0,0,0,0,0,0,0,0
ISeekToHelp&Repair!,0,468,602,89,6,8,1,0,0,0,0,0,0,0
eggwo,0,479,418,61,11,3,1,0,0,0,0,0,0,0
Jd2718,0,1,30,0,251,0,0,8,0,0,0,0,0,0
Nydigoveth,0,0,0,0,4,0,0,0,0,0,0,0,0,0
M7it,0,34,465,0,532,10,0,54,0,0,0,1,0,0
FCYTravis,0,3275,2322,854,2615,270,44,534,111,7,23,43,25,2
A,0,0,7,0,66,0,0,3,0,0,0,0,0,0
SamSpade,0,12901,9885,3098,15819,1410,207,3568,202,59,196,220,118,8
Slumgum,0,10355,2581,494,1758,402,51,0,0,0,0,0,0,0
Slivester,0,1,435,0,198,0,0,82,0,0,0,0,0,0
Kaganer,0,0,210,0,140,0,0,18,0,0,0,0,0,0
Bloom6132,0,1,8,0,213,0,0,7,0,0,0,0,0,0
crazytales56297,0,481,2403,0,3666,209,0,352,0,0,0,51,0,0
Soumyasch,0,6464,1906,487,1930,185,18,3,0,0,0,0,0,0
Zginder,0,8206,3355,699,2463,610,61,158,22,10,21,25,10,0
Whiteandnerdy111,0,1389,436,133,23,5,0,0,0,0,0,0,0,0
OttoterHaar,0,0,23,0,61,0,0,5,0,0,0,0,0,0
Impi,0,0,113,0,203,4,0,24,0,0,0,2,0,0
TheMoose,0,0,203,0,73,0,0,28,0,0,0,0,0,0
CJMiller,0,2355,422,143,10,13,5,0,0,0,0,0,0,0
Tim1357,0,0,173,0,247,0,0,38,0,0,0,1,0,0
Eekim,0,0,5,0,515,0,0,1,0,0,0,0,0,0
mcr616,0,0,0,0,58,0,0,0,0,0,0,0,0,0
Joefromrandb,0,20,59,0,1085,6,0,29,0,0,0,2,0,0
Canuckman,0,0,61,0,61,0,0,21,0,0,0,0,0,0
LuisDantas,0,1,31,0,31,0,0,2,0,0,0,0,0,0
Shiva(Visnu),0,39,325,0,1746,15,0,98,0,0,0,1,0,0
DiamonDie,0,0,0,0,457,0,0,0,0,0,0,0,0,0
Salviogiuliano,0,15541,15083,3294,13071,3789,727,2949,151,96,272,640,275,52
Maisoui!,0,1,124,0,168,0,0,15,0,0,0,0,0,0
NicholasTurnbull,0,7192,2747,854,1690,403,45,769,87,18,33,115,33,4
Megapixie,0,0,14,0,68,0,0,11,0,0,0,0,0,0
Realkyhick,0,0,0,0,92,0,0,2,0,0,0,0,0,0
Fabrictramp,0,10271,6882,1359,7609,1040,116,643,32,14,42,54,22,1
Yeltensic42,0,0,218,0,89,0,0,31,0,0,0,0,0,0
JChap2007,0,0,7,0,54,0,0,3,0,0,0,0,0,0
UzmaGamal,0,0,5,0,113,0,0,0,0,0,0,0,0,0
Earthbendingmaster,0,397,737,36,820,14,0,72,0,0,2,0,0,0
Merope,0,10185,4289,723,4157,802,79,350,11,17,21,48,7,0
DRosenbach,0,3055,939,376,27,17,11,0,0,0,0,0,0,0
Whsitchy,0,3,56,0,247,0,0,11,0,0,0,0,0,0
Vanisaac,0,0,12,0,132,0,0,7,0,0,0,0,0,0
gwernol,0,690,2711,0,3233,172,0,504,0,0,0,84,0,0
Aliasd,0,0,0,0,44,0,0,0,0,0,0,0,0,0
TheInfinityZero,0,0,264,0,110,0,0,17,0,0,0,0,0,0
Viajero,0,165,1369,0,924,42,0,93,0,0,0,3,0,0
Tarret,0,13809,3750,1034,3138,461,97,142,25,1,6,9,3,0
Tkalisky,0,0,21,0,367,0,0,10,0,0,0,0,0,0
Keraunoscopia,0,0,121,0,84,0,0,26,0,0,0,0,0,0
YankeeRajput,0,33,1821,0,1378,19,0,234,0,0,0,3,0,0
Zedla,0,11276,2658,738,1135,309,68,3,0,0,1,0,0,0
HueSatLum,0,39,178,0,1795,39,0,87,0,0,0,13,0,0
SpawnMan,0,6176,5440,1738,4600,412,55,1058,185,16,33,67,32,5
Rmhermen,0,2941,1237,135,555,167,15,14,0,0,4,0,0,0
WillC,0,6844,2738,715,763,199,73,0,0,0,0,0,0,0
RatatWikiFur,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Can'tsleepYankeeswillbeatRedSox,0,0,67,0,126,0,0,45,0,0,0,0,0,0
Csnewton,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Durin,0,7370,5927,811,3662,997,102,620,26,51,80,85,32,1
Power.corrupts,0,289,784,0,4151,76,0,217,0,0,0,13,0,0
Gravitan,0,5,59,0,703,1,0,17,0,0,0,0,0,0
Mmcknight4,0,0,0,0,39,0,0,2,0,0,0,0,0,0
Yakudza,0,0,210,0,140,0,0,18,0,0,0,0,0,0
FalseProphet,0,6,86,0,390,0,0,24,0,0,0,0,0,0
Burner0718,0,695,1303,0,4605,118,0,267,0,0,0,7,0,0
Rjd0060,0,10757,8603,3246,7506,1413,272,2081,197,56,121,291,131,18
Golbez,0,2633,2494,140,1648,141,12,203,0,9,9,4,0,0
Cheeser1,0,2,247,0,359,1,0,54,0,0,0,0,0,0
Ravenswing,0,1,83,0,283,0,0,17,0,0,0,0,0,0
AAA!,0,0,9,0,474,0,0,9,0,0,0,0,0,0
UberCryxic,0,9,375,0,596,1,0,53,0,0,0,0,0,0
Lucky102,0,9,71,0,632,1,0,13,0,0,0,0,0,0
Dr.Szląchski,0,308,276,36,276,7,0,5,0,0,0,0,0,0
Gnanapiti,0,0,1,0,64,0,0,0,0,0,0,0,0,0
Edokter,0,5685,1744,435,948,150,14,41,0,3,4,0,0,0
Ktsquare,0,30,147,0,55,6,0,2,0,0,0,0,0,0
Plop,0,0,0,0,29,0,0,0,0,0,0,0,0,0
TomPhan,0,0,9,0,246,0,0,5,0,0,0,0,0,0
SonicChao,0,149,538,0,1319,35,0,84,0,0,0,6,0,0
ApisO-tang,0,3,411,0,517,2,0,76,0,0,0,1,0,0
Giano,0,61,673,0,1207,16,0,119,0,0,0,1,0,0
HendryLittle,0,0,25,0,84,0,0,3,0,0,0,0,0,0
Purplebackpack89,0,1939,1289,192,525,82,5,8,0,0,0,0,0,0
Gtstricky,0,9483,7216,1147,6865,1113,83,687,41,56,54,64,25,0
JohnSmith's,0,1,16,0,199,0,0,8,0,0,0,0,0,0
GarethOwen.09,0,1075,56,10,7,3,0,0,0,0,0,0,0,0
Smiley4541,0,6,85,0,522,0,0,19,0,0,0,0,0,0
Nephron,0,3053,5006,0,6361,585,0,761,0,0,0,103,0,0
EdBoy002,0,26,919,0,784,7,0,87,0,0,0,3,0,0
Accurizer,0,190,1585,0,2462,47,0,418,0,0,0,16,0,0
Noroton,0,9,378,0,1188,6,0,87,0,0,0,0,0,0
Harlem675,0,2,397,0,315,3,0,35,0,0,0,1,0,0
Iainscott,0,0,89,0,32,0,0,17,0,0,0,0,0,0
Seresin,0,13113,7487,1455,8411,1480,138,1228,82,18,68,178,12,3
CrashUnderride,0,3947,975,360,93,36,7,0,0,0,0,0,0,0
Arsonal,0,0,186,0,283,0,0,55,0,0,0,1,0,0
Bloodofox,0,0,34,0,233,1,0,10,0,0,0,0,0,0
Winger84,0,370,1605,0,4585,113,0,257,0,0,0,13,0,0
JJJJust,0,1,90,0,288,0,0,40,0,0,0,0,0,0
Mandsford,0,10936,3729,711,2394,610,77,0,0,0,0,0,0,0
Karanacs,0,13750,6378,1705,8200,1335,113,1917,127,14,49,367,75,9
Bduke,0,12348,9549,1242,8426,1146,79,1025,44,72,65,92,25,1
UninsuredDriver,0,2,128,0,251,1,0,15,0,0,0,0,0,0
Visorstuff,0,608,235,17,425,18,0,52,0,0,0,6,1,0
Ducknish,0,6,65,0,704,7,0,36,0,0,0,2,0,0
Holderca1,0,33,83,0,333,3,0,15,0,0,0,0,0,0
Jza84,0,8781,4128,1137,3344,556,50,826,50,6,32,86,16,2
Fg2,0,0,0,0,74,0,0,0,0,0,0,0,0,0
Orannis,0,0,31,0,72,0,0,9,0,0,0,0,0,0
LukeTheSpook,0,115,1258,0,2221,30,0,213,0,0,0,8,0,0
Teratornis,0,11587,4175,657,3392,796,90,0,0,0,0,0,0,0
PinkBull,0,152,590,0,2581,48,0,138,0,0,0,10,0,0
DDerby,0,36,703,0,805,23,0,186,0,0,0,7,0,0
Boing!saidZebedee,0,27858,28732,7785,21061,6305,1791,6367,373,96,391,1361,624,131
Jtdirl,0,15,182,0,303,0,0,25,0,0,0,0,0,0
Jdavidb,0,3003,916,682,586,72,12,147,28,0,2,16,6,0
DanielDemaret,0,0,72,0,185,0,0,35,0,0,0,0,0,0
Duk,0,4758,5316,196,7410,605,19,691,9,9,25,59,6,0
Snek01,0,0,5,0,46,0,0,0,0,0,0,0,0,0
Seangorter,0,3102,1111,405,213,59,20,2,0,0,1,0,0,0
Ceres3,0,1478,560,108,45,18,3,0,0,0,0,0,0,0
Kfc1864,0,0,348,0,329,0,0,76,0,0,0,3,0,0
Staecker,0,8594,2086,500,1306,261,29,0,0,0,0,0,0,0
MattytheDamned,0,173,568,0,2890,31,0,122,0,0,0,6,0,0
Callelinea,0,0,196,0,44,0,0,16,0,0,0,0,0,0
Ning-ning,0,0,31,0,201,1,0,2,0,0,0,0,0,0
Khazar2,0,0,37,0,218,0,0,24,0,0,0,1,0,0
Chensiyuan,0,11,637,0,354,4,0,41,0,0,0,0,0,0
Jahiegel,0,30947,11454,0,21272,2880,0,1825,0,0,0,364,0,0
Noraft,0,5,282,0,423,4,0,59,0,0,0,1,0,0
LostFugitive,0,0,25,0,517,0,0,15,0,0,0,0,0,0
Sonia,0,478,1830,0,4295,234,0,352,0,0,0,68,0,0
B.wilson,0,82,424,0,1498,34,0,86,0,0,0,4,0,0
Mbisanz,0,41,761,0,1213,10,0,86,0,0,0,4,0,0
Raystorm,0,62,742,0,1457,10,0,108,0,0,0,6,0,0
-jha-,0,0,59,0,183,0,0,4,0,0,0,0,0,0
Catalan,0,0,75,0,296,1,0,4,0,0,0,0,0,0
Daverocks,0,0,22,0,50,0,0,3,0,0,0,0,0,0
Palffy,0,0,30,0,82,0,0,10,0,0,0,0,0,0
hockeypuck990,0,322,389,40,4,2,0,0,0,0,0,0,0,0
EduardGherkin,0,0,32,0,46,0,0,4,0,0,0,0,0,0
Joshuarooney,0,861,258,64,8,2,0,0,0,0,0,0,0,0
Hadger,0,4131,1978,445,978,207,22,291,49,1,7,20,10,0
KnowledgeSeeker,0,3969,4115,911,3722,456,47,755,47,15,24,58,15,1
mcepitome,0,948,450,104,12,9,0,0,0,0,0,0,0,0
TimLambert,0,0,31,0,192,0,0,12,0,0,0,0,0,0
Oldag07,0,0,9,0,246,0,0,5,0,0,0,0,0,0
AgnosticPreachersKid,0,4,20,0,879,2,0,13,0,0,0,0,0,0
TheRanger,0,2,375,0,432,3,0,40,0,0,0,1,0,0
DanKeshet,0,1826,321,475,137,54,4,35,4,0,1,7,1,0
Riffic,0,0,184,0,140,0,0,38,0,0,0,0,0,0
Meshach,0,2,116,0,355,1,0,23,0,0,0,0,0,0
David.Monniaux,0,1204,629,50,375,60,3,50,0,2,1,0,0,0
SeanMcG,0,0,88,0,258,1,0,32,0,0,0,0,0,0
EncMstr,0,6099,1796,563,492,124,25,233,44,0,3,13,7,0
MoeEpsilon,0,28652,12851,4195,14965,3703,663,2044,256,68,179,406,197,21
Sefringle,0,15,296,0,672,0,0,24,0,0,0,0,0,0
Davtra,0,0,200,0,88,0,0,38,0,0,0,0,0,0
The.griffter,0,0,11,0,32,0,0,2,0,0,0,0,0,0
ElKevbo,0,60,605,0,1773,5,0,166,0,0,0,1,0,0
Porqin,0,0,147,0,76,0,0,18,0,0,0,0,0,0
UnckeHerb,0,0,58,0,94,1,0,3,0,0,0,0,0,0
5albertsquare,0,11144,4345,1122,5006,936,86,650,73,5,35,137,50,4
Dr.Kane,0,2,190,0,376,4,0,30,0,0,0,0,0,0
Strikerforce,0,979,1681,0,5046,312,0,277,0,0,0,87,0,0
RadicalBender,0,1366,1887,231,535,229,11,52,5,0,6,15,3,0
PratyyaGhosh,0,182,427,0,2934,99,0,101,0,0,0,19,0,0
Defender911,0,0,0,0,109,0,0,0,0,0,0,0,0,0
DaGizza,0,11388,12690,5382,9180,2188,573,3221,508,78,266,402,244,63
Angela,0,4380,2537,0,1137,540,0,46,0,0,0,30,0,0
Qaz,0,3804,727,535,375,71,19,136,38,0,2,13,12,0
Wiggles,0,0,84,0,249,0,0,38,0,0,0,0,0,0
Acdixon,0,10111,4465,869,3702,606,75,14,0,0,2,0,0,0
Danielkueh,0,0,5,0,115,0,0,3,0,0,0,0,0,0
Shirimasen,0,2,82,0,103,1,0,15,0,0,0,0,0,0
Dougweller,0,13217,4299,594,5547,637,42,86,0,1,4,3,0,0
HeimAway,0,0,107,0,153,0,0,23,0,0,0,0,0,0
WilliamH,0,13830,6851,956,5453,1319,98,747,70,21,37,92,15,0
Fishpaste,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Kerotan,0,917,1438,295,795,32,3,322,17,6,8,8,1,0
Jtmorgan,0,0,33,0,375,1,0,16,0,0,0,0,0,0
Duncharris,0,2828,2865,469,1774,299,38,623,32,11,25,45,22,2
Kirachinmoku,0,2752,1007,201,140,27,3,0,0,0,0,0,0,0
Vulcanstar6,0,72,1236,0,1316,39,0,234,0,0,0,9,0,0
CrazytalesPublic,0,6,74,0,215,0,0,7,0,0,0,0,0,0
nn123645,0,0,34,0,86,0,0,6,0,0,0,0,0,0
IchwanPalongengi,0,506,323,23,4,2,0,0,0,0,0,0,0,0
MuZemike,0,14774,14856,2862,13921,3775,481,3037,207,119,227,588,204,22
BeitOr,0,202,1644,0,3283,44,0,309,0,0,0,7,0,0
Mjchesnel,0,26,297,0,1603,7,0,91,0,0,0,3,0,0
Tangotango,0,9555,8923,2445,5940,1438,270,2424,221,97,198,324,203,29
Alanbly,0,347,766,0,2643,27,0,135,0,0,0,4,0,0
BaseballBugs,0,15073,7878,1102,16492,1472,123,223,8,2,14,32,11,0
NickY.,0,0,82,0,69,0,0,11,0,0,0,0,0,0
Csernica,0,1,55,0,90,0,0,13,0,0,0,0,0,0
Marine69-71,0,5395,4490,2262,3587,421,102,1633,173,6,40,115,63,6
Finalnight,0,8750,4810,638,3015,809,87,179,12,28,15,40,3,0
Ffirehorse,0,2721,1308,880,726,309,85,295,58,11,49,70,50,6
maxviwe,0,0,46,0,252,1,0,11,0,0,0,0,0,0
Suit-n-tie,0,0,46,0,79,0,0,27,0,0,0,0,0,0
VolunteerMarek,0,27,506,0,1563,21,0,157,0,0,0,7,0,0
Bmrbarre,0,0,29,0,138,0,0,8,0,0,0,0,0,0
Ghosts&empties,0,0,36,0,92,0,0,1,0,0,0,0,0,0
Versus22,0,2816,2229,363,1494,216,27,302,31,8,21,12,6,0
LiberalFascist,0,28,419,0,1046,17,0,87,0,0,0,10,0,0
Sumsum2010,0,23,550,0,989,19,0,118,0,0,0,3,0,0
Rbj,0,0,34,0,71,0,0,6,0,0,0,0,0,0
Dogposter,0,1,88,0,225,0,0,19,0,0,0,0,0,0
ATrain,0,494,1855,0,2698,88,0,231,0,0,0,13,0,0
Sinneed,0,2,164,0,420,1,0,22,0,0,0,0,0,0
Schmausschmaus,0,653,679,85,6,2,2,0,0,0,0,0,0,0
Bobak,0,9281,1908,459,1611,306,36,0,0,0,0,0,0,0
HighKing,0,3,45,0,437,0,0,16,0,0,0,0,0,0
TheNobleSith,0,1,124,0,421,0,0,31,0,0,0,0,0,0
Steptrip,0,38,378,0,746,13,0,50,0,0,0,4,0,0
Heymid,0,51,780,0,2238,37,0,168,0,0,0,3,0,0
Kjkolb,0,12105,4851,1097,3269,883,222,42,0,7,30,0,0,0
Paradiso,0,2,319,0,90,0,0,22,0,0,0,1,0,0
Warpflyght,0,0,3,0,21,0,0,0,0,0,0,0,0,0
JustGettingItRight,0,1,202,0,462,0,0,49,0,0,0,0,0,0
CLW,0,4677,1897,376,588,155,39,110,0,4,16,11,0,0
Stuart.Jamieson,0,0,32,0,29,0,0,6,0,0,0,0,0,0
Animum,0,2294,5439,0,9554,713,0,830,0,0,0,153,0,0
SpLoT,0,0,328,0,301,2,0,50,0,0,0,1,0,0
Herschelkrustofsky,0,0,28,0,224,1,0,19,0,0,0,0,0,0
Mailerdiablo,0,407810,46787,3852,43831,26951,350,2227,38,21,40,2634,21,2
BaseballWatcher,0,904,1286,0,4667,312,0,238,0,0,0,59,0,0
MarkS,0,0,92,0,74,0,0,17,0,0,0,0,0,0
Nikodemos,0,0,30,0,56,0,0,0,0,0,0,0,0,0
Dan100,0,4629,2048,666,1793,338,27,601,66,5,20,58,13,2
Solenodon,0,0,1,0,92,0,0,0,0,0,0,0,0,0
