Orannis,583.428571429,695.643176184
LukeTheSpook,482.642857143,671.915811053
Teratornis,1.0,0.0
PinkBull,525.214285714,654.044777847
Leoboudv,518.111111111,643.813055164
Boing!saidZebedee,580.238095238,650.292861375
Jtdirl,522.428571429,775.067186028
Jdavidb,655.476190476,819.131331893
DanielDemaret,551.428571429,695.661042257
Duk,791.466666667,795.009584848
Snek01,459.111111111,572.910309056
Seangorter,472.805555556,716.588608879
Shaddack,1.0,0.0
Ceres3,1.0,0.0
Liface,576.75,719.445222773
Staecker,1.0,0.0
MattytheDamned,524.214285714,647.037865971
Callelinea,432.361111111,596.682495135
Ning-ning,631.392857143,692.200218764
Khazar2,491.916666667,620.517727386
Chensiyuan,510.178571429,656.927045308
Jahiegel,525.952380952,815.256196951
Noraft,563.357142857,699.560270047
LostFugitive,457.861111111,598.943444742
Sonia,514.142857143,606.192331572
B.wilson,538.214285714,663.22803663
Mbisanz,500.785714286,697.117739594
Raystorm,490.964285714,716.540099566
-jha-,573.214285714,739.168838242
Catalan,589.607142857,703.818970231
Oo7565,638.952380952,810.221780338
Daverocks,475.138888889,684.70979254
Palffy,596.214285714,753.295237132
hockeypuck990,1.0,0.0
EduardGherkin,572.678571429,722.105255486
Joshuarooney,1.0,0.0
Hadger,548.821428571,669.091159403
KnowledgeSeeker,577.428571429,761.325251708
mcepitome,1.0,0.0
TimLambert,571.464285714,753.751190475
Oldag07,506.277777778,618.227304476
AgnosticPreachersKid,576.892857143,788.394027665
TheRanger,507.821428571,771.155718942
Taubblindheit,529.357142857,732.881397538
Rayfield,566.214285714,715.477063624
Riffic,527.642857143,738.517046906
Meshach,536.535714286,741.484225822
Kmorozov,523.857142857,756.00226757
EncMstr,533.357142857,730.226076259
MoeEpsilon,530.952380952,791.317554603
Sefringle,525.035714286,710.852204852
Davtra,580.857142857,645.221113816
The.griffter,495.194444444,776.211955589
ElKevbo,491.571428571,776.688575207
Porqin,549.178571429,677.056444155
UnckeHerb,555.821428571,731.46350363
5albertsquare,529.571428571,639.579868479
Dr.Kane,545.142857143,684.011278103
Strikerforce,493.857142857,668.953980907
RadicalBender,458.464285714,714.503109775
PratyyaGhosh,512.214285714,759.119791036
Defender911,1.0,0.0
DaGizza,539.095238095,820.56919608
Angela,848.866666667,744.365340408
Qaz,504.178571429,742.436996571
Wiggles,446.777777778,608.693067153
Acdixon,498.111111111,661.364486781
Danielkueh,506.944444444,694.31783068
Shirimasen,435.5,679.062589162
Dougweller,543.142857143,666.026474929
HeimAway,558.357142857,726.750104428
WilliamH,501.357142857,665.016310986
Fishpaste,1.0,0.0
Kerotan,491.964285714,754.529830627
Jtmorgan,511.583333333,603.353544781
Mathwhiz29,522.75,647.455459031
Kirachinmoku,551.416666667,727.770213993
Vulcanstar6,638.142857143,813.838231264
Pipermantolisopa,492.75,705.278313859
CrazytalesPublic,544.821428571,738.643544421
Wikidudeman,564.476190476,750.381995312
IchwanPalongengi,1.0,0.0
MuZemike,604.714285714,775.693327862
BeitOr,458.607142857,679.671769522
Mjchesnel,538.178571429,673.129365618
Tangotango,581.714285714,735.917888687
Alanbly,494.821428571,708.91748462
BaseballBugs,557.464285714,683.549648854
NickY.,545.785714286,730.043247251
Csernica,543.5,747.637803829
Marine69-71,575.333333333,761.206151811
Khoikhoi,531.80952381,797.346101486
Finalnight,499.142857143,670.529732711
Ffirehorse,633.047619048,826.922289107
maxviwe,494.611111111,633.174738915
Suit-n-tie,541.214285714,754.46120794
VolunteerMarek,541.571428571,633.627876371
Bmrbarre,592.964285714,702.190653801
Ghosts&empties,580.107142857,713.99959984
Versus22,533.571428571,648.056529406
LiberalFascist,542.571428571,655.738623887
Sumsum2010,553.75,614.139118721
Rbj,751.666666667,786.177672879
Dogposter,602.25,683.397186331
ATrain,469.107142857,696.448541838
Sinneed,562.821428571,702.751530974
Schmausschmaus,1.0,0.0
Bobak,1.0,0.0
HighKing,604.428571429,718.930554961
Steptrip,515.714285714,738.754357009
Heymid,528.928571429,633.047053092
Kjkolb,510.428571429,760.626138421
Paradiso,505.464285714,831.238834511
Warpflyght,537.0,711.797548464
JustGettingItRight,542.321428571,691.903585356
CLW,501.321428571,821.622859011
Animum,583.19047619,712.858330947
SpLoT,511.642857143,762.493653369
Herschelkrustofsky,579.607142857,749.517940317
Mailerdiablo,464.285714286,783.294626703
MarkS,546.607142857,722.550245411
Nikodemos,568.392857143,739.369422452
Dan100,634.238095238,814.813151724
Solenodon,475.022222222,637.97439865
Alynna.Kasmira,416.133333333,664.757934222
giggy,603.952380952,814.316482293
plato,572.214285714,721.949543152
NawlinWiki,477.5,690.686496708
Boricuaeddie,455.178571429,614.0308109
ALargeElk,510.0,764.796705014
RaikuLuciferSamiyaza,1.0,0.0
Adamfinmo,562.25,704.804734863
Boguslavmandzyuk,537.0,757.244440625
WilliamMauco,475.25,771.430327379
Utopianheaven,529.678571429,792.20271576
Sleapaside,587.928571429,645.528355026
AlistairStevenson,549.714285714,610.075171012
EdwardMorganBlake,568.0,639.370225858
HPJoker,547.428571429,681.079904809
Moosester,454.133333333,662.312782771
FasachNua,1.0,0.0
Fogster,461.833333333,611.538020077
PS.,595.5,685.632137937
DLand,441.972222222,625.483213204
Eukesh,1.0,0.0
SeattleSkier,497.571428571,733.09703676
Teryx,1.0,0.0
BearandDragon,450.444444444,622.740515785
Sp3000,520.857142857,765.721881625
Casper2k3,442.361111111,618.409856002
පසිඳුකාවින්ද,516.138888889,615.388901427
MarmadukePercy,514.785714286,607.656858056
John,554.952380952,749.161308843
Halilmarx07,1.0,0.0
Gronky,499.638888889,636.968602052
AdrianBuehlmann,653.952380952,879.302564536
Leflyman,487.107142857,700.393766799
Kubura,553.607142857,683.55436611
MrFish,532.785714286,646.64329504
Rentastrawberry,514.285714286,799.26770055
TerraVentura,1.0,0.0
AndrewHowse,531.361111111,670.819834233
Accounting4Taste,460.714285714,646.002085041
SmileaWhile,454.833333333,612.090066902
SouthernTexas,467.607142857,747.462755881
Peruvianllama,479.464285714,763.961934087
Mcyjerry,597.464285714,786.017993251
Hawkestone,633.107142857,829.222182875
mynameinc,502.5,761.289319885
Amren,511.928571429,745.86095985
Paukrus,567.857142857,740.635634342
LestatdeLioncourt,542.821428571,720.14522345
SlimVirgin,511.714285714,877.912565249
ContiE,467.857142857,806.34349798
CanisLupus,588.892857143,771.377617365
FutureNJGov,461.861111111,661.199289171
CheeseheadFan,438.722222222,675.556437317
iMatthew,594.857142857,652.873137243
ImmortalGoddezz,465.444444444,583.671354445
Abaddon314159,589.107142857,813.46806066
Ypnypn,527.642857143,738.517046906
Rogerthat,520.142857143,788.389394103
IdontHavaname,586.571428571,763.746903976
Hazard-SJ,482.777777778,651.699305182
JimmyBlackwing,475.022222222,637.97439865
HellinaBucket,645.095238095,879.539273332
K.Annoyomous,494.194444444,613.905326577
TheHighFinSpermWhale,631.523809524,809.793269229
Craigy144,544.464285714,738.260780207
Werdnabot,472.535714286,758.617163001
Huon,555.428571429,684.128642874
Silensor,598.333333333,733.076394382
Rodsan18,449.694444444,596.873102091
Avalon,1.0,0.0
SyedNaqvi90,1.0,0.0
Jackaranga,486.472222222,644.542861259
NorseOdin,535.642857143,745.572263433
TheShadowCrow,518.444444444,671.091275461
Rahuloof,557.071428571,631.176905245
Lethe,581.285714286,761.369471559
CityOfSilver,1.0,0.0
Burntsauce,562.142857143,732.475060521
Cybbe,477.083333333,745.716266418
Sycthos,559.857142857,712.784880391
Roundhouse0,558.0,716.229811483
Pr4ever,481.25,700.731581991
NEMT,497.444444444,722.046051163
Dottoreso,554.142857143,722.49982699
ElChico,540.861111111,706.539453959
Staxringold,605.285714286,738.546639617
SRX,560.678571429,696.611389924
Capricorn42,540.642857143,666.463588117
Paradoxsociety,454.888888889,585.47053726
Bubbaditto,502.678571429,767.335836329
Dell970,1.0,0.0
Yutsi,475.861111111,688.256674505
TDC,626.428571429,803.900284032
Arbiteroftruth,1.0,0.0
LordRoem,517.785714286,616.175167249
Adambro,502.535714286,745.645919143
Jareand,1.66666666667,0.5
Jehochman,558.285714286,775.290357794
DuckofLuke,457.861111111,598.943444742
Simonides,511.944444444,725.865517847
StefanoPonte,475.333333333,758.020778079
TDS,500.892857143,818.480822709
Andrevan,523.666666667,786.624522176
Alvestrand,1.0,0.0
Tassedethe,1.0,0.0
Travellingcari,496.892857143,628.9018612
NardtheBard,593.821428571,778.365136497
LOL,1.0,0.0
snowolfd4,551.464285714,689.232077854
Lst27,552.238095238,718.397850931
Davodd,476.25,707.220399789
TigerShark,557.619047619,757.911036263
BrianBoruisawesome,471.666666667,656.465536034
pschemp,624.714285714,770.634586991
TennisDynamite,511.392857143,760.087776886
TucsonDavid,534.194444444,659.284827958
K50Dude,512.035714286,635.941243596
ArtemKarimov,474.472222222,689.061499432
ConnorJack,503.861111111,712.725052177
Stalwart111,516.964285714,730.266096316
Ausir,484.75,793.383566993
IslaamMaged126,564.678571429,637.86080626
A.Z.,487.642857143,731.63574075
Mcstcisco,501.138888889,658.065346299
DepartmentofRedundancyDepartment,523.678571429,610.451823301
Essexmutant,596.619047619,732.209764268
Orthorhombic,521.777777778,652.31012563
Sp00n17,637.392857143,820.745654007
LedgendGamer,584.964285714,753.316287207
Pepperpiggle,527.071428571,650.052180009
Paragon12321,651.0,841.733924705
Caspianblue,603.285714286,729.430371363
Tomlillis,478.694444444,758.325787508
VikrantPhadkay,1.0,0.0
Deadkiddk,546.321428571,732.465893892
J.J.,1.0,0.0
Wikipediarul,462.5,666.102281936
Pschemp,558.904761905,748.448042433
Yngvarr,529.392857143,669.872056014
Kayau,560.535714286,576.606327699
Pichpich,517.428571429,610.980476658
Addihockey10,503.678571429,786.020252115
Northamerica1000,486.416666667,672.690853494
Pureblade,482.535714286,770.541182732
Gopal81,572.464285714,711.785280625
Giants27,586.761904762,724.328980659
Theed17,624.523809524,725.715145372
IJzerenJan,583.75,752.732545938
Ronk01,509.785714286,706.957666948
Eequor,529.392857143,748.022044857
Sennheiser,576.607142857,718.204706195
VoiceofAll,561.80952381,745.53783718
Alexsanderson83,476.166666667,640.347561876
Patarknight,487.714285714,622.716727292
Ghostieguide,444.694444444,710.311903321
WJBaway,438.777777778,637.338040429
NilEinne,573.035714286,721.129471236
Gangsta-Easter-Bunny,517.571428571,743.015560032
UnpopularOpinion,558.321428571,713.214253523
Solarra,1.0,0.0
Catchpole,592.761904762,785.190847289
Yelyos,487.464285714,853.083889456
WheelchairEpidemic,502.107142857,744.367996549
Peter.C,548.392857143,675.685472053
SoWhy,564.80952381,709.665511977
JCPetit,1.0,0.0
Cloveapple,591.214285714,673.943193876
Benc,493.071428571,835.60832051
LOTRrules,471.611111111,653.649944542
Markussep,484.888888889,793.703030106
AWeenieMan,627.285714286,881.517036542
Cwb61,590.035714286,687.803127979
Epicgenius,515.277777778,719.517720421
SteveO,576.571428571,691.695639095
Phr,496.464285714,783.654989684
Sidonuke,623.928571429,629.240585377
Kusunose,497.694444444,736.258106916
Dwr12,582.428571429,637.060660938
December21st2012Freak,658.619047619,655.020864808
Outerlimits,469.888888889,750.546467582
Viceregent,494.305555556,680.535818308
Wsanders,446.75,623.213246008
Lazulilasher,496.392857143,621.612977565
Mapalazoo,1.0,0.0
PrimusvonQuack,565.321428571,731.471120414
CXI,581.071428571,740.001930499
Jeffpw,466.392857143,702.418678567
Coralmizu,489.194444444,635.924327259
CultureDrone,557.785714286,712.725152395
Lesnail,499.083333333,733.352064155
BlakeCS,1.0,0.0
Thrillainmanila,581.857142857,651.203720593
jmason888,613.714285714,828.255999073
Eternalsleeper,676.285714286,923.024196144
Frise,495.535714286,756.535335781
Knowpedia,442.194444444,618.187067157
Juthani1,465.416666667,631.941848591
Noel,1.0,0.0
AzaToth,511.142857143,761.712249488
JimboWales,462.357142857,688.245180565
Nneonneo,457.861111111,598.943444742
GregJackP,542.892857143,688.698150758
PaulPigman,614.19047619,738.526686496
Nixdorf,1.0,0.0
RonRitzman,628.428571429,842.561059443
SeanBlack,569.857142857,744.694661515
Mindbunny,572.142857143,675.973372257
CltFn,517.535714286,780.163352858
Benplowman,1.0,0.0
DeaconofPndapetzim,601.857142857,765.377122005
Edward321,565.071428571,707.193850975
RobPommer,604.785714286,763.510314272
Togepi987,471.611111111,597.16810866
Jakew,473.357142857,770.104339604
JohnnyBGood,504.285714286,742.55658755
Deuterium,489.638888889,716.883533079
Carba,546.607142857,686.919833127
ChrisBradley,590.25,747.492570436
Yankeesrj12,492.777777778,626.671365231
Cmach7,526.464285714,732.466478999
Lalaitshannah,499.111111111,704.391403979
goodandhonestwhig,1.0,0.0
MPF,526.535714286,770.005274299
AliK,629.238095238,763.658737046
Koavf,460.022222222,596.801660707
behmod,1.0,0.0
Mickeystern,559.535714286,710.77100994
Humain-comme,1.0,0.0
Hoopydink,566.571428571,705.458341947
Dinosaurpuppy,587.904761905,683.030990024
IceColdBeer,623.904761905,788.583628342
Harro5,454.178571429,705.23317898
HodjaNasreddin,580.071428571,712.052566278
JohnFoxe,1.0,0.0
Mr.Anon515,474.611111111,658.184434638
Caglarkoca,459.527777778,667.946292751
Aaron,449.25,721.904425807
tjstrf,490.714285714,749.55747489
DrizztJamo,534.357142857,757.448348074
Whytye,550.035714286,694.503522566
Topbanana,577.392857143,793.322205947
Oberiko,531.535714286,757.021688418
Ollieplatt,495.916666667,715.017831945
GuyMontag,507.964285714,786.584479161
Suntag,536.321428571,669.575649961
SULinguist,448.444444444,649.821898677
JBsupreme,664.857142857,930.963658439
ShemDaimwood,669.857142857,866.794093196
Arimareiji,529.25,659.68780495
BarkingMoon,537.428571429,658.354876079
Jtrainor,622.80952381,853.714042679
WHEELER.09,1.0,0.0
NimiTize,664.619047619,854.425538008
Carlossuarez46,556.238095238,700.874216009
ClovisSangrail,534.361111111,659.573536461
LittleTony,463.333333333,636.429100529
Tone,554.619047619,767.535540256
JohnSloan,622.904761905,818.438146716
Fastfission,704.285714286,789.13569105
Mizuonnasango15,591.571428571,776.999660375
Mohammadadil,1.0,0.0
Baku87,583.928571429,777.328207939
Cerejota,559.392857143,693.866598953
Jpbrenna,484.888888889,793.703030106
KellyMartin,546.476190476,795.927341743
AreJay,511.535714286,771.843803592
Thecurran,559.535714286,710.77100994
Dmcdevit,571.428571429,746.943865956
shoeofdeath,632.178571429,722.149258132
astatine-210,446.833333333,566.728109414
CharlesEdward,534.571428571,659.332562954
Steve2011,553.392857143,692.073695498
Flyer22,532.357142857,712.346224007
ShellKinney,564.761904762,767.306110146
Genisock2,1.0,0.0
Izno,638.904761905,797.94444251
Kl4m,463.25,629.883124079
Kobnach,560.785714286,739.894780164
Yamanam,1.0,0.0
Wildthing2022000,588.892857143,771.377617365
Themannhunew2much,517.5,667.60523515
Shauri,476.107142857,770.083748427
Microtonal,551.321428571,702.890562504
Polaris999,586.464285714,744.2739511
Fyre2387,1.0,0.0
Kesac,1.0,0.0
BuickCenturyDriver,573.857142857,715.483616553
Garrickdaft,559.535714286,710.77100994
Qweedsa,491.416666667,611.554576469
Olessi,491.107142857,775.274039766
Awotter,510.5,702.089203734
Crowsnest,482.805555556,747.644300453
E,476.214285714,688.535802279
Chamaeleon,1.0,0.0
VisionThing,613.857142857,714.223821128
jfdwolff,478.861111111,764.077384824
JohnBrauns,475.333333333,758.020778079
Nergaal,509.071428571,659.479015154
Karmosin,569.107142857,748.396571726
Vmv,1.0,0.0
Gaurav1146,564.571428571,744.645841035
V.Molotov,609.952380952,755.036735677
SKYNETX7000,1.0,0.0
InkSplotch,656.0,926.322657969
LeGrandRoidesCitrouilles,565.761904762,739.42049381
Antivenin,623.19047619,865.24197001
DigitalNinja,516.583333333,645.811892117
Mikeblas,1.0,0.0
Bormalagurski,1.0,0.0
Marianocecowski,468.333333333,726.957003113
Charles,446.777777778,608.693067153
Bradjamesbrownistravelling,563.083333333,784.308612728
AndyZ,638.476190476,806.93399496
FloatingBoat,601.857142857,626.514849898
NASCARFan24,485.571428571,730.278113084
DiscoStevenLua,488.888888889,574.930647992
AnonEMouse,600.047619048,748.212629464
Frank,583.380952381,751.224648306
Kékrōps,574.607142857,687.257697561
Blacksun,544.821428571,695.207266114
Bugalugs13,1.0,0.0
Solarusdude,558.321428571,703.479109244
SpiceMan,451.2,698.538951431
Stillwaterising,464.0,571.361313006
Jsjsjs1111,487.222222222,632.502173909
BostonMA,591.928571429,760.331023506
Extranet,497.857142857,790.266578634
AntonioLopez,468.714285714,675.201768786
IMatthew,473.571428571,577.558266342
Spinboy,506.5,723.157648355
MarioSonicboom,607.285714286,740.577702428
Royalguard11,484.642857143,761.844083893
Jack-A-Roe,519.071428571,678.802937951
Lightdarkness,458.607142857,707.793438102
Dereks1x,460.916666667,676.05325234
RainbowSwirl,517.785714286,801.129024743
Kenosis,462.861111111,711.081922144
Mtmdem,1.0,0.0
Shanes,566.0,780.958474497
Thespeshman,1.0,0.0
Stevedietrich,1.0,0.0
ABCD.09,1.0,0.0
FoxyLoxy,636.666666667,630.722975816
Yousaf465,486.222222222,592.767661061
Spryde,443.555555556,599.354235824
Luckyherb,452.777777778,680.687887361
Cuddlyable3,503.444444444,667.759125733
RockManQ,487.035714286,627.919012066
AySz88,468.321428571,784.25159957
alexsautographs,1.0,0.0
Juicifer,527.555555556,687.567451237
Mrld,1.0,0.0
Jwanders,531.857142857,757.602044046
Taw,537.821428571,765.589035598
SweetWingedOne,536.25,705.263476602
BlindEagle,541.821428571,728.744713286
Rogper.09,1.0,0.0
Z.E.R.O.,494.107142857,720.192037882
Lostvalley,555.964285714,684.455362209
Quigley,614.535714286,672.816680615
Sebesta,452.361111111,681.691279099
Lbmixpro,542.5,705.392176345
Darkandstormyknight,455.377777778,610.28317653
Deed89,485.555555556,611.041324298
MohamedCJ,452.111111111,626.057106021
Kevin,515.357142857,734.104591336
Kauffner,473.305555556,698.757110876
RandyJohnston,566.142857143,688.78215507
SeanWhitton,1.0,0.0
Pyrop,1.0,0.0
Latebird,577.571428571,793.631436589
PubLife,526.25,788.887643639
M7,540.071428571,731.020030994
Lectonar,440.785714286,713.352132755
APclark,544.571428571,738.395751419
Wikipedian2,553.142857143,691.274687717
Bigvinu,526.321428571,675.508576359
PerseusSonofZeus,524.75,660.030518775
Nev1,485.071428571,700.632862606
Arabani,544.821428571,740.98505865
DoubleBlue,444.111111111,665.326423645
EricBarbour,581.75,745.263711716
