WOSlinker 1.0,[ 0.49701266  0.50298734]
Mdcollins1984 -1.0,[ 0.50471309  0.49528691]
NicholasTurnbull 1.0,[ 0.48724608  0.51275392]
Rhythmnation2004 -1.0,[ 0.50614737  0.49385263]
Plastikspork 1.0,[ 0.49405317  0.50594683]
Fabrictramp 1.0,[ 0.4946121  0.5053879]
Dalekusa -1.0,[ 0.51437118  0.48562882]
Merope 1.0,[ 0.49722643  0.50277357]
DRosenbach -1.0,[ 0.60385422  0.39614578]
JakeDHS07 -1.0,[ 0.52006084  0.47993916]
Wizardman 1.0,[ 0.49724489  0.50275511]
Fightindaman -1.0,[ 0.50508125  0.49491875]
Fropuff 1.0,[ 0.50195098  0.49804902]
Simplysouth -1.0,[ 0.49691278  0.50308722]
Tarret -1.0,[ 0.5007785  0.4992215]
52Pickup 1.0,[ 0.49780307  0.50219693]
HamsterSandwich 1.0,[ 0.49112275  0.50887725]
Splinter -1.0,[ 0.50829661  0.49170339]
Brianga 1.0,[ 0.50225412  0.49774588]
Rmhermen 1.0,[ 0.49444634  0.50555366]
WillC -1.0,[ 0.5057736  0.4942264]
Dori 1.0,[ 0.40111294  0.59888706]
Electricbassguy -1.0,[ 0.60884819  0.39115181]
Bushytails -1.0,[ 0.49454125  0.50545875]
Butseriouslyfolks 1.0,[ 0.49719984  0.50280016]
SonofaPeach -1.0,[ 0.5090803  0.4909197]
Wikipedialuva -1.0,[ 0.5154368  0.4845632]
A930913 -1.0,[ 0.51849441  0.48150559]
Bagumba 1.0,[ 0.49327543  0.50672457]
Durin 1.0,[ 0.49659192  0.50340808]
Brianreading -1.0,[ 0.59910111  0.40089889]
Cacycle 1.0,[ 0.49809219  0.50190781]
Bsadowski1 1.0,[ 0.49400221  0.50599779]
Rfl 1.0,[ 0.49807761  0.50192239]
RevolvingBugbear 1.0,[ 0.49756739  0.50243261]
Giftigerwunsch -1.0,[ 0.51509376  0.48490624]
Wknight94 1.0,[ 0.49520595  0.50479405]
Ling.Nut -1.0,[ 0.50325159  0.49674841]
Rjd0060 -1.0,[ 0.50000288  0.49999712]
Golbez 1.0,[ 0.50286654  0.49713346]
FireStar 1.0,[ 0.49463349  0.50536651]
Boothy443 -1.0,[ 0.50417637  0.49582363]
Dudemanfellabra -1.0,[ 0.59631788  0.40368212]
Gladysjcortez 1.0,[ 0.49710997  0.50289003]
Jayron32 1.0,[ 0.4920467  0.5079533]
Dr.Szląchski -1.0,[ 0.51441358  0.48558642]
Msgj 1.0,[ 0.49646165  0.50353835]
IlmariKaronen -1.0,[ 0.49876942  0.50123058]
Chazz88 -1.0,[ 0.50654403  0.49345597]
Dantheman531 -1.0,[ 0.49588677  0.50411323]
Chooserr -1.0,[ 0.60341172  0.39658828]
AdjustShift 1.0,[ 0.49684387  0.50315613]
Purplebackpack89 -1.0,[ 0.50733481  0.49266519]
Gtstricky -1.0,[ 0.49975946  0.50024054]
Hyacinth 1.0,[ 0.49833777  0.50166223]
Hamedog -1.0,[ 0.49957596  0.50042404]
AnasSalloum 1.0,[ 0.49317929  0.50682071]
Dweller 1.0,[ 0.49903096  0.50096904]
TheRaven'sApprentice -1.0,[ 0.60425975  0.39574025]
Kaihsu 1.0,[ 0.49079138  0.50920862]
Tedder 1.0,[ 0.49668182  0.50331818]
CubsFan -1.0,[ 0.50962663  0.49037337]
Carbonite 1.0,[ 0.49296897  0.50703103]
crimsonterminator1000 -1.0,[ 0.68253133  0.31746867]
Cyclonenim -1.0,[ 0.50632109  0.49367891]
Wrp103 1.0,[ 0.49848098  0.50151902]
Carterdriggs -1.0,[ 0.59406079  0.40593921]
Booyabazooka -1.0,[ 0.50048172  0.49951828]
Seresin 1.0,[ 0.49650258  0.50349742]
CrashUnderride -1.0,[ 0.59542882  0.40457118]
Mandsford 1.0,[ 0.49979695  0.50020305]
Brockert 1.0,[ 0.49505759  0.50494241]
Plato.08 -1.0,[ 0.5012139  0.4987861]
Footballfan190 -1.0,[ 0.60964002  0.39035998]
TheAustinMan -1.0,[ 0.52030712  0.47969288]
Sherurcij -1.0,[ 0.50614737  0.49385263]
EvilMonkey 1.0,[ 0.49374136  0.50625864]
Crassic -1.0,[ 0.50609013  0.49390987]
Stlet.Rozinsky -1.0,[ 0.50503656  0.49496344]
Feco 1.0,[ 0.50421611  0.49578389]
Lucasbfr 1.0,[ 0.49618684  0.50381316]
nenyedi -1.0,[ 0.5075557  0.4924443]
Fram 1.0,[ 0.49494511  0.50505489]
Boing!saidZebedee 1.0,[ 0.4517965  0.5482035]
BigDT 1.0,[ 0.50056262  0.49943738]
SvenManguard -1.0,[ 0.49869483  0.50130517]
Duk 1.0,[ 0.49494526  0.50505474]
PresN 1.0,[ 0.49742061  0.50257939]
Hoary 1.0,[ 0.49139407  0.50860593]
Ceres3 -1.0,[ 0.51548248  0.48451752]
Snakenath -1.0,[ 0.68490606  0.31509394]
Staecker 1.0,[ 0.49806372  0.50193628]
Ugen64 1.0,[ 0.48314484  0.51685516]
Evilsaltine 1.0,[ 0.50015158  0.49984842]
GSorbyDesroid -1.0,[ 0.68778449  0.31221551]
DavidKernow 1.0,[ 0.49194146  0.50805854]
Cowman109 -1.0,[ 0.49322089  0.50677911]
Chrislk02 -1.0,[ 0.49596972  0.50403028]
Kbdank71 1.0,[ 0.49357786  0.50642214]
PhilipBairdShearer 1.0,[ 0.49599735  0.50400265]
Figureskatingfan -1.0,[ 0.58926015  0.41073985]
Ricky81682 1.0,[ 0.4958098  0.5041902]
JoeChill -1.0,[ 0.51217747  0.48782253]
DavidWBrooks 1.0,[ 0.49824872  0.50175128]
hockeypuck990 -1.0,[ 0.68270429  0.31729571]
Joshuarooney -1.0,[ 0.60460744  0.39539256]
KnowledgeSeeker 1.0,[ 0.49833903  0.50166097]
mcepitome -1.0,[ 0.60040296  0.39959704]
Amalthea 1.0,[ 0.49264954  0.50735046]
Grubber -1.0,[ 0.49688946  0.50311054]
Aleenf1 -1.0,[ 0.5126803  0.4873197]
CheNuevara -1.0,[ 0.50138583  0.49861417]
Keeper76 1.0,[ 0.49350989  0.50649011]
Blctc -1.0,[ 0.67957021  0.32042979]
Smurrayinchester -1.0,[ 0.50507956  0.49492044]
DanKeshet 1.0,[ 0.49061216  0.50938784]
Carter -1.0,[ 0.50363437  0.49636563]
Lifebaka 1.0,[ 0.4933332  0.5066668]
Toddst1 1.0,[ 0.49534343  0.50465657]
EncMstr 1.0,[ 0.49765332  0.50234668]
Chad1m -1.0,[ 0.60338792  0.39661208]
MoeEpsilon -1.0,[ 0.49568792  0.50431208]
Williamborg -1.0,[ 0.50155372  0.49844628]
RyanKeyes -1.0,[ 0.60614455  0.39385545]
Rei.09 -1.0,[ 0.49469885  0.50530115]
5albertsquare 1.0,[ 0.49593983  0.50406017]
RadicalBender 1.0,[ 0.49434907  0.50565093]
Wimt 1.0,[ 0.49689736  0.50310264]
salvag -1.0,[ 0.59346391  0.40653609]
Qaz 1.0,[ 0.49698655  0.50301345]
ChildofMidnight -1.0,[ 0.50165296  0.49834704]
HK22 -1.0,[ 0.51154483  0.48845517]
Freestylefrappe -1.0,[ 0.49550399  0.50449601]
Saxifrage 1.0,[ 0.49571829  0.50428171]
ShadowHalo 1.0,[ 0.50008486  0.49991514]
Jclemens 1.0,[ 0.4914796  0.5085204]
Dougweller 1.0,[ 0.49908547  0.50091453]
Spebi 1.0,[ 0.49612999  0.50387001]
Kerotan -1.0,[ 0.51798922  0.48201078]
TheWordsmith 1.0,[ 0.48713316  0.51286684]
Duncharris 1.0,[ 0.49017325  0.50982675]
Hawkeye7 1.0,[ 0.49397809  0.50602191]
Crazytales56297 -1.0,[ 0.49998463  0.50001537]
CYD 1.0,[ 0.48680741  0.51319259]
Patchouli -1.0,[ 0.5225661  0.4774339]
Samir(TheScope) 1.0,[ 0.44412596  0.55587404]
FatherGoose 1.0,[ 0.49662338  0.50337662]
xDanielx 1.0,[ 0.49560598  0.50439402]
Crazytales 1.0,[ 0.50117841  0.49882159]
MuZemike 1.0,[ 0.50675768  0.49324232]
Richard0612 -1.0,[ 0.50950659  0.49049341]
CWH -1.0,[ 0.51173637  0.48826363]
Thomasiscool -1.0,[ 0.59742698  0.40257302]
Vistro -1.0,[ 0.51658258  0.48341742]
Cutler 1.0,[ 0.49214485  0.50785515]
BaseballBugs -1.0,[ 0.50871841  0.49128159]
brettzwo -1.0,[ 0.51300028  0.48699972]
Marine69-71 -1.0,[ 0.49358325  0.50641675]
Finalnight -1.0,[ 0.49948782  0.50051218]
GDonato 1.0,[ 0.4990479  0.5009521]
Skyler13 -1.0,[ 0.50761215  0.49238785]
StevenFruitsmaak 1.0,[ 0.50516412  0.49483588]
Orioane 1.0,[ 0.49372008  0.50627992]
Versus22 -1.0,[ 0.50339699  0.49660301]
Timrollpickering 1.0,[ 0.49692614  0.50307386]
Goodshoped35110s -1.0,[ 0.50123854  0.49876146]
GeneralPatton 1.0,[ 0.49796919  0.50203081]
TreasuryTag -1.0,[ 0.49976824  0.50023176]
Bobak 1.0,[ 0.4977891  0.5022109]
Jobe6 -1.0,[ 0.49312298  0.50687702]
Skomorokh 1.0,[ 0.49561384  0.50438616]
Rlevse 1.0,[ 0.49461997  0.50538003]
Chrishomingtang -1.0,[ 0.50143719  0.49856281]
Lyrl 1.0,[ 0.49651727  0.50348273]
Stewartadcock 1.0,[ 0.40422393  0.59577607]
Mailerdiablo 1.0,[ 0.47977938  0.52022062]
VegetaSaiyan -1.0,[ 0.69224696  0.30775304]
Michaelsanders -1.0,[ 0.50396206  0.49603794]
Dan100 1.0,[ 0.49139581  0.50860419]
bobsmith319 -1.0,[ 0.59382797  0.40617203]
Rosiestep 1.0,[ 0.49481062  0.50518938]
Brighterorange 1.0,[ 0.50099715  0.49900285]
NrDg 1.0,[ 0.49456342  0.50543658]
TheBlazikenMaster -1.0,[ 0.59339452  0.40660548]
HardcoreHak -1.0,[ 0.59876535  0.40123465]
Boricuaeddie -1.0,[ 0.49765179  0.50234821]
Sergecross73 1.0,[ 0.49266961  0.50733039]
RaikuLuciferSamiyaza -1.0,[ 0.60057649  0.39942351]
Noldoaran 1.0,[ 0.49625675  0.50374325]
Bensdream -1.0,[ 0.52514712  0.47485288]
Someguy1221 1.0,[ 0.4933386  0.5066614]
Shimdidly -1.0,[ 0.51872157  0.48127843]
Mindmeal -1.0,[ 0.50076002  0.49923998]
SarahStierch 1.0,[ 0.50460448  0.49539552]
LouI 1.0,[ 0.50053229  0.49946771]
BigHaz 1.0,[ 0.49345477  0.50654523]
PhilBoswell 1.0,[ 0.49711699  0.50288301]
Mr.Stradivarius 1.0,[ 0.50156866  0.49843134]
HPJoker -1.0,[ 0.5138056  0.4861944]
Barneca -1.0,[ 0.50096825  0.49903175]
i123Pie -1.0,[ 0.59680502  0.40319498]
MaverickLeonhart -1.0,[ 0.51528663  0.48471337]
SlowkingMan 1.0,[ 0.49312339  0.50687661]
UrbanRose -1.0,[ 0.60444798  0.39555202]
FalconKirtaran.09 -1.0,[ 0.50453566  0.49546434]
SeattleSkier 1.0,[ 0.49518255  0.50481745]
OneSalientOversight -1.0,[ 0.50238332  0.49761668]
Akradecki 1.0,[ 0.49468583  0.50531417]
Jamesday 1.0,[ 0.49361949  0.50638051]
Wael.Mogherbi -1.0,[ 0.59428619  0.40571381]
Sabine'sSunbird 1.0,[ 0.49283764  0.50716236]
Shmirlywhirl -1.0,[ 0.60672043  0.39327957]
S@bre 1.0,[ 0.49465572  0.50534428]
Halilmarx07 -1.0,[ 0.51655217  0.48344783]
Efe 1.0,[ 0.49660905  0.50339095]
Ludraman 1.0,[ 0.49190803  0.50809197]
Micoolio101 -1.0,[ 0.51308702  0.48691298]
MrFish -1.0,[ 0.50829795  0.49170205]
Jlk73 1.0,[ 0.49127936  0.50872064]
Accounting4Taste 1.0,[ 0.4974884  0.5025116]
Otto4711 -1.0,[ 0.50124921  0.49875079]
Coolguy22468 -1.0,[ 0.683505  0.316495]
WhoAmIWhyAmIHere -1.0,[ 0.51937711  0.48062289]
MilborneOne 1.0,[ 0.49850322  0.50149678]
Nickptar 1.0,[ 0.49252894  0.50747106]
Elkman 1.0,[ 0.49214767  0.50785233]
RMHED -1.0,[ 0.50180393  0.49819607]
laurenceandrews -1.0,[ 0.60348626  0.39651374]
Poetlister -1.0,[ 0.50855771  0.49144229]
Perspicacite -1.0,[ 0.51078983  0.48921017]
SpeakFree -1.0,[ 0.51379831  0.48620169]
Archtransit 1.0,[ 0.49445838  0.50554162]
Unisouth -1.0,[ 0.59894933  0.40105067]
Indrian -1.0,[ 0.49930423  0.50069577]
Taoster -1.0,[ 0.50011378  0.49988622]
Celticfan383 -1.0,[ 0.60130786  0.39869214]
Distributor108 -1.0,[ 0.52042357  0.47957643]
Doug 1.0,[ 0.49609415  0.50390585]
Veesicle -1.0,[ 0.50118516  0.49881484]
Hazard-SJ -1.0,[ 0.50423259  0.49576741]
TheHighFinSpermWhale -1.0,[ 0.50297454  0.49702546]
DarthVader -1.0,[ 0.49588258  0.50411742]
Craigy144 1.0,[ 0.5036821  0.4963179]
Aarontehtennisman -1.0,[ 0.60840246  0.39159754]
markles 1.0,[ 0.49641445  0.50358555]
SyedNaqvi90 -1.0,[ 0.60814952  0.39185048]
Bigtop(2ndnomination) -1.0,[ 0.60581598  0.39418402]
Kzollman 1.0,[ 0.49813636  0.50186364]
oo7565 -1.0,[ 0.50522964  0.49477036]
SkerHawx -1.0,[ 0.59913667  0.40086333]
bfissa -1.0,[ 0.59711989  0.40288011]
Richardcavell 1.0,[ 0.50619906  0.49380094]
RogerDavies 1.0,[ 0.49459344  0.50540656]
Sewing 1.0,[ 0.49485071  0.50514929]
Daniel.Cardenas -1.0,[ 0.50467487  0.49532513]
Tyrenius -1.0,[ 0.49638674  0.50361326]
Grunt 1.0,[ 0.48601245  0.51398755]
Autocracy -1.0,[ 0.50589002  0.49410998]
BorgHunter 1.0,[ 0.49398935  0.50601065]
Curps 1.0,[ 0.48917478  0.51082522]
CyborgTosser -1.0,[ 0.4936404  0.5063596]
RedWordSmith 1.0,[ 0.49645062  0.50354938]
Khukri -1.0,[ 0.49889259  0.50110741]
Chamillitaryboi94 -1.0,[ 0.60164261  0.39835739]
keeleysam -1.0,[ 0.60595433  0.39404567]
Avicennasis -1.0,[ 0.49769744  0.50230256]
Kalajan -1.0,[ 0.51407971  0.48592029]
Arbiteroftruth -1.0,[ 0.50184508  0.49815492]
Adambro 1.0,[ 0.49706314  0.50293686]
Jehochman 1.0,[ 0.49601041  0.50398959]
Jarry1250 1.0,[ 0.50007988  0.49992012]
Pb30 1.0,[ 0.50375946  0.49624054]
mentaka -1.0,[ 0.60339713  0.39660287]
Alvestrand 1.0,[ 0.49841601  0.50158399]
A520 -1.0,[ 0.51483785  0.48516215]
JRH95 -1.0,[ 0.69314967  0.30685033]
Lst27 -1.0,[ 0.49743536  0.50256464]
Davodd 1.0,[ 0.58555284  0.41444716]
SeraphimWhipp 1.0,[ 0.49834973  0.50165027]
CJCurrie 1.0,[ 0.48986882  0.51013118]
Naerii -1.0,[ 0.50103338  0.49896662]
Shoemaker'sHoliday -1.0,[ 0.50445935  0.49554065]
TheThadman2 -1.0,[ 0.502893  0.497107]
TucsonDavid -1.0,[ 0.51615236  0.48384764]
Jareth 1.0,[ 0.49618989  0.50381011]
Sam1123 -1.0,[ 0.51176382  0.48823618]
Surplu -1.0,[ 0.60695429  0.39304571]
K50Dude -1.0,[ 0.51196184  0.48803816]
Luigi30 -1.0,[ 0.49707093  0.50292907]
Ausir 1.0,[ 0.49082124  0.50917876]
IslaamMaged126 -1.0,[ 0.51042864  0.48957136]
Snottygobble 1.0,[ 0.49099427  0.50900573]
AuburnPilot 1.0,[ 0.49667251  0.50332749]
Niteowlneils 1.0,[ 0.48982534  0.51017466]
Pepperpiggle -1.0,[ 0.50589932  0.49410068]
IBeatAnorexia -1.0,[ 0.5935372  0.4064628]
Dynamictwo-o -1.0,[ 0.60800996  0.39199004]
Wwwwolf 1.0,[ 0.49645312  0.50354688]
VikrantPhadkay -1.0,[ 0.60620251  0.39379749]
Kmweber -1.0,[ 0.49809788  0.50190212]
J.J. 1.0,[ 0.50113268  0.49886732]
Cdc 1.0,[ 0.49924658  0.50075342]
Wereon -1.0,[ 0.50317614  0.49682386]
Northamerica1000 -1.0,[ 0.51008665  0.48991335]
Treelo -1.0,[ 0.51492471  0.48507529]
Aecis 1.0,[ 0.49648178  0.50351822]
CentralDataBank -1.0,[ 0.60682972  0.39317028]
Giants27 -1.0,[ 0.50289236  0.49710764]
DvDknight -1.0,[ 0.60225008  0.39774992]
WarthogDemon -1.0,[ 0.50408145  0.49591855]
Vishnava -1.0,[ 0.50185996  0.49814004]
CMummert 1.0,[ 0.49648883  0.50351117]
CWY2190 -1.0,[ 0.49526149  0.50473851]
Pcb21 1.0,[ 0.40764828  0.59235172]
Cremepuff222 1.0,[ 0.49539693  0.50460307]
GaiaOctaviaAgrippa -1.0,[ 0.50230265  0.49769735]
Philippe 1.0,[ 0.49612999  0.50387001]
Lupo 1.0,[ 0.49654062  0.50345938]
Gangsta-Easter-Bunny -1.0,[ 0.50365031  0.49634969]
Diberri 1.0,[ 0.50112992  0.49887008]
Gaz 1.0,[ 0.50054536  0.49945464]
Risker 1.0,[ 0.49244338  0.50755662]
Drumlineramos -1.0,[ 0.59867644  0.40132356]
Zagalejo 1.0,[ 0.49315346  0.50684654]
Fencesandwindows 1.0,[ 0.49497282  0.50502718]
Mike33 -1.0,[ 0.60128014  0.39871986]
GSorby -1.0,[ 0.51458577  0.48541423]
Mayalld -1.0,[ 0.49882066  0.50117934]
Pamri 1.0,[ 0.49111859  0.50888141]
Benc 1.0,[ 0.48475819  0.51524181]
Tra 1.0,[ 0.49740153  0.50259847]
ScottGall -1.0,[ 0.50503335  0.49496665]
Anbu121 -1.0,[ 0.51166344  0.48833656]
RobertG 1.0,[ 0.49753936  0.50246064]
Polargeo -1.0,[ 0.50321233  0.49678767]
Ganeshk 1.0,[ 0.49153065  0.50846935]
Mapalazoo -1.0,[ 0.60709524  0.39290476]
willmerchant -1.0,[ 0.60314722  0.39685278]
Endofskull -1.0,[ 0.5064633  0.4935367]
WikiGreekBasketball -1.0,[ 0.50212557  0.49787443]
Ohmpandya -1.0,[ 0.50246033  0.49753967]
Cgoodwin -1.0,[ 0.49843125  0.50156875]
Kntrabssi -1.0,[ 0.51235534  0.48764466]
Lazulilasher 1.0,[ 0.49921121  0.50078879]
Noel 1.0,[ 0.48680741  0.51319259]
MikeCline 1.0,[ 0.49694599  0.50305401]
SpecialAgentUncleTito -1.0,[ 0.51040198  0.48959802]
Wikiwoohoo -1.0,[ 0.50790019  0.49209981]
Nixdorf 1.0,[ 0.50233157  0.49766843]
RonRitzman 1.0,[ 0.50231329  0.49768671]
Schissel 1.0,[ 0.50160043  0.49839957]
