Finalnight -1.0,[ 0.25735399  0.74264601]
GDonato 1.0,[ 0.37652335  0.62347665]
Skyler13 -1.0,[ 0.72774291  0.27225709]
StevenFruitsmaak 1.0,[ 0.58366791  0.41633209]
Orioane 1.0,[ 0.23160091  0.76839909]
Versus22 -1.0,[ 0.28963708  0.71036292]
Timrollpickering 1.0,[ 0.62085108  0.37914892]
Goodshoped35110s -1.0,[ 0.36286801  0.63713199]
GeneralPatton 1.0,[ 0.36387476  0.63612524]
TreasuryTag -1.0,[ 0.26685759  0.73314241]
Bobak 1.0,[ 0.40836975  0.59163025]
Jobe6 -1.0,[ 0.22352157  0.77647843]
Skomorokh 1.0,[ 0.2496224  0.7503776]
Rlevse 1.0,[ 0.22895358  0.77104642]
Chrishomingtang -1.0,[ 0.56624252  0.43375748]
Lyrl 1.0,[ 0.40950662  0.59049338]
Stewartadcock 1.0,[ 0.30976423  0.69023577]
Mailerdiablo 1.0,[ 0.22381967  0.77618033]
VegetaSaiyan -1.0,[ 0.96140548  0.03859452]
Michaelsanders -1.0,[ 0.8146705  0.1853295]
Dan100 1.0,[ 0.21110212  0.78889788]
bobsmith319 -1.0,[ 0.73136203  0.26863797]
Rosiestep 1.0,[ 0.23399393  0.76600607]
Brighterorange 1.0,[ 0.34351324  0.65648676]
NrDg 1.0,[ 0.27109549  0.72890451]
TheBlazikenMaster -1.0,[ 0.90736965  0.09263035]
HardcoreHak -1.0,[ 0.89134995  0.10865005]
Boricuaeddie -1.0,[ 0.22491097  0.77508903]
Sergecross73 1.0,[ 0.23271308  0.76728692]
RaikuLuciferSamiyaza -1.0,[ 0.90468867  0.09531133]
Noldoaran 1.0,[ 0.43200531  0.56799469]
Bensdream -1.0,[ 0.87950164  0.12049836]
Someguy1221 1.0,[ 0.26243263  0.73756737]
Shimdidly -1.0,[ 0.91270384  0.08729616]
Mindmeal -1.0,[ 0.48285386  0.51714614]
SarahStierch 1.0,[ 0.29832757  0.70167243]
LouI 1.0,[ 0.50188346  0.49811654]
BigHaz 1.0,[ 0.25485542  0.74514458]
PhilBoswell 1.0,[ 0.29698918  0.70301082]
Mr.Stradivarius 1.0,[ 0.28325906  0.71674094]
HPJoker -1.0,[ 0.9363983  0.0636017]
Barneca -1.0,[ 0.39718873  0.60281127]
i123Pie -1.0,[ 0.90703789  0.09296211]
MaverickLeonhart -1.0,[ 0.84194332  0.15805668]
SlowkingMan 1.0,[ 0.2139252  0.7860748]
UrbanRose -1.0,[ 0.95456709  0.04543291]
FalconKirtaran.09 -1.0,[ 0.81558063  0.18441937]
SeattleSkier 1.0,[ 0.32493138  0.67506862]
OneSalientOversight -1.0,[ 0.761491  0.238509]
Akradecki 1.0,[ 0.27572928  0.72427072]
Jamesday 1.0,[ 0.44772901  0.55227099]
Wael.Mogherbi -1.0,[ 0.9055362  0.0944638]
Sabine'sSunbird 1.0,[ 0.23255279  0.76744721]
Shmirlywhirl -1.0,[ 0.96011892  0.03988108]
S@bre 1.0,[ 0.26160101  0.73839899]
Halilmarx07 -1.0,[ 0.92682998  0.07317002]
Efe 1.0,[ 0.25940128  0.74059872]
Ludraman 1.0,[ 0.22183065  0.77816935]
Micoolio101 -1.0,[ 0.82554686  0.17445314]
MrFish -1.0,[ 0.70550224  0.29449776]
Jlk73 1.0,[ 0.41254404  0.58745596]
Accounting4Taste 1.0,[ 0.38674098  0.61325902]
Otto4711 -1.0,[ 0.74843352  0.25156648]
Coolguy22468 -1.0,[ 0.96004314  0.03995686]
WhoAmIWhyAmIHere -1.0,[ 0.81181457  0.18818543]
MilborneOne 1.0,[ 0.51788311  0.48211689]
Nickptar 1.0,[ 0.20948337  0.79051663]
Elkman 1.0,[ 0.22220624  0.77779376]
RMHED -1.0,[ 0.23379674  0.76620326]
laurenceandrews -1.0,[ 0.96083554  0.03916446]
Poetlister -1.0,[ 0.64746968  0.35253032]
Perspicacite -1.0,[ 0.7748498  0.2251502]
SpeakFree -1.0,[ 0.72222262  0.27777738]
Archtransit 1.0,[ 0.2629518  0.7370482]
Unisouth -1.0,[ 0.8918305  0.1081695]
Indrian -1.0,[ 0.65786143  0.34213857]
Taoster -1.0,[ 0.58058685  0.41941315]
Celticfan383 -1.0,[ 0.95932191  0.04067809]
Distributor108 -1.0,[ 0.96167343  0.03832657]
Doug 1.0,[ 0.26834053  0.73165947]
Veesicle -1.0,[ 0.47052627  0.52947373]
Hazard-SJ -1.0,[ 0.55804707  0.44195293]
TheHighFinSpermWhale -1.0,[ 0.36209756  0.63790244]
DarthVader -1.0,[ 0.22600066  0.77399934]
Craigy144 1.0,[ 0.48216443  0.51783557]
Aarontehtennisman -1.0,[ 0.96154886  0.03845114]
markles 1.0,[ 0.49175839  0.50824161]
SyedNaqvi90 -1.0,[ 0.96112196  0.03887804]
Bigtop(2ndnomination) -1.0,[ 0.90596903  0.09403097]
Kzollman 1.0,[ 0.44563014  0.55436986]
oo7565 -1.0,[ 0.73221413  0.26778587]
SkerHawx -1.0,[ 0.8634428  0.1365572]
bfissa -1.0,[ 0.90977268  0.09022732]
Richardcavell 1.0,[ 0.38640832  0.61359168]
RogerDavies 1.0,[ 0.22894365  0.77105635]
Sewing 1.0,[ 0.34351677  0.65648323]
Daniel.Cardenas -1.0,[ 0.82222496  0.17777504]
Tyrenius -1.0,[ 0.24733462  0.75266538]
Grunt 1.0,[ 0.22398783  0.77601217]
Autocracy -1.0,[ 0.64423921  0.35576079]
BorgHunter 1.0,[ 0.21922789  0.78077211]
Curps 1.0,[ 0.28770469  0.71229531]
CyborgTosser -1.0,[ 0.40579581  0.59420419]
RedWordSmith 1.0,[ 0.26476578  0.73523422]
Khukri -1.0,[ 0.31154517  0.68845483]
Chamillitaryboi94 -1.0,[ 0.90801555  0.09198445]
keeleysam -1.0,[ 0.96058896  0.03941104]
Avicennasis -1.0,[ 0.23825969  0.76174031]
Kalajan -1.0,[ 0.77590907  0.22409093]
Arbiteroftruth -1.0,[ 0.54514393  0.45485607]
Adambro 1.0,[ 0.24388491  0.75611509]
Jehochman 1.0,[ 0.22044935  0.77955065]
Jarry1250 1.0,[ 0.39527651  0.60472349]
Pb30 1.0,[ 0.70544083  0.29455917]
mentaka -1.0,[ 0.96044178  0.03955822]
Alvestrand 1.0,[ 0.6799367  0.3200633]
A520 -1.0,[ 0.90286433  0.09713567]
JRH95 -1.0,[ 0.96106136  0.03893864]
Lst27 -1.0,[ 0.39497105  0.60502895]
Davodd 1.0,[ 0.32789507  0.67210493]
SeraphimWhipp 1.0,[ 0.40373063  0.59626937]
CJCurrie 1.0,[ 0.28338718  0.71661282]
Naerii -1.0,[ 0.37448112  0.62551888]
Shoemaker'sHoliday -1.0,[ 0.43176966  0.56823034]
TheThadman2 -1.0,[ 0.58434221  0.41565779]
TucsonDavid -1.0,[ 0.80857012  0.19142988]
Jareth 1.0,[ 0.26407433  0.73592567]
Sam1123 -1.0,[ 0.95730552  0.04269448]
Surplu -1.0,[ 0.9608388  0.0391612]
K50Dude -1.0,[ 0.64418021  0.35581979]
Luigi30 -1.0,[ 0.22964173  0.77035827]
Ausir 1.0,[ 0.40929852  0.59070148]
IslaamMaged126 -1.0,[ 0.71466759  0.28533241]
Snottygobble 1.0,[ 0.23915128  0.76084872]
AuburnPilot 1.0,[ 0.36832198  0.63167802]
Niteowlneils 1.0,[ 0.23447192  0.76552808]
Pepperpiggle -1.0,[ 0.38555751  0.61444249]
IBeatAnorexia -1.0,[ 0.90618235  0.09381765]
Dynamictwo-o -1.0,[ 0.9611193  0.0388807]
Wwwwolf 1.0,[ 0.40734159  0.59265841]
VikrantPhadkay -1.0,[ 0.9544893  0.0455107]
Kmweber -1.0,[ 0.32883208  0.67116792]
J.J. 1.0,[ 0.61294382  0.38705618]
Cdc 1.0,[ 0.32986007  0.67013993]
Wereon -1.0,[ 0.65840777  0.34159223]
Northamerica1000 -1.0,[ 0.54567072  0.45432928]
Treelo -1.0,[ 0.63604504  0.36395496]
Aecis 1.0,[ 0.30713021  0.69286979]
CentralDataBank -1.0,[ 0.94660939  0.05339061]
Giants27 -1.0,[ 0.23485394  0.76514606]
DvDknight -1.0,[ 0.95793903  0.04206097]
WarthogDemon -1.0,[ 0.43203994  0.56796006]
Vishnava -1.0,[ 0.43102968  0.56897032]
CMummert 1.0,[ 0.23634792  0.76365208]
CWY2190 -1.0,[ 0.22374494  0.77625506]
Pcb21 1.0,[ 0.39733545  0.60266455]
Cremepuff222 1.0,[ 0.24380252  0.75619748]
GaiaOctaviaAgrippa -1.0,[ 0.59023738  0.40976262]
Philippe 1.0,[ 0.21989506  0.78010494]
Lupo 1.0,[ 0.29204996  0.70795004]
Gangsta-Easter-Bunny -1.0,[ 0.40649556  0.59350444]
Diberri 1.0,[ 0.38753361  0.61246639]
Gaz 1.0,[ 0.40545283  0.59454717]
Risker 1.0,[ 0.23812798  0.76187202]
Drumlineramos -1.0,[ 0.81665741  0.18334259]
Zagalejo 1.0,[ 0.23709011  0.76290989]
Fencesandwindows 1.0,[ 0.23382699  0.76617301]
Mike33 -1.0,[ 0.91043898  0.08956102]
GSorby -1.0,[ 0.92083548  0.07916452]
Mayalld -1.0,[ 0.39259846  0.60740154]
Pamri 1.0,[ 0.21340731  0.78659269]
Benc 1.0,[ 0.22238199  0.77761801]
Tra 1.0,[ 0.4504767  0.5495233]
ScottGall -1.0,[ 0.64234061  0.35765939]
Anbu121 -1.0,[ 0.55675248  0.44324752]
RobertG 1.0,[ 0.42783013  0.57216987]
Polargeo -1.0,[ 0.25040939  0.74959061]
Ganeshk 1.0,[ 0.21950761  0.78049239]
Mapalazoo -1.0,[ 0.92060887  0.07939113]
willmerchant -1.0,[ 0.95873345  0.04126655]
Endofskull -1.0,[ 0.73615727  0.26384273]
WikiGreekBasketball -1.0,[ 0.46544535  0.53455465]
Ohmpandya -1.0,[ 0.50806865  0.49193135]
Cgoodwin -1.0,[ 0.43003942  0.56996058]
Kntrabssi -1.0,[ 0.64826928  0.35173072]
Lazulilasher 1.0,[ 0.39541395  0.60458605]
Noel 1.0,[ 0.41002348  0.58997652]
MikeCline 1.0,[ 0.23265517  0.76734483]
SpecialAgentUncleTito -1.0,[ 0.87488664  0.12511336]
Wikiwoohoo -1.0,[ 0.4827907  0.5172093]
Nixdorf 1.0,[ 0.55335617  0.44664383]
RonRitzman 1.0,[ 0.25551538  0.74448462]
Schissel 1.0,[ 0.36472936  0.63527064]
