201576,203400 ,0,0,0,4,0,0,0,9,28,0,0,0,0,0
100034,100550 ,0,0,0,3,0,0,1,2,20,0,0,0,0,20
101023,101023 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26554,100883 ,0,3,6,0,2,0,0,5,0,0,0,0,0,0
100255,101359 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200235,206614 ,0,3,1,3,0,0,3,0,0,0,0,0,0,0
204248,200528 ,0,0,0,74,0,0,1,6,75,0,0,1,0,12
102264,101193 ,0,0,0,10,0,0,1,2,5,0,0,0,0,0
102115,100976 ,0,1,2,0,0,0,0,0,0,0,0,0,0,0
206244,206301 ,0,9,3,10,0,0,1,0,0,0,0,0,0,0
101081,101082 ,0,2,2,0,0,0,0,0,0,0,0,0,0,0
101503,101512 ,0,0,2,2,0,0,0,1,0,0,0,0,0,0
204667,200132 ,0,0,2,0,5,0,0,2,0,0,0,0,0,0
203538,203539 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0
205073,204027 ,0,1,22,0,2,0,8,35,0,0,0,0,0,0
202991,200165 ,0,0,0,7,0,0,2,5,10,0,0,0,0,4
26598,100059 ,0,4,7,0,3,0,0,0,0,0,0,0,0,0
102033,102034 ,0,2,4,0,1,0,0,2,0,0,0,0,0,0
200682,208244 ,0,2,2,0,0,0,0,0,0,0,0,0,0,0
102424,102425 ,0,0,1,0,0,0,0,2,0,0,0,0,0,0
207455,200306 ,0,0,6,0,10,0,0,1,0,0,0,0,0,0
101866,100868 ,0,0,0,5,0,0,1,4,7,0,0,0,0,8
101928,101928 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200442,204026 ,0,1,1,2,0,0,0,0,0,0,0,0,0,0
100143,101632 ,0,0,0,0,0,0,0,1,0,0,0,0,0,4
200439,200488 ,0,0,0,5,0,0,0,6,23,0,0,0,0,0
100073,26500 ,0,1,3,0,5,1,0,1,0,0,0,0,0,0
200641,208577 ,0,1,2,2,0,0,1,0,0,0,0,0,0,0
201888,200553 ,0,0,0,0,6,0,0,6,0,0,0,0,0,0
29620,101920 ,0,3,2,5,2,1,0,2,0,0,0,0,0,0
101150,100007 ,0,0,0,0,0,0,1,2,6,0,0,0,0,0
200449,204523 ,0,0,0,38,0,0,0,67,33,0,2,14,8,8
102374,102373 ,0,0,0,0,0,0,2,2,0,0,0,0,0,0
200440,200444 ,0,0,0,49,0,0,1,15,106,0,0,2,2,4
100637,100646 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0
101055,101053 ,0,0,0,0,0,0,1,5,0,0,0,0,0,8
100197,101493 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207713,200543 ,0,9,10,1,3,0,0,2,0,0,0,2,0,0
101335,101335 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29620,2 ,0,0,0,19,0,0,1,13,23,0,0,2,6,4
101387,100684 ,0,0,0,1,0,0,0,3,12,0,0,0,0,0
203317,200602 ,0,0,0,0,0,0,0,9,3,0,0,0,0,0
160,20 ,0,3,1,0,4,0,1,0,0,0,0,0,0,0
100226,100226 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208745,208759 ,0,11,4,13,0,0,2,0,0,0,0,0,0,0
200342,200531 ,0,0,0,14,0,0,0,35,30,0,0,0,0,12
26746,102324 ,0,2,2,0,1,0,0,1,0,0,0,0,0,0
26607,102394 ,0,1,2,0,6,0,0,0,0,0,0,0,0,0
202197,208034 ,0,0,0,0,0,0,0,3,11,0,0,0,0,0
202779,205529 ,0,0,0,0,0,0,0,3,11,0,0,0,0,0
200365,200875 ,0,0,0,7,0,0,1,0,12,0,0,0,0,4
25115,60 ,0,0,2,0,2,0,0,2,0,0,0,0,0,0
102313,201422 ,0,1,3,1,0,0,0,3,0,0,0,0,0,0
101805,101805 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203523,203526 ,0,2,4,2,0,0,0,0,0,0,0,0,0,0
101660,101659 ,0,0,0,0,0,0,2,0,0,0,0,0,0,4
201004,205448 ,0,2,0,2,0,0,1,0,0,0,0,0,0,0
100784,100787 ,0,0,0,2,0,0,1,0,3,0,0,0,0,0
200954,206042 ,0,0,0,12,0,0,2,4,21,0,0,0,0,20
204152,207199 ,0,1,9,2,0,0,2,1,0,0,0,0,0,0
203113,200342 ,0,14,7,2,15,0,0,14,0,0,0,0,0,0
200573,200379 ,0,2,5,0,1,0,0,5,0,0,0,0,0,0
201660,200954 ,0,0,0,17,0,0,2,4,29,0,0,0,0,28
102195,29234 ,0,0,4,0,5,0,0,0,0,0,0,0,0,0
202129,206136 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718588,718588 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100891,100892 ,0,1,3,0,0,0,0,4,0,0,0,0,0,0
207418,207419 ,0,1,0,0,0,0,2,0,0,0,0,0,0,0
208169,203373 ,0,0,0,4,0,0,0,0,5,0,0,0,2,8
203703,200794 ,0,0,0,1,0,0,0,1,2,0,0,0,0,0
207939,207973 ,0,8,6,6,0,0,1,0,0,0,0,0,0,0
201660,202091 ,0,0,0,8,0,0,2,4,20,0,0,0,0,28
200776,205266 ,0,0,0,56,0,0,2,2,96,0,0,2,0,16
29234,29234 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202261,201308 ,0,0,0,0,0,0,0,3,3,0,0,0,0,0
202740,201353 ,0,0,0,0,0,0,0,6,47,0,0,0,0,0
714311,714293 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201011,205194 ,0,0,0,2,0,0,0,0,0,0,0,0,0,0
203541,200132 ,0,0,2,0,3,0,0,2,0,0,0,0,0,0
202782,202785 ,0,0,0,0,0,0,2,0,0,0,0,0,0,8
101420,101420 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203263,200307 ,0,0,5,0,2,0,0,0,0,0,0,0,0,0
203274,200566 ,0,0,2,0,0,0,0,0,0,0,0,0,0,0
101711,101195 ,0,4,14,0,1,0,0,8,0,0,0,0,0,0
100807,100052 ,0,0,5,0,2,0,0,0,0,0,0,0,0,0
202898,200464 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203896,200309 ,0,0,0,4,0,0,0,0,14,0,0,0,0,0
100263,100263 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203914,200476 ,0,4,4,2,2,1,0,0,0,0,0,1,0,0
201685,201088 ,0,0,0,0,2,0,0,4,0,0,0,2,0,0
200384,202998 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101892,101523 ,0,1,4,0,0,0,0,0,0,0,0,0,0,0
200186,204486 ,0,3,3,4,0,0,0,0,0,0,0,0,0,0
207102,200143 ,0,0,0,5,0,0,1,3,7,0,0,0,0,0
718556,718610 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100851,100851 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205489,201897 ,0,3,5,6,4,0,0,2,0,0,0,0,0,0
202633,202633 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100852,200397 ,0,0,2,0,0,0,0,0,0,0,0,0,0,0
205312,205313 ,0,1,0,2,0,0,1,0,0,0,0,0,0,0
202863,208442 ,0,0,0,0,0,0,0,3,0,0,0,0,0,0
205575,205576 ,0,2,1,0,0,0,0,0,0,0,0,0,0,0
201189,204741 ,0,0,0,2,0,0,0,4,28,0,0,0,0,0
100316,101241 ,0,0,0,2,0,0,1,0,3,0,0,0,0,0
200617,205282 ,0,0,0,0,0,0,0,3,0,0,0,0,0,0
202581,202906 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201763,201762 ,0,0,0,2,0,0,1,2,0,0,0,0,2,24
724256,714644 ,0,3,1,0,2,0,0,0,0,0,0,0,0,0
200710,205747 ,0,0,0,13,0,0,1,6,34,0,0,0,4,8
100688,100694 ,0,3,3,0,26,0,0,0,0,0,0,0,0,0
202973,200410 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200775,203678 ,0,0,1,0,0,0,1,1,0,0,0,0,0,0
201535,206645 ,0,0,0,0,0,0,1,0,0,0,0,2,0,4
200840,205889 ,0,0,0,5,0,0,1,2,9,0,0,0,0,0
200451,200489 ,0,0,0,30,0,0,0,13,85,0,0,0,0,0
101139,101170 ,0,4,0,0,2,0,0,2,0,0,0,2,0,0
101315,101881 ,0,0,2,0,0,0,0,0,0,0,0,0,0,0
203898,203366 ,0,2,6,0,12,0,1,1,0,0,0,0,0,0
26505,100119 ,0,0,7,0,3,0,0,2,0,0,0,0,0,0
100312,101206 ,0,0,0,0,0,0,0,1,4,0,0,0,2,4
207566,201731 ,0,1,1,0,1,0,0,0,0,0,0,0,0,0
202774,208155 ,0,0,2,0,0,0,1,0,0,0,0,0,0,0
201708,201719 ,0,0,0,0,0,0,0,1,4,0,0,0,0,0
205368,205383 ,0,0,4,0,0,0,1,2,0,0,0,0,0,0
200475,205646 ,0,0,1,3,1,0,0,0,0,0,0,0,2,0
200584,201562 ,0,0,0,3,0,0,0,3,0,0,0,0,0,12
200599,200618 ,0,0,0,2,0,0,0,0,24,0,0,0,0,0
200785,203697 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203234,203892 ,0,8,1,9,0,0,1,0,0,0,0,0,0,0
201471,200863 ,0,0,0,14,0,0,2,1,11,0,0,0,2,8
101795,100203 ,0,0,0,0,0,0,0,6,29,0,0,0,0,0
200459,201588 ,0,23,32,11,1,1,0,4,0,0,0,0,0,0
100688,100403 ,0,3,2,0,12,0,0,0,0,0,0,0,0,0
207646,200444 ,0,15,32,0,3,1,0,63,0,0,2,6,0,0
202143,202442 ,0,0,0,0,0,0,0,11,63,0,0,0,0,8
200543,200570 ,0,3,2,0,1,0,0,0,0,0,0,2,0,0
203430,200309 ,0,0,0,6,0,0,0,3,11,0,0,0,0,0
201192,204979 ,0,1,7,2,0,0,1,0,0,0,0,0,0,0
202641,207646 ,0,1,20,4,0,0,2,2,0,0,0,0,0,0
101325,101326 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101692,101694 ,0,0,8,0,0,1,0,0,0,0,0,0,0,0
102307,102311 ,0,1,2,0,0,0,0,0,0,0,0,0,0,0
200528,200478 ,0,0,0,6,0,0,0,7,24,0,0,1,0,4
100149,101114 ,0,0,0,5,0,0,1,3,15,0,0,0,0,0
26519,26519 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100119,100684 ,0,3,4,2,0,0,0,6,0,0,0,0,0,0
201759,205169 ,0,0,0,2,0,0,3,7,11,0,0,0,0,24
102456,102450 ,0,0,0,2,0,0,2,0,4,0,0,0,0,0
200448,200449 ,0,0,0,79,0,0,0,120,3,0,0,5,88,40
208192,208150 ,0,1,1,0,2,0,4,1,0,1,0,0,8,0
200478,204248 ,0,0,0,116,0,0,1,18,141,0,0,2,0,8
200874,203846 ,0,2,1,2,0,0,1,0,0,0,0,0,0,0
100688,27561 ,0,3,3,0,0,0,0,0,0,0,0,0,0,0
202277,202297 ,0,0,0,0,0,0,0,3,8,0,0,0,0,0
717904,717930 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202273,208096 ,0,2,0,4,0,0,1,0,0,0,0,0,0,0
202249,206604 ,0,0,0,0,0,0,2,0,0,0,0,0,0,0
206794,206804 ,0,14,0,11,0,0,5,0,0,0,0,0,0,0
200444,200466 ,0,0,0,70,0,0,2,5,117,0,0,0,4,16
201470,204151 ,0,0,1,0,1,0,0,0,0,0,0,4,0,0
100912,100694 ,0,1,2,0,0,0,0,0,0,0,0,0,0,0
200634,208144 ,0,1,0,2,0,0,0,0,0,0,0,0,0,0
200234,200413 ,0,0,0,13,0,0,1,0,31,0,0,0,0,8
204680,201666 ,0,1,3,2,2,0,0,0,0,0,0,0,0,0
101393,101530 ,0,0,6,2,2,0,0,7,0,0,0,2,0,0
102446,100185 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,101086 ,0,0,2,0,0,0,0,0,0,0,0,0,0,0
200359,202265 ,0,0,0,0,0,0,0,2,0,0,0,0,0,0
102248,100607 ,0,1,1,0,2,0,0,0,0,0,0,0,0,0
101979,101980 ,0,1,1,1,0,0,0,0,0,0,0,0,0,0
101741,101864 ,0,1,4,0,0,0,1,0,0,0,0,0,0,0
100973,44 ,0,1,1,0,13,0,0,11,0,0,0,0,0,0
200387,207418 ,0,1,1,0,0,0,0,0,0,0,0,0,0,0
200508,200505 ,0,0,0,5,0,0,1,0,9,0,0,0,0,0
28129,74 ,0,1,2,0,0,0,0,0,0,0,0,0,0,0
101662,101663 ,0,0,0,0,0,0,1,6,0,0,0,0,0,0
101185,101187 ,0,2,1,0,2,0,1,0,0,0,0,0,0,0
200368,200368 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200355,206392 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204675,204682 ,0,0,0,7,0,0,1,0,8,0,0,0,0,0
203583,205608 ,0,3,2,5,0,0,2,2,0,0,0,0,0,0
202887,202888 ,0,0,3,0,0,0,0,0,0,0,0,0,0,0
202775,208157 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205381,205397 ,0,0,3,0,2,0,2,0,0,0,0,0,0,0
200637,200636 ,0,0,0,8,0,0,1,0,11,0,0,0,0,0
207982,202722 ,0,0,0,2,0,0,0,4,0,0,0,0,0,4
100885,100886 ,0,0,0,0,0,0,1,2,0,0,0,0,0,0
202733,200448 ,0,0,38,0,89,1,0,104,0,1,0,2,0,0
202634,202634 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100304,100560 ,0,1,1,0,4,0,0,5,0,0,0,1,0,0
204527,201588 ,0,0,2,4,1,0,1,0,0,0,0,0,0,0
102152,100185 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100458,100458 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102237,100187 ,0,0,0,0,0,0,3,0,0,0,0,0,0,0
205098,201740 ,0,0,0,14,0,0,5,0,15,0,0,0,0,4
100764,100758 ,0,0,1,0,0,0,2,0,0,0,0,0,0,0
204665,200512 ,0,0,5,0,8,0,0,2,0,0,0,0,0,0
201107,202427 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0
204027,201442 ,0,0,0,31,0,0,1,11,44,0,0,0,0,4
202696,200334 ,0,0,9,0,4,0,0,6,0,0,0,0,0,0
100570,101712 ,0,0,0,4,0,0,1,6,17,0,0,0,0,28
208369,200867 ,0,0,0,14,0,0,1,5,21,0,0,0,0,0
200359,200342 ,0,0,15,0,19,0,0,9,0,0,0,0,0,0
205169,201761 ,0,0,0,2,0,0,3,7,12,0,0,0,0,24
200659,200660 ,0,0,4,0,1,0,0,0,0,0,0,0,0,0
100008,101133 ,0,0,0,0,0,0,0,3,4,0,0,0,0,4
202450,208717 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102313,200435 ,0,0,0,4,0,0,0,4,11,0,0,2,0,0
101513,101507 ,0,0,0,0,0,0,0,7,0,0,0,0,0,0
202236,206320 ,0,2,1,4,3,0,0,12,0,0,0,4,0,0
205092,205096 ,0,6,1,0,0,0,3,0,0,0,0,0,0,0
200541,200720 ,0,0,1,4,4,0,0,2,0,0,0,0,0,0
203864,203869 ,0,2,3,3,0,0,0,2,0,0,0,0,0,0
208745,200700 ,0,0,0,16,0,0,2,12,16,0,0,0,0,12
25631,101341 ,0,1,0,4,0,0,0,0,0,0,0,0,0,0
208539,202358 ,0,0,0,21,0,0,1,2,20,0,0,0,0,0
200813,203731 ,0,0,1,0,0,0,1,2,0,0,0,0,0,0
201778,200789 ,0,0,0,0,0,0,0,1,33,0,0,0,0,0
200788,204331 ,0,3,0,9,0,0,0,0,0,0,0,0,0,0
202864,208448 ,0,0,2,0,0,0,2,0,0,0,0,1,0,0
101140,100009 ,0,0,0,0,0,0,0,3,4,0,0,0,2,4
200168,200168 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200868,200494 ,0,0,0,3,0,0,0,0,6,0,0,0,0,0
101721,100066 ,0,0,0,2,0,0,1,4,3,0,0,0,0,0
203950,203948 ,0,0,3,0,0,0,0,1,0,0,0,0,0,0
101712,100034 ,0,0,0,2,0,0,1,0,15,0,0,0,0,28
100883,101121 ,0,0,0,2,0,0,0,4,4,0,0,0,0,4
203575,200310 ,0,5,0,0,2,0,0,2,0,0,0,0,0,0
101713,101712 ,0,0,0,0,0,0,1,0,0,0,0,0,0,20
100214,100560 ,0,1,1,0,4,0,0,5,0,0,0,2,0,0
200309,204124 ,0,0,0,3,0,0,0,1,8,0,0,0,0,0
100795,101336 ,0,0,0,2,0,0,0,0,0,0,0,0,0,0
101197,100696 ,0,0,0,0,0,0,2,7,0,0,0,0,0,0
204978,205001 ,0,4,0,3,0,0,0,0,0,0,0,0,0,0
206244,202176 ,0,0,0,17,0,0,1,3,19,0,0,0,0,0
203945,200720 ,0,1,4,4,2,0,0,2,0,0,0,0,0,0
201766,205181 ,0,0,4,0,0,0,6,4,0,0,0,0,0,0
202810,208259 ,0,0,2,0,0,0,0,4,0,0,0,0,0,0
207712,200513 ,0,0,0,5,0,0,0,9,7,0,0,0,0,4
101006,101117 ,0,0,0,10,0,0,0,2,0,0,1,0,0,0
207156,200448 ,0,0,0,47,0,0,1,163,148,0,0,2,2,0
200524,200683 ,0,0,0,9,0,0,0,7,7,0,0,0,0,8
202262,206652 ,0,1,0,2,0,0,0,0,0,0,0,0,0,0
101135,101534 ,0,0,0,0,0,0,1,6,16,0,0,0,0,4
100077,100203 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200843,203768 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200444,200658 ,0,0,0,64,0,0,4,25,103,0,0,3,2,28
101290,100793 ,0,1,2,0,6,0,0,0,0,0,0,0,0,0
201473,201430 ,0,0,0,3,0,0,3,0,10,0,0,0,0,12
101684,101686 ,0,0,1,0,2,0,1,2,0,0,0,0,0,0
203563,200721 ,0,0,0,1,0,0,1,2,1,0,0,0,0,0
200837,207810 ,0,1,1,0,0,0,0,2,0,0,0,0,0,0
202973,203030 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200804,205309 ,0,6,0,10,0,0,2,0,0,0,0,0,0,0
200334,202576 ,0,7,5,6,0,0,0,0,0,0,0,0,0,0
200834,208678 ,0,0,0,4,0,0,0,0,0,0,0,0,0,0
200444,208658 ,0,0,0,51,0,0,3,14,91,0,0,0,0,20
200113,200719 ,0,1,2,2,0,0,0,4,0,0,0,2,0,0
204572,204603 ,0,2,4,4,0,0,2,0,0,0,0,0,0,0
100631,100631 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,102175 ,0,2,0,1,0,0,1,0,0,0,0,0,0,0
200018,202305 ,0,10,1,3,0,0,0,0,0,0,0,2,0,0
201794,205337 ,0,5,0,15,0,0,1,0,0,0,0,0,0,0
101325,26733 ,0,0,3,0,4,0,0,0,0,0,0,0,0,0
26187,100569 ,0,1,2,0,0,0,0,0,0,0,0,0,0,0
203245,203289 ,0,1,7,1,0,0,1,0,0,0,0,0,0,0
204550,201602 ,0,3,1,0,0,0,0,0,0,0,0,0,0,0
200325,206239 ,0,0,0,0,0,0,0,3,0,0,0,0,0,0
100774,100757 ,0,0,4,0,0,0,0,0,0,0,0,0,0,0
200543,203112 ,0,3,5,2,43,1,0,50,0,0,0,2,2,0
100560,44 ,0,0,0,38,0,0,0,35,27,0,0,5,2,0
100433,100232 ,0,0,0,0,0,0,0,5,0,0,0,0,0,0
202268,200359 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200573,204896 ,0,2,2,0,0,0,0,0,0,0,0,0,0,0
200874,200868 ,0,0,0,8,0,0,1,2,15,0,0,0,0,0
206247,202359 ,0,0,0,8,0,0,0,1,16,0,0,0,0,0
204675,200063 ,0,5,3,6,0,0,0,0,0,0,0,0,0,0
101377,101379 ,0,0,0,3,0,0,1,0,0,0,0,0,0,0
201946,201947 ,0,0,0,0,0,0,1,0,0,0,0,4,0,0
202164,200325 ,0,0,0,0,0,0,0,0,18,0,0,0,0,0
207588,200776 ,0,0,0,18,0,0,1,2,47,0,0,0,0,0
200459,208096 ,0,24,31,6,0,0,1,0,0,0,0,0,0,0
26755,101766 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202255,206625 ,0,0,0,0,0,0,1,3,0,0,0,0,4,8
100543,100553 ,0,0,0,3,0,0,1,2,3,0,0,0,0,0
203129,200459 ,0,0,29,0,29,1,0,10,0,0,0,0,0,0
101348,100203 ,0,0,0,0,0,0,0,9,20,0,0,2,0,16
200484,201489 ,0,0,0,4,0,0,0,4,24,0,0,0,0,0
