101541,0,1,7,0,1,0,3,9,0,0,0,0,0,0
101540,0,1,9,12,4,0,2,11,21,0,0,0,0,0
203768,0,11,0,20,0,0,1,0,0,0,0,0,0,0
101942,0,0,5,0,0,0,2,0,0,0,0,0,0,0
101941,0,10,10,2,12,0,0,4,0,0,0,0,0,0
200410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200417,0,0,0,5,0,0,1,4,8,0,0,0,0,0
101946,0,0,3,0,1,0,0,0,0,0,0,0,0,0
200415,0,3,2,7,1,0,1,7,14,0,0,0,0,0
101944,0,8,17,0,35,0,2,6,0,0,0,0,0,0
203760,0,0,0,16,0,0,2,0,33,0,0,0,0,4
203761,0,0,0,16,0,0,2,0,33,0,0,0,0,4
101949,0,0,0,0,5,0,0,7,0,0,0,0,0,0
203763,0,11,0,18,0,0,1,0,0,0,0,0,0,0
200149,0,4,11,3,4,0,0,3,1,0,0,0,0,0
200148,0,12,32,47,27,0,0,73,112,0,0,0,0,20
203766,0,14,1,21,0,0,1,0,0,0,0,0,0,0
203767,0,11,0,17,0,0,1,0,0,0,0,0,0,0
200728,0,10,4,14,0,0,2,6,0,0,0,0,0,0
200549,0,17,21,5,1,0,0,34,5,0,0,1,0,0
201948,0,2,3,53,5,0,1,1,21,0,0,1,0,0
201949,0,9,4,6,2,0,2,14,0,0,0,0,0,4
26584,0,3,3,9,1,0,3,0,3,0,0,0,4,4
24885,0,0,0,0,10,0,0,2,0,0,0,0,0,0
24884,0,0,0,0,10,0,0,2,0,0,0,0,0,0
201942,0,56,96,90,7,0,5,12,29,0,0,0,0,0
201353,0,21,21,142,3,0,0,160,584,0,0,0,0,4
201940,0,4,4,2,28,0,2,26,0,0,0,0,0,0
201941,0,46,92,70,0,0,3,0,0,0,0,0,0,0
201946,0,9,10,4,5,0,2,4,0,0,0,4,0,0
204789,0,39,7,48,9,0,3,2,0,0,0,0,0,0
201059,0,3,6,2,4,0,0,2,0,0,0,0,0,0
102447,0,0,2,0,5,0,0,0,0,0,0,0,0,0
102446,0,0,2,0,0,0,0,0,0,0,0,0,0,0
102445,0,1,8,0,0,0,0,0,0,0,0,0,0,0
102444,0,9,13,5,14,0,0,2,0,1,0,0,0,0
102443,0,0,2,0,4,0,0,2,0,1,0,0,0,0
204089,0,9,3,16,0,0,0,0,0,0,0,0,0,0
102441,0,3,5,6,3,0,3,0,0,0,0,0,0,0
200090,0,79,32,235,4,0,14,93,198,0,0,4,4,8
204084,0,22,7,27,0,0,2,0,0,0,0,0,0,0
204085,0,22,7,27,0,0,2,0,0,0,0,0,0,0
714400,0,4,3,0,3,0,0,0,0,0,0,0,0,0
202178,0,9,3,12,0,0,0,0,0,0,0,0,0,0
102449,0,0,2,0,0,0,0,0,0,0,0,0,0,0
102448,0,1,4,0,0,0,0,3,0,1,0,0,0,0
6378,0,0,0,0,0,0,0,0,0,0,0,0,0,4
200526,0,2,0,1,0,0,0,20,5,0,0,2,0,0
200525,0,3,3,0,2,0,0,0,0,0,0,0,0,0
200524,0,41,49,95,38,0,1,99,138,0,0,3,2,24
200523,0,6,8,15,0,0,1,9,17,0,0,0,2,0
200522,0,19,18,31,3,0,3,28,49,0,0,4,0,0
200521,0,8,4,13,0,0,1,1,11,0,0,2,0,0
200520,0,10,9,7,4,0,0,0,0,0,0,0,0,0
203563,0,0,1,1,0,0,1,2,1,0,0,0,0,0
203964,0,0,1,0,2,0,2,0,0,0,0,0,0,0
203617,0,0,2,0,0,0,0,0,0,0,0,0,0,0
203610,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200529,0,88,168,120,152,5,6,177,77,0,0,2,0,0
200528,0,5,5,93,1,0,1,26,157,0,0,2,0,20
201725,0,20,40,25,6,2,0,3,0,0,0,0,0,0
202569,0,2,3,2,0,1,0,0,0,0,0,0,0,0
202568,0,1,1,2,0,0,0,0,0,0,0,0,0,0
101801,0,0,2,0,1,0,1,17,0,0,0,0,0,0
201723,0,20,20,25,10,1,0,0,0,0,0,0,0,0
201052,0,15,5,52,0,0,6,4,65,0,0,0,0,0
101839,0,2,3,1,1,0,0,2,0,0,0,0,0,0
200708,0,11,20,58,17,0,2,78,125,0,0,0,4,32
101837,0,8,5,13,2,0,0,1,0,0,0,0,0,0
101836,0,0,2,0,0,0,1,0,0,0,0,0,0,0
101835,0,0,0,0,0,0,1,3,0,0,0,0,0,0
101834,0,3,2,1,0,0,1,3,0,0,0,0,0,0
101833,0,5,5,3,0,0,0,7,1,0,0,0,0,0
101832,0,3,4,5,0,0,1,0,0,0,0,0,0,0
101831,0,0,1,6,0,0,1,0,15,0,0,0,0,0
200700,0,16,23,64,7,1,3,51,48,0,0,0,0,12
208558,0,31,6,62,0,0,1,0,0,0,0,0,0,0
714315,0,6,2,0,4,0,0,0,0,0,0,0,0,0
202965,0,0,1,13,0,0,1,5,21,0,0,0,0,0
202964,0,10,5,20,0,0,0,1,4,0,0,2,0,0
202967,0,0,1,0,1,0,0,6,0,0,0,0,0,0
202966,0,0,1,0,1,0,0,6,0,0,0,0,0,0
202969,0,11,5,26,0,0,1,3,21,0,0,0,0,0
717930,0,1,1,0,0,0,0,0,0,0,0,0,0,0
208556,0,12,4,58,0,0,2,8,100,0,0,0,2,0
204398,0,2,0,2,0,0,0,0,0,0,0,0,0,0
204468,0,41,19,29,5,0,1,7,0,0,0,0,0,0
203561,0,1,2,0,0,0,0,0,0,0,0,0,0,0
101756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203400,0,13,16,31,12,0,2,55,68,0,0,0,0,8
204391,0,17,59,32,152,1,5,119,14,0,0,9,0,0
204392,0,14,17,25,0,0,4,9,16,0,0,0,0,0
204393,0,2,0,2,0,0,0,0,0,0,0,0,0,0
204394,0,7,48,2,142,1,0,135,0,0,0,2,0,0
204395,0,34,36,56,54,1,4,84,44,0,2,0,0,0
204464,0,5,6,3,0,0,0,0,0,0,0,0,0,0
204397,0,0,0,4,0,0,0,1,7,0,0,0,0,4
202709,0,0,0,0,0,0,1,0,6,0,0,0,0,0
204362,0,1,3,4,0,0,0,0,0,0,0,0,0,0
203388,0,14,16,18,4,0,3,13,3,0,0,0,0,0
203389,0,5,7,8,10,0,1,2,0,0,0,0,0,0
102151,0,1,2,0,3,0,2,0,0,0,0,0,0,0
102150,0,1,1,0,1,0,2,1,0,0,0,0,0,0
102153,0,0,13,0,12,0,0,16,0,0,0,0,0,0
102152,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102155,0,1,6,1,3,0,1,2,0,0,0,0,0,0
102154,0,1,4,2,1,0,1,2,3,0,0,0,0,0
102156,0,0,1,0,2,0,0,0,0,0,0,0,0,0
203140,0,0,1,10,0,0,0,0,0,0,0,0,0,0
202498,0,5,2,0,0,0,0,0,0,0,0,0,0,0
203142,0,0,15,6,5,0,0,2,0,1,0,0,0,0
206362,0,0,1,2,0,0,0,0,0,0,0,0,0,0
203145,0,16,6,2,0,0,0,0,0,0,0,0,0,0
206407,0,0,4,0,1,0,1,0,0,0,0,0,0,0
202491,0,1,2,0,0,0,0,0,0,0,0,0,0,0
208438,0,2,1,2,0,0,1,0,0,0,0,0,0,0
202493,0,5,2,0,0,0,0,0,0,0,0,0,0,0
202492,0,1,2,2,0,0,0,0,0,0,0,0,0,0
202495,0,5,2,0,0,0,0,0,0,0,0,0,0,0
202494,0,5,2,0,0,0,0,0,0,0,0,0,0,0
202497,0,5,2,0,0,0,0,0,0,0,0,0,0,0
202496,0,5,2,0,0,0,0,0,0,0,0,0,0,0
202730,0,0,1,5,0,0,1,0,6,0,0,0,0,0
203528,0,0,6,4,3,0,0,0,0,0,0,0,0,0
718576,0,3,0,0,0,0,0,0,0,0,0,0,0,0
718577,0,3,0,0,0,0,0,0,0,0,0,0,0,0
101912,0,0,0,2,0,0,0,1,0,0,0,2,0,0
203816,0,3,9,0,11,0,0,6,0,0,0,0,0,0
207135,0,39,95,69,3,0,1,0,0,0,0,0,0,0
203814,0,0,17,0,14,0,0,0,0,0,0,0,0,0
101913,0,0,0,0,0,0,0,3,0,0,0,0,0,0
203812,0,20,25,16,30,0,0,14,6,0,0,2,0,0
206017,0,0,1,0,0,0,0,3,0,0,0,0,0,0
203810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102129,0,4,3,4,1,0,1,3,0,0,0,0,0,0
202362,0,0,3,6,0,0,1,0,12,0,0,0,0,0
202361,0,3,1,14,2,0,2,2,28,0,0,0,0,0
202360,0,1,9,0,3,0,0,0,0,0,0,0,0,0
202811,0,1,0,0,0,0,4,3,0,0,0,0,0,4
202366,0,1,41,4,105,1,0,100,0,0,0,4,0,0
202365,0,6,2,0,0,0,0,3,24,0,0,0,0,0
202812,0,0,0,0,0,0,0,0,3,0,0,0,0,0
202143,0,40,44,39,15,0,0,179,745,0,0,13,12,88
202634,0,26,1,18,0,0,0,0,0,0,0,0,0,0
202637,0,6,5,14,2,0,1,9,23,0,0,0,4,0
202631,0,26,1,18,0,0,0,0,0,0,0,0,0,0
202630,0,0,0,29,0,0,1,2,24,0,0,0,0,0
202633,0,26,1,17,0,0,0,0,0,0,0,0,0,0
202632,0,26,1,17,0,0,0,0,0,0,0,0,0,0
200447,0,34,78,123,104,1,0,161,169,0,1,11,2,0
551,0,23,38,24,3,1,0,4,0,0,0,0,0,0
202638,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200448,0,1005,3851,3429,4072,37,93,7640,3794,4,15,176,130,132
202387,0,1,2,36,5,0,16,10,81,0,0,0,0,116
205292,0,1,2,2,0,0,0,0,0,0,0,0,0,0
101919,0,1,2,0,3,0,0,0,0,0,0,0,0,0
26804,0,0,9,20,3,0,1,5,5,0,0,0,0,0
202389,0,3,2,3,11,0,1,0,0,0,0,0,0,0
200763,0,0,0,19,0,0,1,3,18,0,0,0,0,0
200762,0,1,5,0,1,0,0,4,2,0,0,0,0,0
207048,0,24,5,17,0,0,1,0,0,0,0,0,0,0
207156,0,1,5,51,55,0,1,185,148,0,0,2,2,0
207512,0,3,2,0,0,0,0,0,0,0,0,0,0,0
207041,0,0,3,6,0,0,0,0,0,0,0,0,0,0
27577,0,6,5,0,1,0,0,0,0,0,0,0,0,0
207515,0,41,99,53,19,0,1,8,0,0,0,0,0,0
207514,0,9,19,79,69,0,2,113,151,0,0,4,2,0
207326,0,24,33,9,0,0,1,0,0,0,0,0,0,0
201824,0,0,0,8,0,0,1,0,25,0,0,0,0,0
100537,0,0,1,0,0,0,2,0,0,0,0,0,0,0
205244,0,3,7,14,2,0,0,0,0,0,0,0,0,0
201110,0,3,7,33,0,0,1,9,49,0,0,0,0,8
205931,0,0,0,52,0,0,2,6,98,0,0,0,0,4
714333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5537,0,0,0,0,7,0,0,1,0,0,0,0,0,0
206249,0,1,1,6,0,0,0,2,26,0,0,0,0,0
206244,0,47,38,121,4,0,10,32,108,0,0,0,0,4
714334,0,4,0,10,1,0,0,0,0,0,0,0,0,0
206246,0,3,11,4,3,0,1,8,16,0,0,0,0,0
206247,0,6,3,28,0,0,1,1,52,0,0,0,0,0
27613,0,0,2,0,2,0,0,1,4,0,0,1,4,0
206241,0,4,11,3,3,0,1,8,4,0,0,0,0,0
206242,0,4,7,7,2,0,2,2,28,0,0,0,0,0
208373,0,8,7,15,2,0,0,0,0,0,0,0,0,0
26718,0,2,14,14,25,3,0,10,15,0,0,2,0,0
207603,0,3,2,7,0,0,1,0,0,0,0,0,0,0
1283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205280,0,6,2,31,0,0,2,6,46,0,0,0,8,12
208278,0,3,5,12,0,0,1,0,0,0,0,0,0,0
26717,0,19,15,26,7,0,2,40,32,0,0,0,0,76
26716,0,0,2,0,0,0,2,0,0,0,0,0,0,0
714338,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205282,0,12,11,36,8,0,5,42,22,0,0,0,0,0
205285,0,0,1,0,0,0,0,0,0,0,0,0,0,0
714099,0,0,0,0,3,0,0,0,0,0,0,0,0,0
203498,0,1,5,2,0,0,2,5,0,0,0,0,0,0
208274,0,2,2,6,0,0,0,0,0,0,0,0,0,0
205728,0,5,3,17,0,0,0,0,0,0,0,0,0,0
205287,0,5,0,15,0,0,1,0,0,0,0,0,0,0
207868,0,6,5,14,0,0,2,6,6,0,0,0,2,0
207866,0,3,2,4,0,0,1,0,0,0,0,0,0,0
101496,0,0,0,7,0,0,4,2,10,0,0,0,0,24
207863,0,23,3,27,0,0,1,0,0,0,0,0,0,0
207861,0,22,3,34,0,0,1,0,0,0,0,0,0,0
204449,0,4,48,3,95,0,1,101,0,0,0,2,0,0
100571,0,3,5,19,0,0,0,0,0,0,0,0,0,0
100570,0,27,29,83,12,0,15,106,134,0,2,4,0,172
100573,0,1,4,10,0,0,0,0,0,0,0,0,0,0
201602,0,3,1,0,0,0,0,0,0,0,0,0,0,0
100575,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100574,0,18,2,0,0,0,0,0,0,0,0,0,0,0
100577,0,2,1,0,0,0,0,0,0,0,0,0,0,0
100576,0,1,2,0,0,0,0,0,0,0,0,0,0,0
100579,0,3,7,0,3,0,0,0,0,0,0,0,0,0
100578,0,3,7,0,3,0,0,0,0,0,0,0,0,0
208379,0,8,4,11,0,0,0,0,0,0,0,0,0,0
207463,0,3,2,5,1,0,0,3,0,0,0,0,0,0
207462,0,2,0,4,0,0,0,0,0,0,0,0,0,0
207467,0,1,2,6,1,0,0,9,6,0,0,0,0,0
207466,0,4,0,7,0,0,1,0,0,0,0,0,0,0
207465,0,3,0,5,0,0,0,0,0,0,0,0,0,0
207464,0,4,0,7,0,0,1,0,0,0,0,0,0,0
201464,0,0,1,0,0,0,0,4,0,0,0,0,0,0
206398,0,1,1,1,0,0,0,0,0,0,0,0,0,0
404,0,1,5,0,1,0,0,0,0,0,0,0,0,0
207260,0,34,32,47,15,0,37,0,0,0,0,0,0,0
207263,0,0,2,4,0,0,1,0,10,0,0,0,0,0
207262,0,7,13,8,6,0,1,0,0,0,0,0,0,0
206392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206642,0,0,0,8,0,0,2,7,73,0,0,0,0,12
206643,0,4,1,5,0,0,3,0,0,0,0,0,0,0
206645,0,0,1,0,0,0,1,6,62,0,0,3,0,4
28210,0,1,2,0,1,0,0,0,0,0,0,0,0,0
206647,0,0,2,0,0,0,0,0,0,0,0,0,0,0
205111,0,51,96,105,6,0,3,3,0,0,0,0,0,0
101004,0,6,50,10,65,3,0,6,0,0,0,0,0,0
204757,0,3,9,67,0,0,3,16,116,0,0,0,4,8
100983,0,0,3,9,2,0,3,14,16,0,0,0,0,4
205169,0,8,22,50,0,0,28,83,81,0,0,0,2,108
101712,0,0,6,10,2,0,5,19,32,0,0,0,0,92
101713,0,0,6,11,2,0,5,14,30,0,0,0,0,84
101710,0,8,9,2,0,0,1,0,0,0,0,0,0,0
101711,0,18,77,13,47,1,21,28,0,0,0,1,0,0
101716,0,3,3,0,4,0,0,6,0,0,0,0,0,0
101717,0,1,1,0,0,0,0,0,0,0,0,0,0,0
101714,0,5,11,0,0,0,0,0,0,0,0,0,0,0
101715,0,1,2,6,3,0,0,5,6,0,0,0,0,0
101718,0,0,1,2,0,0,2,18,3,0,0,0,0,0
101719,0,1,10,14,2,0,7,38,30,0,0,0,0,88
206025,0,2,5,49,55,0,1,182,148,0,0,2,2,0
100379,0,170,64,0,41,2,0,25,0,0,0,4,0,0
100378,0,4,2,22,1,1,0,0,0,0,0,0,0,0
206020,0,0,29,0,30,0,1,11,0,0,0,0,0,0
205117,0,51,95,102,1,0,3,1,0,0,0,0,0,0
202920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26566,0,0,0,0,12,0,0,12,0,0,0,0,0,0
201734,0,2,1,2,0,0,0,0,0,0,0,0,0,0
26564,0,11,19,0,22,0,0,12,0,0,0,0,0,0
201736,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100377,0,0,2,0,1,0,0,0,0,0,0,0,0,0
201730,0,2,4,0,1,0,0,0,0,0,0,0,0,0
201733,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201732,0,1,1,0,0,0,0,0,0,0,0,0,0,0
100179,0,55,9,54,6,0,14,2,26,0,0,0,0,0
100178,0,1,3,0,0,0,2,4,0,0,0,0,0,0
206804,0,62,0,50,0,0,15,0,0,0,0,0,0,0
206805,0,6,1,72,9,0,18,4,92,0,0,0,0,36
100175,0,2,8,2,8,0,0,1,0,0,0,0,0,0
100174,0,2,10,0,7,0,0,0,0,0,0,0,0,0
100176,0,2,3,2,0,0,0,1,0,0,0,0,0,0
100170,0,3,8,0,14,1,0,0,0,0,0,0,0,0
100172,0,15,10,64,4,0,39,18,59,0,1,0,2,208
203535,0,0,4,0,2,0,0,0,0,0,0,0,0,0
201538,0,1,0,0,1,0,0,7,18,0,0,0,0,0
202745,0,0,0,0,0,0,0,6,50,0,0,0,0,0
100390,0,3,5,5,0,0,4,4,8,0,0,1,0,0
100399,0,0,4,0,0,0,0,0,0,0,0,0,0,0
101072,0,0,0,5,0,0,0,0,0,0,0,0,0,0
10263,0,2,3,7,3,0,0,56,3,0,0,0,6,4
207332,0,1,6,2,1,0,1,4,0,1,0,0,0,0
398,0,0,1,0,0,0,0,2,0,0,0,0,0,0
202700,0,0,4,0,0,0,2,0,0,0,0,0,0,0
100841,0,5,10,0,0,0,0,2,0,0,0,1,0,0
101158,0,0,2,0,0,0,2,0,0,0,0,0,0,0
101159,0,1,5,0,3,0,2,3,0,0,0,0,0,0
200958,0,0,0,0,2,0,0,2,0,0,0,0,0,0
205059,0,2,2,4,2,0,1,2,0,0,0,0,0,0
101154,0,1,1,0,0,0,0,0,0,0,0,0,0,0
101155,0,0,1,0,0,0,1,2,0,0,0,0,0,0
205126,0,2,2,12,0,0,0,0,0,0,0,0,0,0
101157,0,0,2,0,0,0,2,0,0,0,0,0,0,0
101150,0,10,3,2,0,0,1,3,6,0,0,0,0,0
101151,0,9,3,2,0,0,0,9,13,0,0,1,0,0
101620,0,10,19,2,12,0,0,23,0,0,3,2,0,0
101153,0,1,3,0,0,0,1,2,0,0,0,0,0,0
201429,0,0,0,3,0,0,1,4,3,0,0,0,0,0
201428,0,14,50,0,91,0,0,75,0,0,0,1,0,0
201649,0,0,0,4,0,0,0,3,0,0,0,0,0,4
206706,0,0,0,0,13,0,0,8,0,0,0,0,0,0
206734,0,1,6,5,0,0,2,4,7,0,0,0,0,0
206736,0,1,44,1,98,0,1,80,0,0,0,2,0,0
26492,0,12,17,0,5,2,0,10,0,0,0,2,0,0
26493,0,6,7,0,6,2,0,4,0,0,0,2,0,0
201423,0,9,2,3,0,0,0,1,1,0,0,0,0,0
201422,0,12,7,23,0,0,0,69,81,0,0,0,0,4
201425,0,9,4,3,0,0,0,7,0,0,0,0,0,0
26497,0,0,1,0,2,0,0,4,0,0,0,0,0,0
201427,0,7,25,0,36,0,0,3,0,0,0,0,0,0
100660,0,3,5,8,0,0,3,7,3,0,0,0,0,0
200395,0,0,2,0,0,0,0,0,0,0,0,0,0,0
200396,0,26,10,30,1,0,0,8,20,0,0,0,0,0
200397,0,0,2,0,0,0,0,0,0,0,0,0,0,0
100663,0,6,3,23,0,0,6,10,36,0,0,0,0,12
200392,0,4,15,26,6,0,0,36,39,0,0,0,0,8
200393,0,14,29,22,10,0,0,38,36,0,0,4,0,8
204219,0,1,3,0,0,0,0,0,0,0,0,0,0,0
100662,0,1,2,1,0,0,1,0,0,0,0,0,0,0
200398,0,29,5,18,1,0,0,6,5,0,0,0,0,0
200399,0,0,3,0,0,0,0,1,0,0,0,0,0,0
208382,0,8,4,10,0,0,1,0,0,0,0,0,0,0
202335,0,1,0,11,1,0,2,8,38,0,0,0,0,4
26481,0,2,6,12,13,2,3,3,2,0,0,2,0,8
200601,0,0,0,0,4,0,0,3,0,0,0,0,0,0
102074,0,0,1,0,3,0,0,0,0,0,0,0,0,0
100959,0,0,3,0,0,0,0,0,0,0,0,0,0,0
101793,0,0,1,2,0,0,1,0,2,0,0,0,0,0
