CRIPT,0,16,16,0,13,0,0,0,0,0,0,0,0,0
GAP43,0,37,8,0,0,0,0,0,0,0,0,0,0,0
SSCAM,0,16,16,0,3,0,0,0,0,0,0,0,0,0
ENKEPHALIN,0,6,12,0,0,0,0,0,0,0,0,0,0,0
M2R,0,8,20,0,62,1,0,0,0,0,0,0,0,0
MST3,0,45,3,0,0,0,0,0,0,0,0,0,0,0
ADDUCIN,0,82,11,0,1,0,0,0,0,0,0,0,0,0
NFM,0,14,6,0,0,0,0,0,0,0,0,0,0,0
NFH,0,29,10,0,3,0,0,0,0,0,0,0,0,0
mRNA,0,6,13,0,30,6,0,0,0,0,0,0,0,0
PKCE,0,0,11,0,7,0,0,0,0,0,0,0,0,0
ANANDAMIDE,0,1,6,0,1,0,0,0,0,0,0,0,0,0
HCK,0,0,4,0,11,0,0,0,0,0,0,0,0,0
COOL,0,9,18,0,19,0,0,0,0,2,0,0,0,0
MERLIN,0,2,2,0,0,0,0,0,0,0,0,0,0,0
tRNA,0,0,4,0,0,0,0,0,0,0,0,0,0,0
NOPR,0,6,17,0,62,0,0,0,0,0,0,0,0,0
CBL,0,26,47,0,50,10,0,0,0,0,0,0,0,0
PERK,0,0,1,0,3,0,0,0,0,0,0,0,0,0
CBP,0,87,104,0,45,7,0,0,0,1,0,0,0,0
GIT1,0,0,3,0,2,0,0,0,0,0,0,0,0,0
NASCENTCHAIN,0,1,8,0,27,1,0,0,0,0,0,0,0,0
NOS,0,171,55,0,35,4,0,0,0,0,0,0,0,0
DOK,0,6,8,0,5,1,0,0,0,1,0,0,0,0
RALBP1,0,3,14,0,12,0,0,0,0,0,0,0,0,0
S6,0,5,10,0,2,0,0,0,0,0,0,0,0,0
RET,0,7,23,0,29,2,0,0,0,1,0,0,0,0
XIAP,0,1,19,0,14,2,0,0,0,0,0,0,0,0
EPAC,0,2,7,0,7,0,0,0,0,0,0,0,0,0
NEUREXIN,0,3,1,0,0,1,0,0,0,0,0,0,0,0
ADAPTIN,0,6,4,0,20,0,0,0,0,0,0,0,0,0
FILAMIN,0,55,11,0,1,0,0,0,0,0,0,0,0,0
Potassium,0,1,1,0,1,0,0,0,0,0,0,0,0,0
PHAS,0,1,2,0,4,0,0,0,0,0,0,0,0,0
PHAP,0,0,1,0,2,0,0,0,0,0,0,0,0,0
CaMKI,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MARCKS,0,94,24,0,6,0,0,0,0,0,0,0,0,0
EFA6,0,0,0,0,4,0,0,0,0,0,0,0,0,0
DOC2,0,18,10,0,2,0,0,0,0,0,0,0,0,0
PI3K,0,43,124,0,65,6,0,0,0,0,0,0,0,0
GELSOLIN,0,21,25,0,12,2,0,0,0,1,0,0,0,0
BETAARRESTIN,0,27,24,0,18,1,0,0,0,0,0,0,0,0
EIF5,0,0,1,0,3,0,0,0,0,0,0,0,0,0
PP2C,0,0,2,0,9,0,0,0,0,0,0,0,0,0
DOPAMINE,0,3,11,0,2,0,0,0,0,0,0,0,0,0
LEF1,0,2,4,0,1,0,0,0,0,0,0,0,0,0
APOLLON,0,1,4,0,7,0,0,0,0,0,0,0,0,0
KIR21,0,16,11,0,7,1,0,0,0,0,0,0,0,0
EPHRIN,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SS,0,1,7,0,0,0,0,0,0,0,0,0,0,0
FIBRINOGEN,0,0,3,0,6,0,0,0,0,0,0,0,0,0
STEP,0,61,24,0,6,0,0,0,0,0,0,0,0,0
SSTR1,0,4,17,0,62,0,0,0,0,0,0,0,0,0
SSTR2,0,7,22,0,65,0,0,0,0,0,0,0,0,0
KINESIN,0,0,9,0,0,0,0,0,0,0,0,0,0,0
GLUTAMATE,0,10,33,0,34,0,0,0,0,0,0,0,0,0
CDC42,0,14,42,0,18,0,0,0,0,1,0,0,0,0
CAS,0,34,17,0,5,1,0,0,0,0,0,0,0,0
EEF1A2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
EGFR,0,19,39,0,37,7,0,0,0,0,0,0,0,0
BAX,0,3,15,0,12,4,0,0,0,2,0,0,0,0
YOTIAO,0,59,20,0,6,1,0,0,0,1,0,0,0,0
MITF,0,8,7,0,1,0,0,0,0,0,0,0,0,0
BAD,0,87,53,0,48,5,0,0,0,2,0,0,0,0
VAMP,0,51,8,0,0,1,0,0,0,0,0,0,0,0
BAK,0,0,3,0,9,0,0,0,0,0,0,0,0,0
CAD,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KV41,0,4,21,0,10,0,0,0,0,0,0,0,0,0
PDE1C,0,33,6,0,3,0,0,0,0,0,0,0,0,0
PDE1B,0,33,6,0,3,0,0,0,0,0,0,0,0,0
PDE1A,0,33,6,0,3,0,0,0,0,0,0,0,0,0
FIVEHT1AR,0,9,23,0,54,0,0,0,0,0,0,0,0,0
PP2A,0,91,90,0,70,7,0,0,0,1,0,0,0,0
ALPHACATENIN,0,0,3,0,8,0,0,0,0,0,0,0,0,0
P53,0,19,24,0,13,0,0,0,0,0,0,0,0,0
GRIP,0,7,20,0,8,0,0,0,0,0,0,0,0,0
GRIT,0,13,31,0,16,3,0,0,0,0,0,0,0,0
CLATHRIN,0,10,39,0,3,1,0,0,0,0,0,0,0,0
ABL,0,55,51,0,35,3,0,0,0,1,0,0,0,0
SEC61P,0,3,7,0,14,3,0,0,0,0,0,0,0,0
SYNAPTOBREVIN,0,9,18,0,2,1,0,0,0,0,0,0,0,0
CPI17,0,50,19,0,10,0,0,0,0,0,0,0,0,0
TUBULIN,0,48,122,0,122,7,0,0,0,0,0,0,0,0
SYNAPSIN,0,131,110,0,68,3,0,0,0,1,0,0,0,0
IKBB,0,0,1,0,2,0,0,0,0,0,0,0,0,0
RSK,0,23,24,0,26,0,0,0,0,0,0,0,0,0
MLK3,0,10,16,0,4,1,0,0,0,0,0,0,0,0
D3R,0,8,27,0,74,0,0,0,0,0,0,0,0,0
N41,0,16,22,0,17,2,0,0,0,0,0,0,0,0
NCK,0,4,26,0,7,1,0,0,0,1,0,0,0,0
CEK1,0,3,3,0,11,0,0,0,0,0,0,0,0,0
cADPR,0,0,3,0,6,0,0,0,0,0,0,0,0,0
EEF2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
AXIN,0,8,20,0,12,3,0,0,0,0,0,0,0,0
CAVEOLIN,0,9,16,0,0,1,0,0,0,0,0,0,0,0
DYRK,0,1,2,0,12,0,0,0,0,0,0,0,0,0
AP1,0,26,32,0,25,3,0,0,0,1,0,0,0,0
IP3,0,5,23,0,6,0,0,0,0,0,0,0,0,0
ADENOSINE,0,1,4,0,0,0,0,0,0,0,0,0,0,0
EGF,0,0,6,0,2,0,0,0,0,0,0,0,0,0
FIVEHT2AR,0,4,15,0,39,0,0,0,0,0,0,0,0,0
RAC,0,14,49,0,33,0,0,0,0,1,0,0,0,0
PABP,0,3,4,0,7,1,0,0,0,0,0,0,0,0
VAV,0,48,65,0,56,5,0,0,0,0,0,0,0,0
RAL,0,0,7,0,1,0,0,0,0,0,0,0,0,0
PAXILLIN,0,10,25,0,9,2,0,0,0,0,0,0,0,0
RAI,0,3,2,0,0,0,0,0,0,0,0,0,0,0
SURVIVIN,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BR1R,0,6,20,0,62,0,0,0,0,0,0,0,0,0
CORTACTIN,0,25,21,0,14,1,0,0,0,0,0,0,0,0
RAS,0,43,81,0,101,4,0,0,0,0,0,0,0,0
RB,0,10,7,0,0,0,0,0,0,0,0,0,0,0
FADD,0,0,5,0,3,0,0,0,0,0,0,0,0,0
CAMKPASE,0,3,24,0,10,0,0,0,0,0,0,0,0,0
ROCK,0,9,17,0,6,0,0,0,0,0,0,0,0,0
LAMINA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
INSULIN,0,0,3,0,1,0,0,0,0,0,0,0,0,0
APS,0,3,14,0,20,1,0,0,0,0,0,0,0,0
C3G,0,5,13,0,19,0,0,0,0,0,0,0,0,0
KAR,0,97,56,0,17,1,0,0,0,0,0,0,0,0
ELK1,0,31,32,0,7,3,0,0,0,0,0,0,0,0
RHO,0,14,87,0,23,0,0,0,0,0,0,0,0,0
APC,0,9,9,0,6,3,0,0,0,0,0,0,0,0
STAT,0,16,14,0,3,0,0,0,0,0,0,0,0,0
GALPHAO,0,34,24,0,105,0,0,0,0,0,0,0,0,0
GALPHAI,0,46,72,0,197,1,0,0,0,0,0,0,0,0
KSR,0,9,20,0,16,3,0,0,0,0,0,0,0,0
cAMP,0,0,15,0,21,0,0,0,0,0,0,0,0,0
TBR1,0,8,2,0,0,0,0,0,0,0,0,0,0,0
CAPRI,0,18,13,0,12,0,0,0,0,0,0,0,0,0
GRP94,0,0,0,0,7,0,0,0,0,0,0,0,0,0
GALPHAZ,0,9,22,0,11,0,0,0,0,0,0,0,0,0
GALPHAQ,0,20,24,0,60,1,0,0,0,0,0,0,0,0
GALPHAS,0,12,26,0,21,0,0,0,0,0,0,0,0,0
PKR,0,12,19,0,5,1,0,0,0,0,0,0,0,0
DAPK,0,33,11,0,9,0,0,0,0,0,0,0,0,0
cIAP1,0,1,13,0,10,0,0,0,0,0,0,0,0,0
PQCaCh,0,67,72,0,17,5,0,0,0,1,0,0,0,0
PKB,0,45,71,0,49,7,0,0,0,0,0,0,0,0
PKC,0,729,385,0,183,11,0,0,0,7,0,0,0,0
PKA,0,1026,234,0,189,12,0,0,0,0,0,0,0,0
PKG,0,10,18,0,29,0,0,0,0,0,0,0,0,0
PKD,0,0,10,0,1,0,0,0,0,0,0,0,0,0
CAIN,0,5,18,0,3,0,0,0,0,0,0,0,0,0
PKI,0,0,46,0,2,0,0,0,0,0,0,0,0,0
GSK3,0,86,80,0,50,9,0,0,0,0,0,0,0,0
PDE5A,0,49,9,0,4,0,0,0,0,0,0,0,0,0
CLIP170,0,0,4,0,2,0,0,0,0,0,0,0,0,0
IGF1,0,0,4,0,1,0,0,0,0,0,0,0,0,0
CSK,0,1,22,0,10,2,0,0,0,0,0,0,0,0
DLK,0,8,1,0,0,0,0,0,0,0,0,0,0,0
CERAMIDE,0,6,56,0,15,0,0,0,0,0,0,0,0,0
GAT1,0,8,15,0,1,0,0,0,0,0,0,0,0,0
SHC,0,52,71,0,65,17,0,0,0,0,0,0,0,0
EIF4E,0,39,19,0,16,2,0,0,0,0,0,0,0,0
PMCA,0,135,38,0,17,0,0,0,0,2,0,0,0,0
EIF4G,0,23,34,0,14,6,0,0,0,0,0,0,0,0
EIF4A,0,0,4,0,10,1,0,0,0,0,0,0,0,0
CSP,0,1,12,0,37,2,0,0,0,0,0,0,0,0
EIF4B,0,0,0,0,8,0,0,0,0,0,0,0,0,0
CIPP,0,5,18,0,14,1,0,0,0,0,0,0,0,0
dATP,0,0,1,0,2,0,0,0,0,0,0,0,0,0
LARG,0,1,8,0,6,0,0,0,0,0,0,0,0,0
CREM,0,4,18,0,13,2,0,0,0,0,0,0,0,0
DGK,0,37,8,0,2,0,0,0,0,1,0,0,0,0
RADIXIN,0,2,12,0,7,0,0,0,0,0,0,0,0,0
CREB,0,117,116,0,89,11,0,0,0,1,0,0,0,0
FRIZZLED,0,7,0,0,5,1,0,0,0,0,0,0,0,0
GKAP,0,1,4,0,9,0,0,0,0,0,0,0,0,0
SYNDECAN,0,0,3,0,1,0,0,0,0,0,0,0,0,0
L1,0,3,4,0,5,0,0,0,0,0,0,0,0,0
M1R,0,7,19,0,42,2,0,0,0,0,0,0,0,0
CALBRAIN,0,0,20,0,6,0,0,0,0,0,0,0,0,0
PAFR,0,6,19,0,72,0,0,0,0,0,0,0,0,0
P1433,0,49,34,0,43,2,0,0,0,0,0,0,0,0
SEK,0,1,2,0,0,0,0,0,0,0,0,0,0,0
RALGDS,0,5,25,0,2,1,0,0,0,0,0,0,0,0
NEURABIN,0,10,8,0,0,0,0,0,0,0,0,0,0,0
ARFGAP,0,0,0,0,4,0,0,0,0,0,0,0,0,0
GALPHA12,0,0,1,0,2,0,0,0,0,0,0,0,0,0
GALPHA13,0,3,6,0,3,0,0,0,0,0,0,0,0,0
PDI,0,0,0,0,7,0,0,0,0,0,0,0,0,0
GALPHA11,0,13,14,0,15,1,0,0,0,0,0,0,0,0
CALPAIN,0,14,24,0,41,1,0,0,0,0,0,0,0,0
NEUROLIGIN,0,19,13,0,3,1,0,0,0,0,0,0,0,0
SPAL,0,1,20,0,16,0,0,0,0,0,0,0,0,0
RHOGEF,0,10,8,0,8,0,0,0,0,0,0,0,0,0
IRS1,0,78,88,0,57,4,0,0,0,0,0,0,0,0
IRS2,0,5,8,0,12,0,0,0,0,0,0,0,0,0
PTPA,0,11,44,0,13,0,0,0,0,0,0,0,0,0
FIBRONECTIN,0,0,3,0,6,0,0,0,0,0,0,0,0,0
SYNAPTOTAGMIN,0,48,47,0,33,6,0,0,0,3,0,0,0,0
CDK5,0,14,20,0,31,1,0,0,0,0,0,0,0,0
MAPK,0,107,119,0,62,4,0,0,0,0,0,0,0,0
RABGDI,0,0,0,0,4,0,0,0,0,0,0,0,0,0
ARNO,0,18,9,0,5,0,0,0,0,0,0,0,0,0
ALPHA7NACHR,0,3,3,0,1,0,0,0,0,0,0,0,0,0
pGC,0,0,4,0,1,0,0,0,0,0,0,0,0,0
BIM,0,3,11,0,8,1,0,0,0,0,0,0,0,0
CALMODULIN,0,561,148,0,94,18,0,0,0,4,0,0,0,0
BIK,0,4,10,0,1,0,0,0,0,0,0,0,0,0
BID,0,4,20,0,4,3,0,0,0,0,0,0,0,0
CAMP,0,3,70,0,6,0,0,0,0,0,0,0,0,0
FYN,0,59,95,0,80,6,0,0,0,1,0,0,0,0
MEK3,0,1,13,0,5,0,0,0,0,0,0,0,0,0
MEK2,0,1,15,0,5,0,0,0,0,0,0,0,0,0
MEK1,0,1,33,0,8,3,0,0,0,0,0,0,0,0
MEK7,0,7,5,0,3,1,0,0,0,0,0,0,0,0
MEK6,0,1,12,0,4,0,0,0,0,0,0,0,0,0
MEK4,0,7,3,0,2,1,0,0,0,0,0,0,0,0
ERBB,0,19,28,0,33,2,0,0,0,0,0,0,0,0
RACK,0,20,82,0,25,3,0,0,0,0,0,0,0,0
BIP,0,0,1,0,9,2,0,0,0,0,0,0,0,0
SNAPIN,0,46,10,0,11,0,0,0,0,0,0,0,0,0
CASPASE6,0,2,8,0,0,0,0,0,0,0,0,0,0,0
SAP97,0,34,35,0,13,3,0,0,0,0,0,0,0,0
CASPASE3,0,71,122,0,30,6,0,0,0,2,0,0,0,0
MLK,0,0,17,0,9,0,0,0,0,0,0,0,0,0
CASPASE8,0,15,30,0,14,2,0,0,0,0,0,0,0,0
CASPASE9,0,19,44,0,24,7,0,0,0,1,0,0,0,0
VASP,0,0,4,0,1,0,0,0,0,0,0,0,0,0
ICAD,0,10,8,0,0,0,0,0,0,0,0,0,0,0
DOPR,0,6,17,0,62,0,0,0,0,0,0,0,0,0
AKAP,0,130,37,0,14,1,0,0,0,0,0,0,0,0
GLYR,0,100,20,0,10,0,0,0,0,0,0,0,0,0
NRG,0,0,7,0,0,0,0,0,0,0,0,0,0,0
PRK2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MTOR,0,1,4,0,1,0,0,0,0,0,0,0,0,0
BCL2,0,57,48,0,24,3,0,0,0,1,0,0,0,0
MUSK,0,15,8,0,0,0,0,0,0,0,0,0,0,0
NEUROFIBROMIN,0,0,4,0,12,0,0,0,0,0,0,0,0,0
CITRON,0,3,6,0,0,0,0,0,0,0,0,0,0,0
PTP1B,0,0,3,0,1,0,0,0,0,0,0,0,0,0
TUBERIN,0,0,3,0,7,0,0,0,0,0,0,0,0,0
IQGAP,0,48,33,0,33,1,0,0,0,0,0,0,0,0
SIVA1,0,0,3,0,2,0,0,0,0,0,0,0,0,0
PTP1D,0,15,14,0,0,0,0,0,0,0,0,0,0,0
MALS,0,30,23,0,0,1,0,0,0,0,0,0,0,0
MGLUR5,0,3,13,0,52,0,0,0,0,0,0,0,0,0
MGLUR7,0,129,57,0,89,1,0,0,0,0,0,0,0,0
MGLUR1,0,51,37,0,46,0,0,0,0,0,0,0,0,0
PAF,0,0,4,0,0,0,0,0,0,0,0,0,0,0
TAMALIN,0,5,23,0,11,0,0,0,0,0,0,0,0,0
PAK,0,19,53,0,32,1,0,0,0,2,0,0,0,0
SMACDIABLO,0,1,5,0,1,0,0,0,0,0,0,0,0,0
M4R,0,6,17,0,48,0,0,0,0,0,0,0,0,0
CB2R,0,4,17,0,62,0,0,0,0,0,0,0,0,0
RIN,0,33,2,0,0,0,0,0,0,0,0,0,0,0
AP2,0,12,22,0,8,1,0,0,0,0,0,0,0,0
RIM,0,63,36,0,21,3,0,0,0,0,0,0,0,0
STARGAZIN,0,3,29,0,9,0,0,0,0,0,0,0,0,0
RIC,0,33,2,0,0,0,0,0,0,0,0,0,0,0
VRK1,0,0,3,0,2,0,0,0,0,0,0,0,0,0
GEPHYRIN,0,2,4,0,18,1,0,0,0,0,0,0,0,0
MYOSINV,0,32,22,0,5,1,0,0,0,0,0,0,0,0
PRMT1,0,0,4,0,4,0,0,0,0,0,0,0,0,0
NAIP,0,1,18,0,14,2,0,0,0,0,0,0,0,0
P35611,0,33,2,0,0,0,0,0,0,0,0,0,0,0
MDM2,0,0,1,0,3,0,0,0,0,0,0,0,0,0
PDE4C,0,0,1,0,6,0,0,0,0,0,0,0,0,0
RASGAP,0,16,55,0,23,1,0,0,0,0,0,0,0,0
NIK,0,2,10,0,3,0,0,0,0,0,0,0,0,0
PYK2,0,9,46,0,22,1,0,0,0,0,0,0,0,0
BETA2AR,0,57,27,0,38,0,0,0,0,0,0,0,0,0
ARFGEF,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SYK,0,16,22,0,24,3,0,0,0,0,0,0,0,0
NFKB,0,44,13,0,9,1,0,0,0,0,0,0,0,0
bARK,0,108,58,0,11,0,0,0,0,0,0,0,0,0
HOMER,0,9,24,0,32,0,0,0,0,0,0,0,0,0
MAP1A,0,16,16,0,13,0,0,0,0,0,0,0,0,0
CARM1,0,0,3,0,8,0,0,0,0,0,0,0,0,0
GAB1,0,10,19,0,12,3,0,0,0,0,0,0,0,0
CRE,0,6,17,0,1,0,0,0,0,0,0,0,0,0
SORCIN,0,19,20,0,8,1,0,0,0,1,0,0,0,0
CRK,0,24,30,0,18,6,0,0,0,0,0,0,0,0
NMDAR,0,280,299,0,138,26,0,0,0,6,0,0,0,0
ENDOPHILIN,0,0,0,0,13,0,0,0,0,0,0,0,0,0
RABPHILIN,0,98,35,0,15,4,0,0,0,0,0,0,0,0
S6K,0,7,11,0,5,0,0,0,0,0,0,0,0,0
PLCGAMMA,0,103,103,0,75,8,0,0,0,1,0,0,0,0
CASKIN,0,0,9,0,1,0,0,0,0,0,0,0,0,0
TIAM1,0,64,21,0,10,0,0,0,0,0,0,0,0,0
PA,0,3,12,0,15,0,0,0,0,0,0,0,0,0
WNT,0,0,0,0,2,1,0,0,0,0,0,0,0,0
TCF,0,8,27,0,1,5,0,0,0,0,0,0,0,0
EPHB2,0,0,5,0,3,1,0,0,0,0,0,0,0,0
DNAPK,0,10,7,0,0,0,0,0,0,0,0,0,0,0
MAP1B,0,0,5,0,13,0,0,0,0,0,0,0,0,0
ICA512,0,0,7,0,0,0,0,0,0,0,0,0,0,0
INHIBITOR2,0,16,15,0,7,0,0,0,0,0,0,0,0,0
LIMK,0,8,8,0,4,0,0,0,0,0,0,0,0,0
S60,0,3,6,0,3,1,0,0,0,0,0,0,0,0
SHPTP2,0,9,17,0,25,4,0,0,0,0,0,0,0,0
MOR,0,7,5,0,1,0,0,0,0,0,0,0,0,0
ANP,0,0,1,0,1,0,0,0,0,0,0,0,0,0
LCK,0,15,18,0,33,1,0,0,0,0,0,0,0,0
GABA,0,0,5,0,0,0,0,0,0,0,0,0,0,0
BAG1,0,1,5,0,17,0,0,0,0,0,0,0,0,0
VINCULIN,0,9,9,0,0,1,0,0,0,0,0,0,0,0
ILK,0,9,29,0,14,2,0,0,0,0,0,0,0,0
VDAC2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FIVEHT4R,0,4,17,0,33,0,0,0,0,0,0,0,0,0
RAF1,0,107,70,0,72,6,0,0,0,0,0,0,0,0
STAT5,0,0,8,0,7,0,0,0,0,0,0,0,0,0
SYNGAP,0,35,23,0,13,0,0,0,0,0,0,0,0,0
STAT1,0,0,8,0,7,0,0,0,0,0,0,0,0,0
PDE3A,0,47,10,0,7,0,0,0,0,0,0,0,0,0
AMISYN,0,0,11,0,14,1,0,0,0,0,0,0,0,0
CASK,0,36,35,0,36,0,0,0,0,0,0,0,0,0
PDE3B,0,47,10,0,7,0,0,0,0,0,0,0,0,0
P38,0,55,62,0,35,1,0,0,0,0,0,0,0,0
SPROUTY,0,13,16,0,1,2,0,0,0,0,0,0,0,0
SAM68,0,47,64,0,36,3,0,0,0,0,0,0,0,0
MSK1,0,23,18,0,14,0,0,0,0,0,0,0,0,0
CHLORIDE,0,1,5,0,0,0,0,0,0,0,0,0,0,0
PLCBETA,0,131,93,0,28,0,0,0,0,1,0,0,0,0
FIVEHT1CR,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SYNTROPHIN,0,6,1,0,0,0,0,0,0,0,0,0,0,0
SRC,0,153,182,0,110,12,0,0,0,2,0,0,0,0
cAMPGEFII,0,0,15,0,1,0,0,0,0,0,0,0,0,0
MUNC13,0,39,16,0,12,0,0,0,0,0,0,0,0,0
SPINOPHILIN,0,65,27,0,14,0,0,0,0,1,0,0,0,0
SRE,0,1,7,0,1,2,0,0,0,0,0,0,0,0
ARH2,0,5,22,0,12,0,0,0,0,0,0,0,0,0
MUNC18,0,47,22,0,2,1,0,0,0,0,0,0,0,0
MYOSIN,0,0,3,0,1,0,0,0,0,0,0,0,0,0
NTYPECA,0,74,79,0,17,5,0,0,0,1,0,0,0,0
CGMP,0,0,8,0,0,0,0,0,0,0,0,0,0,0
D1R,0,50,26,0,53,0,0,0,0,0,0,0,0,0
PLD,0,2,8,0,0,0,0,0,0,0,0,0,0,0
ERBIN,0,21,10,0,0,1,0,0,0,0,0,0,0,0
PDE4A,0,0,1,0,6,0,0,0,0,0,0,0,0,0
PDE4B,0,0,1,0,6,0,0,0,0,0,0,0,0,0
RHEB,0,0,2,0,11,0,0,0,0,0,0,0,0,0
PDE4D,0,52,6,0,7,0,0,0,0,0,0,0,0,0
MKP1,0,3,29,0,13,0,0,0,0,0,0,0,0,0
EIF2,0,1,7,0,6,0,0,0,0,0,0,0,0,0
EIF3,0,2,7,0,9,2,0,0,0,0,0,0,0,0
CHAPSYN110,0,30,23,0,1,2,0,0,0,0,0,0,0,0
MKP5,0,1,14,0,8,0,0,0,0,0,0,0,0,0
MAP2,0,119,35,0,28,4,0,0,0,0,0,0,0,0
CALCIUM,0,181,261,0,78,7,0,0,0,12,0,0,0,0
KIR23,0,61,15,0,7,0,0,0,0,0,0,0,0,0
MOPR,0,6,17,0,62,0,0,0,0,0,0,0,0,0
PIN1,0,0,1,0,5,0,0,0,0,0,0,0,0,0
ALPHA1AR,0,5,17,0,43,0,0,0,0,0,0,0,0,0
RASGRP,0,54,24,0,13,2,0,0,0,0,0,0,0,0
EIF1A,0,0,4,0,1,0,0,0,0,0,0,0,0,0
RAP1GAP,0,0,3,0,7,0,0,0,0,0,0,0,0,0
I1,0,61,14,0,7,0,0,0,0,0,0,0,0,0
FAS,0,0,2,0,0,0,0,0,0,0,0,0,0,0
NHERF,0,8,6,0,3,0,0,0,0,0,0,0,0,0
GBETAGAMMA,0,124,421,0,489,6,0,0,0,0,0,0,0,0
RGS4,0,0,1,0,10,0,0,0,0,0,0,0,0,0
FAK,0,15,52,0,39,4,0,0,0,0,0,0,0,0
SOS,0,13,32,0,14,1,0,0,0,0,0,0,0,0
RGS2,0,6,9,0,31,3,0,0,0,0,0,0,0,0
RASGRF,0,72,34,0,21,4,0,0,0,0,0,0,0,0
MBP,0,37,8,0,0,0,0,0,0,0,0,0,0,0
VILIP,0,18,8,0,0,0,0,0,0,0,0,0,0,0
cGMP,0,3,20,0,8,0,0,0,0,0,0,0,0,0
DCP1,0,3,4,0,7,1,0,0,0,0,0,0,0,0
CALCINEURIN,0,168,115,0,105,13,0,0,0,0,0,0,0,0
IR,0,3,11,0,11,0,0,0,0,0,0,0,0,0
PP1,0,14,82,0,60,2,0,0,0,2,0,0,0,0
SRP54,0,2,4,0,7,0,0,0,0,0,0,0,0,0
PP5,0,0,1,0,9,0,0,0,0,0,0,0,0,0
DNAJ,0,0,0,0,7,0,0,0,0,0,0,0,0,0
NFAT,0,95,22,0,15,0,0,0,0,0,0,0,0,0
TALIN,0,9,13,0,6,1,0,0,0,0,0,0,0,0
CB1R,0,4,20,0,63,0,0,0,0,0,0,0,0,0
ARP23,0,1,16,0,7,0,0,0,0,0,0,0,0,0
RAP2,0,1,6,0,13,1,0,0,0,0,0,0,0,0
RAP1,0,50,32,0,42,2,0,0,0,0,0,0,0,0
PDK1,0,10,55,0,13,2,0,0,0,0,0,0,0,0
ARF,0,2,4,0,10,0,0,0,0,0,0,0,0,0
