63931,0.15284237,0.15673670,-0.00819422,-0.08812824,-0.01549495,0.11923386,0.03282031,0.12895292,0.12545046,0.10439694,0.12647094,0.00011214,-0.10652480,0.09318334,0.15741473,0.05516141,-0.08447599,0.14203626,0.13081189,0.13402806
93320,0.06042283,0.17972060,-0.10404288,0.03409807,0.19738481,0.19657521,0.11683744,0.03433547,0.06023455,-0.03522209,-0.10974044,0.15434260,0.02839259,-0.05520518,-0.06579890,-0.12806454,-0.12461033,0.06856131,-0.09464560,-0.07460614
990075,0.12794255,-0.15666740,0.17536361,-0.03022872,0.13328750,0.12001458,0.06904866,-0.17373228,0.06306443,-0.01905837,-0.07161839,0.00547702,0.05681233,-0.03799788,-0.03524666,-0.10253137,-0.12748429,0.04133237,0.18193407,-0.15133566
2440,0.06474092,0.04434160,0.11990811,-0.08370568,-0.10660930,-0.09935574,0.16617510,0.16657415,0.14413512,-0.10334319,-0.06603011,-0.10538437,0.08513881,-0.11552955,0.12547442,0.13906731,0.01549436,-0.14314477,-0.11481186,0.03690965
644494,0.08667528,-0.10088674,0.04992895,0.14060440,0.08015352,0.13710033,0.15963968,-0.08111445,-0.09443403,0.14015909,-0.04028836,-0.13882877,0.03910630,-0.00421818,-0.10129924,0.15185752,-0.00840056,0.16842775,-0.07966908,-0.15377573
1130568,0.13529987,-0.06556997,0.14662862,-0.00487762,0.07032555,-0.13155699,-0.07875417,0.05748229,0.15056314,0.11596228,0.14353350,0.09598779,0.15254110,-0.09012822,-0.12786458,-0.09197958,0.02212463,-0.03993191,-0.16265694,-0.13582127
1109392,-0.10449672,-0.07328203,-0.08049055,0.02929538,0.06288224,0.15660710,-0.05865914,0.20057778,-0.05316033,-0.02776132,-0.04058844,0.12074142,0.09919731,-0.03489054,-0.06742603,-0.18528593,-0.11738426,-0.18982715,-0.07890018,-0.14284237
1130567,0.04876027,0.09647192,-0.00442382,-0.00176330,-0.05356958,0.18101200,0.19853012,0.05508463,0.13979562,-0.04887865,0.03229670,-0.06328613,0.17717237,0.05254006,0.16043521,0.05060550,-0.16237421,-0.07190813,0.03426771,0.16842074
595157,0.05857716,-0.05592708,0.05901282,0.04819775,0.18183701,0.04272648,-0.19609628,0.18867102,-0.13823237,-0.04662560,0.18198446,0.06599355,0.06877556,-0.02836436,-0.03772957,-0.07481696,0.09422247,-0.05022886,-0.14848762,-0.12050917
1106630,-0.16672786,0.18500504,-0.10213117,-0.11992735,0.07208162,-0.08836359,0.13719918,0.08525260,0.04090297,-0.00509563,-0.06103219,-0.02814667,0.08709509,-0.20461011,-0.11021991,0.08872226,0.09073283,0.04011724,-0.11498742,-0.12671286
1117184,0.01410979,-0.10883188,0.10750273,0.11850376,0.09649204,0.06082743,0.17509842,0.01666069,-0.09527542,-0.11598854,-0.18678590,0.04979763,0.11132285,0.05391620,-0.15713921,0.09508252,0.10712223,-0.06023904,0.01742084,-0.18656500
93923,0.03144271,-0.17157337,-0.05185355,0.11230874,0.04833433,-0.05145850,0.15222019,0.04330932,0.15562106,0.00136001,0.05752082,0.05044518,-0.16693308,-0.12593885,-0.12833639,-0.10944838,0.17162080,0.06330347,0.08038156,0.15016012
102939,-0.14222194,0.11598631,0.01072044,-0.04920730,0.11319052,0.14158124,0.04264235,0.07711942,0.16134731,-0.06502036,0.14611940,-0.01941579,0.18595636,0.10513677,0.06036484,0.21747114,-0.00038766,-0.12457987,0.01007423,-0.05147573
102938,0.18484813,-0.13395838,0.04638953,0.02939067,-0.15037152,0.08334646,0.03131598,-0.02651481,0.18642462,-0.16237439,0.05294836,-0.08843715,-0.00588533,-0.04192038,0.07954054,0.16922939,-0.17436726,-0.00026918,0.09661961,-0.08717086
16819,-0.05533323,0.14698718,-0.12724243,0.02998426,0.06731243,0.05756081,-0.14389787,0.14812948,-0.15874413,-0.15349377,0.01571081,-0.14936604,-0.05229482,0.09695990,0.01786943,0.03223175,0.13478473,-0.13429495,0.16562814,0.04832568
132821,0.06077281,-0.18115703,0.14012746,-0.04196882,-0.03970333,0.04906286,-0.03477501,0.16851486,0.15277176,-0.04888001,-0.10152798,-0.03376770,0.17359168,-0.06995061,0.00729067,-0.10784246,-0.01000403,0.17379437,-0.04392541,-0.18343757
117328,0.04630730,0.11815729,-0.05968528,-0.15830108,-0.05506672,0.11830272,-0.01525015,-0.19694141,0.08730777,-0.09703119,0.02323968,-0.03537074,-0.12943023,-0.04052800,-0.10017889,0.02453785,-0.15000547,0.20695528,0.13614968,0.09526702
1117219,-0.10036523,0.17085602,0.17962201,-0.14069001,-0.08955579,-0.13614212,-0.06989871,0.10912547,0.17549615,0.00859525,-0.03428543,0.08691351,0.13202967,0.00791817,0.00087566,-0.03944583,-0.02515209,-0.01520411,-0.14603825,0.16009576
139738,0.00298453,0.06832134,-0.01589854,0.10680004,-0.09908170,0.12383952,0.16793020,-0.13547025,-0.01107722,-0.16574951,0.09801223,0.00211716,-0.16238082,0.15195991,0.15180312,-0.07372936,0.08764220,-0.15144817,0.05444880,-0.06752653
753047,-0.17020420,-0.06868938,0.01588173,-0.16380820,0.13600025,-0.02942722,0.01121857,0.16467130,0.15061991,0.07651257,0.07518171,0.11577540,0.04429277,0.03360368,0.13811538,-0.13524844,0.16615052,-0.08208483,-0.09618862,0.04291110
79817,0.01446944,0.01605482,0.15153130,-0.19297950,-0.12995344,-0.11652563,0.02353574,-0.05354528,0.05236861,-0.03461601,-0.19319960,0.10767117,-0.00078018,-0.03287350,-0.08266601,0.14555288,0.04970704,-0.15118650,-0.04257367,0.19301772
6378,-0.09591804,-0.13786382,-0.15424444,-0.15415260,-0.16994802,-0.01416247,0.15036049,0.16813221,0.14378167,-0.04123560,0.06943571,-0.16214881,0.09331171,-0.07838835,0.07002200,-0.07893736,-0.00876853,-0.00687721,0.03739754,-0.06094335
787016,-0.12378455,0.02592676,0.10297426,-0.03875320,0.18150097,-0.02132172,-0.03879099,-0.04671678,0.17673218,-0.07479722,0.04300239,0.00606707,0.18020456,-0.17061885,0.18947129,-0.05739804,0.11551964,-0.11001097,0.07875060,-0.05882880
1109957,-0.14982574,-0.14711742,-0.14880897,0.19223629,-0.02010419,-0.08288688,0.14943376,0.01805961,0.08574790,-0.10157424,-0.14850366,-0.16892515,-0.07515374,-0.03995454,0.07402524,-0.05153571,-0.05527399,-0.13359769,-0.04763016,0.02562437
300071,-0.12689117,0.09065968,0.13726314,0.02871561,-0.05363476,0.15733780,-0.12103940,-0.10431198,0.09110097,0.10450503,-0.04505025,-0.14092732,0.05157354,-0.05172701,0.11684978,-0.14335927,0.01389274,-0.11572809,0.15216080,0.16122318
1131360,0.02621293,0.06995158,0.12906754,0.14632327,-0.13670119,-0.06451221,0.10478965,-0.07741061,-0.02183763,0.17556535,-0.00625235,0.02721674,-0.10173749,-0.12912277,0.14725964,0.09916607,-0.13252797,0.15865919,0.14038969,-0.06430210
87363,0.14482280,-0.13508704,-0.09817709,0.14602995,0.01528840,-0.02423486,-0.08034903,-0.10840918,-0.12434939,-0.01517935,0.00048472,-0.15851609,0.08308645,-0.15439720,-0.13553943,0.15407253,-0.04680398,-0.13992422,-0.03316244,-0.12921278
1116922,-0.14162457,0.18141370,-0.14978841,0.09312171,-0.02150860,-0.10324230,0.14301368,0.00747712,-0.16393020,-0.03997869,0.04199002,-0.03198086,-0.07224551,-0.06727046,-0.06640570,-0.00945257,0.18348403,0.15612520,0.01333016,0.14767110
20526,-0.12766410,0.04651935,0.12091221,-0.09520794,0.01836875,0.00724236,-0.14760810,0.17980190,-0.05055920,0.02046079,-0.18039926,0.00516418,-0.02404114,0.13815530,-0.16090864,0.14737482,-0.12190428,0.12691082,0.09524279,0.03881363
20528,-0.06724934,-0.01669078,0.07725726,-0.05471516,-0.19138902,0.09532590,0.09721431,-0.09166571,-0.12830230,0.18269713,-0.07118965,-0.19579599,0.16306251,-0.11416237,-0.04270070,0.03050170,-0.01161505,-0.12625117,-0.11647860,0.00515755
1138755,-0.13152666,0.13490569,-0.07424971,-0.11467912,-0.10568101,-0.10301908,0.14462027,-0.01771708,0.08561000,0.10843612,-0.13911887,0.03321447,0.10536077,-0.08954720,0.15539486,0.00965317,0.00605692,0.16976377,-0.11142208,0.14178419
54550,-0.07997311,0.02099825,-0.13893734,-0.04073274,-0.08623962,0.08961686,0.15808092,-0.11032792,-0.13805788,0.05601882,0.15744679,0.15032104,0.11564001,0.07175932,0.03017717,-0.15899785,0.14456925,0.02479329,-0.01703643,-0.16023997
22874,-0.14638841,-0.07006125,0.20300036,0.06117900,0.08729405,-0.05813000,0.10717204,-0.12611709,-0.08307391,0.01607386,-0.14893306,0.16815675,-0.10941397,-0.01066656,0.19197720,-0.05718930,0.03410302,0.08321911,-0.03342088,-0.10886969
147870,0.00099470,0.11061648,-0.02980216,0.07251401,-0.08487920,-0.03764217,0.15241888,-0.15048452,0.14964287,-0.15269704,0.10960334,-0.04482332,0.06597524,-0.08815366,-0.10925621,-0.14764729,-0.17074618,-0.03887315,-0.16021884,-0.07740431
22876,0.13385823,0.07246606,-0.03318229,-0.17291789,-0.16738188,0.18733911,-0.02453230,0.03520583,0.08795761,0.04483383,0.09414879,0.01615852,-0.00362354,-0.01292316,0.14511098,0.18967779,-0.04691307,-0.10405781,0.15880551,-0.08465412
293285,0.08599779,-0.11312754,0.04546318,-0.07778189,-0.19797169,-0.20442374,-0.08015543,-0.00741221,-0.03001856,-0.02664498,0.00091432,-0.15950115,0.06345818,0.12239908,-0.02621889,-0.01580000,-0.16505305,-0.19668047,-0.10846123,-0.03099737
13654,-0.18218777,-0.06032560,-0.01144638,0.02212833,0.10743311,0.01143853,-0.14482225,-0.08737443,-0.02237026,0.01784720,-0.03739504,-0.04875535,0.18855506,0.07365643,0.20471655,-0.14888782,0.07969878,-0.01061054,-0.08666800,-0.20532564
197452,0.13523208,-0.17802634,0.11848851,-0.04720514,0.13426575,-0.16849710,-0.16306989,-0.03872665,0.03584979,0.05913518,-0.07900322,0.05416027,-0.04266790,-0.11977212,-0.13443781,-0.09059298,0.13887830,-0.07894579,0.02229119,-0.13600011
50354,0.16778344,0.13249355,-0.11742771,-0.09822731,0.13235104,-0.07134967,-0.14217658,0.03594721,-0.11994041,-0.14825514,0.04800585,0.16393353,-0.10897888,0.12289450,0.03807593,0.13377527,-0.06193258,-0.04777946,0.02494682,-0.10273812
1153275,-0.08183860,-0.14706066,0.14044628,-0.00573932,-0.13848253,0.16679602,-0.10931077,-0.18304807,-0.00248535,0.06029267,0.01398830,0.06701302,-0.02617719,0.13513743,0.04359824,-0.11415817,0.15782170,-0.16930299,-0.05533886,0.04268490
219239,0.17579906,-0.05815688,-0.11662145,0.06410108,0.12403614,-0.07735028,0.00693117,0.08090703,0.02693641,0.15349544,-0.12101200,0.13178214,-0.16679110,-0.07051615,0.14254782,0.01429801,0.16300080,0.04964201,0.10989853,-0.10741027
1121254,-0.00220526,-0.01041064,-0.08716668,-0.01266447,0.06459721,0.19139889,0.01846344,-0.17145131,-0.04005406,-0.08890829,-0.10972675,-0.02923635,-0.07798815,0.12978161,-0.02224948,0.18167502,-0.08758129,0.21140484,-0.16910259,0.05235520
1131565,-0.13733100,-0.10076338,0.10975382,0.01376578,-0.04944042,-0.16169269,0.13757913,0.05992257,-0.15901963,-0.04891491,-0.00032559,-0.16566568,-0.14213774,0.05018436,0.13952380,-0.05811039,-0.16520352,-0.00561597,0.09947912,0.10482215
152731,0.11864469,0.11347368,0.08895381,-0.16497404,0.07936792,0.18684971,0.00298807,-0.09752775,0.15159590,0.10696455,0.01746703,-0.20357822,-0.02944075,-0.03266696,0.09525326,0.19252787,-0.00301382,-0.02255686,0.03508892,0.03512636
509315,0.06492169,-0.10857818,-0.02715618,0.12826563,0.03112764,-0.03160072,-0.13810510,-0.12614076,-0.17355983,0.16644540,0.02571908,0.08347328,0.07343990,0.03923159,-0.15869239,-0.02375023,-0.07440853,-0.20046351,0.00876982,0.16792663
6209,0.14127477,-0.12277631,0.09347108,-0.15142020,-0.11404184,-0.11792608,-0.07017652,-0.15111394,-0.09739670,-0.13399032,0.06495541,0.12118500,0.00701005,-0.13604982,-0.08869299,-0.12685720,0.15544516,0.00247632,-0.10513510,0.01702977
179180,-0.11017781,0.05073457,-0.01929298,0.05487796,0.13439558,-0.00099900,-0.14965548,-0.02086222,0.04140402,-0.12829616,0.15195603,0.08514513,-0.16364618,0.11886660,0.11217074,0.04232790,0.00246016,0.00707364,-0.18258708,-0.21166600
1131189,0.12035832,-0.03143511,0.02497436,0.05507638,0.14750960,0.06822818,-0.01290382,0.00472320,-0.09590757,0.14114405,0.04183764,-0.17509683,0.10168636,0.19250253,0.17041225,0.07627448,0.04969777,0.18760756,0.11411285,-0.05191413
1129907,0.13699814,0.17914967,-0.01846023,-0.04181728,0.02141977,-0.14369560,0.13488085,-0.11902476,0.10214698,-0.05506474,-0.09140403,0.12935600,0.19222227,-0.05761446,0.18017384,-0.12662627,-0.03662288,-0.05223734,0.04226022,-0.05683307
49482,-0.09710927,0.06059299,-0.01475536,0.07799723,0.01542329,-0.02806617,0.00198160,0.12399908,0.09264043,-0.06716291,-0.00976066,-0.18306493,0.14645840,0.18714258,0.10546624,0.15251408,-0.13207427,-0.04884599,-0.14242507,-0.17064689
1131180,-0.05252505,0.02043599,0.11628131,0.14744963,-0.10060813,0.14408440,0.16910030,0.04524882,0.11755618,0.18127264,0.00655640,-0.15580787,-0.12047713,0.03884528,0.07644774,-0.04148894,-0.07860020,0.10776970,0.08129994,0.14636533
48781,0.05580991,0.07112938,-0.00274304,-0.04643586,0.04879621,0.04609646,-0.10845578,-0.05626270,-0.16114717,0.06403776,-0.14714503,-0.00640097,0.19856771,0.16539182,0.10213741,0.13811208,0.08081535,0.18737716,-0.13692100,0.05634634
294030,-0.04481040,-0.05461135,0.19158954,0.13177132,-0.08956529,0.01862743,0.07514556,0.02717929,-0.05249810,-0.17892608,0.08832479,0.09776602,-0.05564613,-0.17728079,-0.17959968,0.09144021,0.08601633,0.16548615,-0.05554573,0.03905938
711598,0.06115497,0.09729412,0.18260142,-0.05143222,0.05112523,0.14612836,0.15138697,-0.11902708,-0.09328417,-0.05238831,-0.09800387,-0.11529707,0.16359410,0.04763020,0.11536590,0.02885384,-0.17395859,-0.02059566,-0.11705895,-0.08310036
1131748,0.10501465,-0.02377231,0.03860753,-0.10130843,-0.19798439,-0.11061465,-0.15380048,0.17899523,0.15833468,0.00059601,0.14321258,-0.08494824,0.13494147,-0.09385231,0.02370814,-0.07230415,-0.09029206,0.05240499,-0.09425003,0.07036480
1131745,0.16945868,0.14286062,-0.12796485,-0.17115624,0.00955019,0.13936481,0.07422168,0.13134106,0.05603698,-0.03528004,-0.05487820,0.06616592,0.09202468,0.12467121,-0.10864090,-0.06377169,-0.17229201,-0.10281392,-0.03157014,0.10740156
104840,0.19287669,0.14169623,0.05917254,0.03537616,-0.14048141,0.10638895,-0.08571776,0.06652629,0.01534857,0.00059731,0.09746225,-0.17289332,-0.00735786,-0.17526139,-0.04504778,0.00927707,0.14303732,-0.11393563,0.07523399,0.16068952
1131741,-0.11270934,-0.16191489,0.07159748,-0.12749802,-0.14061702,-0.09052813,0.04571481,0.01221192,-0.08017693,-0.17181659,0.09463351,-0.06496749,-0.11048387,0.02361075,-0.01775384,-0.15186745,-0.11229631,0.15842131,0.10664628,-0.13549027
1130586,-0.09573767,-0.09107256,0.01186386,0.16179646,0.01649659,-0.18135007,0.19128819,-0.16070337,-0.01946321,0.07812288,0.05674259,-0.08900968,0.02447447,0.04476504,-0.18211443,0.15800149,-0.04404312,-0.02672792,-0.00934143,0.14412643
594511,-0.04566407,0.17142268,0.01182042,0.09557139,0.10339878,-0.15886633,0.02501889,-0.13489443,-0.05768872,0.00328961,-0.07380792,0.18768512,-0.06981507,-0.07046277,0.02652522,-0.10190472,0.17594377,0.18183688,0.03477745,0.12615605
645452,-0.04406051,-0.03011701,-0.05352645,0.15313096,0.11715578,-0.18175482,-0.11796430,-0.00942694,0.01861847,-0.01569853,-0.05754155,-0.17012093,-0.11198320,0.17049319,0.06098746,-0.04623148,-0.08172325,-0.16787379,-0.12891656,0.13902765
