720960	720960	1
200975	202124	1
722429	722429	1
716181	716289	1
102139	102139	1
701179	701244	1
208740	203751	1
25631	101352	1
200830	203749	1
203135	200439	1
706860	706859	1
203432	200700	1
202464	200035	1
719491	719491	1
101914	101915	1
200359	200833	1
100203	100799	1
711609	711610	1
708429	708414	1
200287	204248	1
702565	702615	1
200529	208075	1
712810	712807	1
708155	708147	1
710794	710770	1
200510	201489	1
708197	708220	1
709707	709715	1
101511	2	1
100998	100999	1
101476	100772	1
100367	100956	1
200849	200728	1
701239	701237	1
701119	701123	1
704594	704702	1
201606	204563	1
208442	208449	1
206794	206834	1
204146	204147	1
202181	200325	1
101692	101694	1
100761	100760	1
203812	203812	1
202143	206646	1
200449	206255	1
200318	202448	1
201006	201006	1
205634	202115	1
201609	204582	1
202332	206879	1
202709	207803	1
26550	100560	1
722482	722439	1
204174	200148	1
101232	101235	1
200788	200785	1
203909	204221	1
706315	706314	1
200342	200530	1
102217	100689	1
208152	202775	1
202450	207459	1
200126	203520	1
202687	202675	1
712780	712793	1
721114	721114	1
719499	719500	1
100379	100130	1
701245	701243	1
203155	203112	1
201946	201947	1
101837	101838	1
201455	207043	1
200689	207392	1
712887	712899	1
202336	200427	1
200831	204248	1
204619	201627	1
709368	709367	1
703495	703505	1
714719	714719	1
706170	706232	1
708478	708559	1
200301	200301	1
208636	208624	1
708191	708233	1
201660	201658	1
202197	202197	1
201743	201740	1
200513	202379	1
207258	202091	1
202466	207547	1
208083	208085	1
705477	705483	1
204676	204677	1
200519	202662	1
26759	100909	1
100597	101704	1
701804	701803	1
204757	200658	1
705575	705592	1
205745	201973	1
712907	712788	1
200806	208280	1
100016	101198	1
102025	102028	1
716144	716139	1
719956	719956	1
100897	100896	1
710529	710530	1
205085	205074	1
700057	700113	1
205901	206392	1
100442	100442	1
201871	200565	1
203575	200311	1
202454	201422	1
101080	101091	1
724052	724051	1
100458	101471	1
25116	100702	1
101482	101482	1
101787	101778	1
203338	203342	1
101116	101115	1
102139	102140	1
101686	101687	1
200393	200392	1
201794	201793	1
705454	705499	1
26531	100265	1
721666	721624	1
101939	74	1
102432	101032	1
200719	207472	1
200448	205527	1
203112	208547	1
203572	203573	1
201120	200658	1
712119	712102	1
704334	704354	1
201120	202365	1
26804	101070	1
711126	711125	1
200813	200811	1
27350	101305	1
100647	100928	1
201689	201689	1
207124	204426	1
705449	705500	1
200541	200541	1
200575	200585	1
710619	710519	1
206760	200478	1
202667	202681	1
200802	200785	1
200658	207735	1
100065	26554	1
100288	25799	1
200584	201353	1
724741	724737	1
202713	202621	1
706344	706327	1
702793	702799	1
200092	201386	1
716148	716146	1
202863	202864	1
100175	100175	1
208577	204406	1
704688	704700	1
102021	27482	1
200368	202964	1
101944	100697	1
717787	717787	1
707231	707214	1
208755	208766	1
102115	100976	1
702913	702977	1
102251	102256	1
711874	711942	1
717173	717173	1
200478	204002	1
101777	101780	1
102048	4873	1
703184	703182	1
203795	203787	1
200444	207678	1
202237	206590	1
202226	203778	1
202089	204523	1
100222	100844	1
200459	202121	1
200444	203444	1
200387	201511	1
100827	101815	1
204232	200387	1
200486	203112	1
201120	200557	1
481	467	1
205280	200776	1
200442	204851	1
203230	203232	1
202236	206580	1
200466	203166	1
101142	101151	1
100022	100931	1
200866	205749	1
718746	718746	1
204677	204697	1
100379	100574	1
100672	100676	1
200543	202644	1
201896	205487	1
202923	200228	1
707299	707307	1
200182	203234	1
201668	201589	1
714661	714661	1
200569	200292	1
208440	202569	1
204027	201441	1
101643	101643	1
205716	200673	1
200443	203117	1
200811	200823	1
203896	205728	1
101122	100433	1
200392	203266	1
709709	709708	1
200998	206632	1
724205	724195	1
100550	100550	1
26591	100822	1
200556	203538	1
207078	207088	1
101693	101692	1
202895	200729	1
700620	700677	1
700803	700809	1
703144	703186	1
7883	101295	1
702514	702581	1
101431	101432	1
205114	201740	1
208448	202865	1
204227	204236	1
101572	101574	1
701782	701809	1
26500	26555	1
200335	200335	1
718688	718833	1
201877	205414	1
201762	201763	1
201439	202373	1
722540	722471	1
27577	27577	1
200466	203601	1
203785	200817	1
700254	700261	1
204391	200529	1
205369	203112	1
100058	100073	1
706875	706855	1
720497	720491	1
101436	101997	1
100647	2	1
200451	204982	1
200392	204363	1
101577	101578	1
100966	102071	1
719399	719516	1
200442	200443	1
709581	709582	1
717016	716989	1
200045	200045	1
100745	28149	1
206320	202274	1
205901	206355	1
706330	706329	1
201165	201165	1
207347	207346	1
101778	101787	1
705587	705593	1
200090	208235	1
100783	100784	1
202923	208674	1
701502	701510	1
201067	207562	1
100122	100411	1
200047	203010	1
201880	205435	1
202466	200310	1
720549	720501	1
700268	700267	1
101511	28822	1
100185	102443	1
101206	101206	1
719641	719640	1
701120	701106	1
208008	208031	1
710187	710222	1
200852	206952	1
201979	202198	1
217	102045	1
708544	708543	1
200178	200530	1
702604	702570	1
203137	200446	1
204248	200744	1
200325	206251	1
711126	711118	1
202260	202143	1
701813	701818	1
100793	100799	1
200540	203945	1
200343	202497	1
717885	717885	1
203816	203820	1
202164	206239	1
701773	701807	1
200823	200148	1
711109	711124	1
100648	101635	1
725493	725493	1
200466	200741	1
714311	714302	1
205266	207915	1
201811	201811	1
101806	101808	1
719308	719309	1
715157	715393	1
201646	204641	1
200562	200573	1
202337	206867	1
205773	200168	1
206411	206413	1
203706	200795	1
203924	203926	1
715333	715308	1
25631	100197	1
714329	714329	1
207652	207683	1
200193	200011	1
26717	26717	1
28062	100974	1
100600	100378	1
700951	700994	1
204523	201597	1
100812	100804	1
202370	203941	1
703882	703870	1
201621	202249	1
700677	700673	1
714162	714160	1
207822	200658	1
101330	100169	1
718604	718610	1
26190	100897	1
704266	704229	1
26549	100229	1
201052	207917	1
201934	201576	1
205572	205579	1
200312	201555	1
706134	706231	1
200714	200714	1
716421	716423	1
709156	709134	1
206768	200448	1
200332	200010	1
200998	205445	1
100567	100633	1
205266	207863	1
704003	704015	1
200636	203389	1
100272	101788	1
101530	101529	1
101060	101060	1
710139	710148	1
706127	706258	1
206247	206248	1
200357	208253	1
200370	207639	1
208209	208211	1
200307	200305	1
203188	200448	1
203787	204219	1
708231	708225	1
101530	101531	1
200489	208076	1
102066	1216	1
718764	718767	1
100200	101826	1
721624	721724	1
201864	205365	1
101815	101815	1
203245	200487	1
721128	721124	1
720551	720501	1
711967	711945	1
100684	100684	1
204978	203112	1
200729	201472	1
723522	723491	1
205048	201055	1
711277	711279	1
200689	207390	1
707019	707018	1
201868	205368	1
100074	26554	1
723172	723164	1
201925	205514	1
200396	205307	1
204685	204686	1
703491	703496	1
200365	206055	1
704587	704696	1
708603	708604	1
202785	208161	1
208078	200529	1
202773	208192	1
202199	206379	1
101496	101494	1
705143	705189	1
201714	205058	1
706484	706485	1
206616	206619	1
101169	101173	1
200489	203472	1
203037	200408	1
201025	201021	1
206974	200658	1
703169	703191	1
703507	703512	1
202321	206797	1
101961	100403	1
202958	208753	1
704898	704907	1
100913	28822	1
101560	101559	1
206915	206916	1
203192	203218	1
203795	200313	1
702896	702958	1
203816	203398	1
716210	716151	1
701100	701108	1
204027	204084	1
705791	705796	1
706327	706344	1
201719	205070	1
206244	202178	1
26511	26511	1
200438	200437	1
706556	706571	1
101460	100024	1
200489	204392	1
25116	60	1
700110	700111	1
712046	712160	1
101771	101772	1
202630	207624	1
100278	102121	1
200451	203445	1
205575	205572	1
720928	720932	1
26550	101025	1
200830	200594	1
25632	101340	1
100230	100230	1
714933	714933	1
200325	206262	1
202306	206789	1
205749	205779	1
200448	203213	1
200010	208440	1
707713	707784	1
204173	200852	1
705590	705589	1
26549	101946	1
208612	203112	1
704034	704033	1
700971	700972	1
704025	704024	1
200337	201626	1
201995	207375	1
208369	208400	1
202781	202780	1
100657	100299	1
100803	102229	1
102283	100694	1
723420	723411	1
29621	29620	1
100674	102118	1
707231	707232	1
723204	723204	1
204523	205527	1
207505	207512	1
706495	706484	1
206035	200449	1
700266	700265	1
702464	702614	1
203710	205221	1
207021	207023	1
706216	706232	1
700951	700985	1
207292	202396	1
723043	723043	1
26732	101997	1
703190	703186	1
201788	205280	1
720597	720593	1
702515	702581	1
200448	207515	1
200555	200392	1
200811	203741	1
200331	205364	1
201627	100072	1
706354	706315	1
101391	100065	1
200077	200373	1
714312	714329	1
712802	712880	1
203831	200350	1
207315	200046	1
206582	202241	1
200165	200165	1
28822	101516	1
101520	102394	1
100966	102262	1
100179	101313	1
714448	714448	1
101365	100256	1
706803	706788	1
720999	720997	1
200303	201106	1
200651	206860	1
709791	709790	1
100618	101698	1
202327	202320	1
100600	100814	1
101733	100202	1
720025	719913	1
101457	101457	1
201011	207424	1
715155	715393	1
203710	203704	1
204679	204675	1
201148	201148	1
714357	714357	1
100373	101539	1
100563	100734	1
201760	201761	1
723397	723397	1
101288	101281	1
100859	100883	1
100928	101168	1
202325	206822	1
706043	706057	1
203909	201410	1
724594	724594	1
101597	101606	1
202688	202688	1
100912	27561	1
100335	26718	1
717862	717822	1
1261	100913	1
201456	200309	1
25631	101282	1
201906	201896	1
203373	201088	1
202235	202237	1
200226	208251	1
201414	203929	1
202842	204395	1
202666	202676	1
702258	702295	1
101300	101300	1
26500	101398	1
201663	204703	1
297	28103	1
711578	711617	1
202906	202906	1
205765	205741	1
707618	707565	1
712851	712780	1
701392	701391	1
201451	204115	1
707310	707313	1
100966	100981	1
200381	202992	1
200017	200018	1
200393	204379	1
200101	200101	1
700813	700814	1
100058	101846	1
716221	716162	1
204656	204658	1
202699	202699	1
205901	200355	1
101818	101066	1
101928	101929	1
207342	207343	1
709686	709724	1
718755	718833	1
200139	200139	1
715272	715393	1
204248	202203	1
200594	203770	1
285	22	1
200037	203791	1
101149	101154	1
101701	100597	1
205893	207936	1
715181	715166	1
101659	101660	1
2	100932	1
100403	100200	1
207986	200451	1
200663	200584	1
200086	201881	1
724434	724433	1
202857	208407	1
712297	712298	1
26515	101184	1
200383	202997	1
200359	202263	1
100790	100790	1
703466	703472	1
708870	708877	1
207612	207871	1
722795	722795	1
100634	100065	1
201386	200396	1
202683	202669	1
701105	701115	1
200777	203683	1
706798	706796	1
202626	202626	1
200776	207588	1
101536	101538	1
102306	101927	1
201390	201393	1
26566	100200	1
200222	208688	1
202164	206241	1
200194	200340	1
711095	711113	1
201769	205181	1
202781	208205	1
723426	723332	1
26761	102282	1
101687	100075	1
201761	205173	1
200785	203689	1
102203	100810	1
705579	705592	1
204789	200401	1
709457	709456	1
102374	102373	1
709867	709866	1
101189	101189	1
202883	200365	1
200806	202306	1
200348	208609	1
703322	703313	1
207375	203112	1
201780	201780	1
701820	701821	1
204248	206448	1
200565	203523	1
200396	201814	1
703310	703365	1
202908	200348	1
100189	102112	1
100674	100906	1
701253	701262	1
200466	200444	1
203388	203424	1
724710	724677	1
705978	705973	1
203913	201422	1
701173	701239	1
701120	701127	1
702296	702305	1
701959	701968	1
201472	201471	1
44	101084	1
204027	200973	1
719585	719591	1
26550	101564	1
100839	100840	1
714737	714737	1
720618	720612	1
207956	200451	1
206240	207181	1
205098	201740	1
202262	200359	1
709972	709971	1
712909	712915	1
27509	101009	1
707425	707486	1
101245	101243	1
206417	206418	1
700758	700820	1
721641	721641	1
28140	100599	1
705161	705223	1
204152	207197	1
101011	101117	1
701788	701789	1
711630	711629	1
202091	201658	1
200454	205464	1
200359	206666	1
100362	101794	1
206854	206855	1
721789	721780	1
200387	200656	1
202273	200459	1
208745	202969	1
710903	710896	1
100235	102347	1
711547	711621	1
203581	203583	1
200563	203268	1
711896	711802	1
100209	101804	1
709579	709583	1
200484	206996	1
101293	101572	1
102421	102424	1
724211	724211	1
706345	706344	1
723079	723079	1
200183	200183	1
703464	703465	1
203258	200574	1
716254	716147	1
102106	100602	1
206045	200287	1
100337	102398	1
716142	716140	1
319	513	1
204027	200448	1
101671	101667	1
27503	26550	1
700073	700123	1
202248	206603	1
723539	723522	1
101363	100014	1
101151	101151	1
205153	205157	1
206731	206731	1
102082	26783	1
702598	702558	1
712062	712193	1
200651	200652	1
208156	208151	1
714436	714436	1
200396	200785	1
721486	721486	1
200448	205096	1
703265	703312	1
102166	102170	1
202133	200448	1
101995	100694	1
101417	100272	1
203507	200180	1
203807	200714	1
101486	74	1
203849	203849	1
707225	707227	1
200593	203418	1
202197	204248	1
201609	204615	1
204572	204599	1
202843	202853	1
206974	202357	1
701939	702000	1
201664	200852	1
204661	200132	1
707150	707212	1
724722	724722	1
207091	207093	1
707464	707481	1
718383	718336	1
203364	203366	1
101862	101863	1
200810	206788	1
200383	208293	1
200850	203772	1
26479	101004	1
207455	202451	1
200790	203696	1
709338	709352	1
201791	201789	1
202789	208192	1
200719	205359	1
207292	207306	1
716994	716972	1
202321	200014	1
100802	26591	1
205169	201758	1
200359	202273	1
701472	701488	1
208230	201942	1
415	102068	1
200337	201680	1
200368	205292	1
200512	200719	1
201600	205561	1
200814	203731	1
719022	719022	1
200683	200047	1
706117	706242	1
200342	203418	1
204248	718554	1
202571	207798	1
708415	708438	1
201600	201600	1
202281	206725	1
204978	201697	1
204097	204098	1
707014	707015	1
706384	706345	1
705478	705482	1
708351	708369	1
860	102049	1
706487	706479	1
723855	723855	1
100078	101632	1
200473	200473	1
203398	200350	1
710210	710211	1
706856	706855	1
205171	205216	1
202729	208012	1
701188	701267	1
100214	100214	1
101205	101206	1
720489	720489	1
714734	714637	1
205691	200593	1
200524	200683	1
200307	201165	1
710218	710219	1
204130	204132	1
101506	101512	1
708877	708874	1
200442	200446	1
200438	203135	1
203480	200444	1
201120	200689	1
200370	200370	1
101434	101432	1
707328	707307	1
202866	202865	1
708038	708077	1
719929	719929	1
202581	202907	1
200451	201412	1
708418	708438	1
200282	204618	1
101435	100584	1
710330	710382	1
204455	201088	1
207879	207809	1
101899	2	1
101369	101369	1
208589	202908	1
202462	207455	1
200478	200528	1
200795	205983	1
707704	707771	1
715577	715967	1
26584	102136	1
720034	719929	1
100466	100466	1
206106	204527	1
100230	101823	1
100772	100759	1
200678	203896	1
718796	718795	1
101685	101841	1
723320	723371	1
711896	711839	1
200787	203366	1
102203	102204	1
200158	206729	1
720478	720535	1
720607	720607	1
203769	200594	1
100606	100383	1
720843	720819	1
705154	705210	1
709580	709579	1
201426	200306	1
202618	207593	1
200488	200489	1
719412	719388	1
208034	208035	1
725306	725275	1
202653	207695	1
714170	714162	1
724475	724475	1
27613	101206	1
712813	712904	1
100814	100811	1
201442	200478	1
101780	101782	1
714662	714662	1
101540	101810	1
200665	200665	1
719586	719585	1
100195	101493	1
200018	200543	1
200017	206775	1
100865	101994	1
201969	201968	1
720923	720923	1
200937	204843	1
700098	700111	1
708155	708151	1
722400	722400	1
102112	100186	1
708197	708216	1
714157	714452	1
712783	712773	1
709209	709207	1
701792	701787	1
202189	200482	1
202270	206667	1
26550	101992	1
208745	208781	1
206794	206846	1
208150	202767	1
205266	203112	1
200447	202655	1
100761	100764	1
200512	204272	1
201975	200306	1
100560	101117	1
701122	701121	1
200788	200797	1
208754	200700	1
5537	74	1
28078	100616	1
101920	101921	1
200623	201627	1
101523	100403	1
701816	701817	1
329	101885	1
714302	714302	1
202450	207455	1
101849	101846	1
701650	701652	1
101395	100570	1
100052	100200	1
100814	100806	1
705999	706044	1
100944	100947	1
710149	710147	1
712853	712795	1
712904	712908	1
26783	100694	1
200942	200942	1
102369	2	1
100059	102382	1
208020	208008	1
201879	204386	1
701780	701808	1
26190	100891	1
200293	200203	1
203373	202762	1
204810	200444	1
202250	206611	1
711866	711868	1
711636	711635	1
704557	704554	1
705575	705588	1
100478	101644	1
205260	200046	1
205750	205773	1
101091	101079	1
100383	100123	1
716144	716143	1
100651	101167	1
204735	204774	1
207629	202637	1
205901	206388	1
100583	101437	1
206734	200157	1
706483	706482	1
202092	201658	1
201892	200086	1
724786	724786	1
206035	203905	1
708891	708892	1
722433	722433	1
201067	207531	1
200804	202235	1
208193	202789	1
203338	203338	1
716419	716448	1
703885	703791	1
101647	101648	1
720031	720031	1
202375	202274	1
101425	101427	1
202129	202089	1
720825	720825	1
718520	718582	1
200856	203785	1
201824	205337	1
710402	710376	1
100979	100804	1
26505	100632	1
200833	203755	1
200448	203191	1
204272	204331	1
202775	208157	1
206668	206670	1
203909	204839	1
711932	711967	1
725605	725688	1
204386	205455	1
101191	101537	1
207254	200307	1
201394	203848	1
26607	26607	1
201580	207362	1
100966	200306	1
200795	206002	1
722487	722429	1
101833	101353	1
710209	710214	1
200565	200709	1
101713	101712	1
204741	200451	1
200724	204942	1
201798	201795	1
205343	201794	1
200512	200512	1
205615	200642	1
700613	700673	1
717829	717821	1
207348	200464	1
706227	706217	1
200975	205527	1
206645	206646	1
708085	708084	1
26500	100203	1
102020	102019	1
700781	700834	1
100870	100870	1
27411	100634	1
715060	715060	1
705199	705231	1
203373	203372	1
201410	208161	1
708543	708539	1
102397	102402	1
724978	724978	1
200427	206896	1
202143	207419	1
200133	201948	1
101032	26554	1
100160	24732	1
100963	100963	1
100585	100585	1
101561	101562	1
206793	202325	1
701987	702000	1
725232	725220	1
205151	205157	1
200464	207799	1
26584	101420	1
721291	721291	1
100752	100753	1
101372	26481	1
720500	720629	1
708258	708215	1
710359	710371	1
724865	724865	1
712890	712888	1
717940	717940	1
160	101263	1
100197	101498	1
700978	700968	1
202323	206804	1
711821	711859	1
101643	101647	1
712378	712381	1
100734	100550	1
701637	701641	1
101148	101148	1
203166	203168	1
200197	200011	1
101353	101352	1
203896	205732	1
200573	200379	1
101192	101313	1
102216	27485	1
28151	101020	1
701244	701242	1
201972	205745	1
708231	708233	1
707334	707329	1
101434	101150	1
205597	201946	1
203248	203250	1
202387	201663	1
26549	100203	1
709786	709785	1
709359	709361	1
101664	101665	1
100970	100968	1
202320	206794	1
703174	703200	1
724485	724424	1
200626	200626	1
102377	101669	1
201425	207252	1
208536	208536	1
202359	207056	1
206686	202197	1
725558	725558	1
722788	722788	1
101193	102265	1
709567	709581	1
202463	207455	1
100174	100830	1
203444	203444	1
200477	200046	1
207292	200401	1
701256	701253	1
705104	705200	1
200090	208247	1
701306	701245	1
100656	100660	1
708016	708089	1
205889	201343	1
704189	704231	1
200159	206760	1
700268	700263	1
205691	200683	1
207807	207806	1
202917	202917	1
100692	26531	1
202335	200369	1
101732	26733	1
206244	200565	1
717935	717935	1
100851	100222	1
202807	208249	1
27554	102241	1
102312	102313	1
27577	4756	1
200086	201889	1
100807	100052	1
101242	101243	1
101771	100969	1
701195	701251	1
200459	208150	1
101193	101329	1
102210	101004	1
102369	102369	1
101147	101434	1
101733	101733	1
702281	702301	1
100775	100778	1
717026	717026	1
207890	200342	1
205266	207911	1
200564	203268	1
202306	208329	1
100498	28147	1
724485	724449	1
718712	718709	1
717806	717928	1
711896	711849	1
720014	719986	1
100461	27490	1
101584	100906	1
201209	200454	1
702827	702953	1
721104	721045	1
714157	714141	1
204272	201523	1
200634	208127	1
201658	200708	1
200234	200235	1
101924	101925	1
101438	101437	1
204563	200485	1
201716	205065	1
206795	202328	1
704309	704391	1
200014	202326	1
100222	100853	1
724614	724614	1
100794	100799	1
100790	100043	1
201426	203988	1
202451	202453	1
200111	200310	1
716955	716937	1
201965	206274	1
200575	203312	1
201489	204513	1
205266	207859	1
200992	208804	1
701189	701239	1
101720	101712	1
207325	207326	1
27491	102142	1
208120	208120	1
721624	721666	1
703783	703889	1
201621	201613	1
718353	718373	1
200720	204843	1
711644	711646	1
202705	202709	1
714314	714311	1
200052	202973	1
200357	208249	1
708673	708682	1
200796	203710	1
200779	205212	1
724121	724121	1
206241	200325	1
206736	200448	1
202332	206893	1
206795	206796	1
205529	208151	1
200840	205889	1
721128	721128	1
101115	101116	1
37	102410	1
722444	722444	1
200439	203112	1
100634	100636	1
200623	208134	1
202471	200310	1
201186	200489	1
700803	700816	1
200513	207712	1
702981	702952	1
200451	200450	1
101661	101662	1
205510	200448	1
329	101479	1
205805	200342	1
202127	201590	1
35	100697	1
704587	704700	1
716830	716830	1
201055	205054	1
101940	102092	1
200186	201399	1
705666	705665	1
200444	200475	1
101952	100265	1
701379	701393	1
202973	203002	1
206616	206623	1
205282	201779	1
706709	706715	1
205594	205597	1
201562	200776	1
701096	701117	1
200650	200468	1
203913	203911	1
206805	202330	1
709729	709724	1
200444	208658	1
200863	205606	1
719029	719023	1
26783	101562	1
712152	712153	1
710199	710220	1
100278	102122	1
202716	205266	1
718224	718217	1
715380	715380	1
715216	715195	1
705160	705223	1
704669	704667	1
719414	719394	1
101343	100403	1
718223	718177	1
200719	201832	1
724843	724819	1
205009	205010	1
160	100795	1
707417	707492	1
704636	704688	1
714627	714688	1
721272	721235	1
100643	29621	1
202320	202323	1
101022	102093	1
200565	203987	1
200197	200299	1
200568	200568	1
706346	706338	1
200810	208369	1
202090	206035	1
702545	702624	1
202306	206785	1
206974	207039	1
202020	200354	1
202900	208533	1
204724	201150	1
721279	721247	1
722826	722838	1
704101	704102	1
201192	201195	1
101813	101815	1
26492	101923	1
100052	100064	1
708159	708158	1
208369	208404	1
200868	200857	1
206590	206579	1
101195	100403	1
718092	718092	1
101070	101070	1
101523	100695	1
200446	200442	1
100752	100751	1
100192	101177	1
205092	203857	1
700951	700981	1
201547	204373	1
207449	200235	1
206706	203372	1
205901	201934	1
719504	719515	1
711600	711599	1
201401	202389	1
201613	201613	1
101116	100956	1
201389	201393	1
200824	200824	1
202759	208144	1
702558	702565	1
706527	706484	1
708068	708039	1
200466	203660	1
101317	101324	1
714628	714628	1
29620	101920	1
200037	207759	1
100726	100849	1
701630	701631	1
207646	207678	1
102071	100230	1
100906	100674	1
201502	200795	1
206025	200448	1
101669	102378	1
705191	705190	1
206751	206753	1
203112	200387	1
205282	205331	1
100663	101055	1
202644	202644	1
203524	200305	1
25635	100721	1
709081	709130	1
200090	202198	1
200577	202020	1
700953	700974	1
101554	101554	1
102207	102207	1
200579	200578	1
100563	100550	1
201422	201422	1
7	7	1
200465	200952	1
100961	100019	1
100990	100991	1
203563	203564	1
717025	717044	1
205195	201773	1
204386	200989	1
200454	200456	1
200683	203112	1
203581	203584	1
101325	100955	1
203118	203118	1
398	101567	1
721067	721067	1
203706	203704	1
203317	203324	1
710146	710145	1
201757	201763	1
200802	207387	1
709780	709786	1
201619	201618	1
207093	200448	1
100928	101172	1
714752	714752	1
200451	200489	1
200540	200539	1
25183	217	1
100411	100831	1
204775	204776	1
723767	723769	1
204272	206185	1
718710	718833	1
706627	706657	1
708688	708695	1
200464	202614	1
200013	200370	1
700103	700105	1
551	100404	1
203234	207091	1
27556	100698	1
202666	202672	1
725545	725545	1
716256	716272	1
714452	714298	1
26500	101394	1
205718	200741	1
706712	706710	1
200183	200489	1
100822	26591	1
206793	206828	1
200392	204345	1
101171	101170	1
714363	714363	1
717869	717806	1
724216	724217	1
200452	200387	1
200448	205111	1
714712	714633	1
101524	44	1
711529	711644	1
208741	208774	1
200710	205749	1
202320	206870	1
717042	717033	1
203850	200448	1
200569	200387	1
200804	205705	1
207342	207347	1
725607	725656	1
102152	102153	1
202973	200376	1
202957	202334	1
100214	100735	1
204527	200719	1
200594	203766	1
201431	204031	1
101892	101523	1
200228	208689	1
203183	200449	1
2	100928	1
101634	101634	1
202757	202756	1
204527	206115	1
701774	701804	1
706818	706797	1
702593	702592	1
205181	201770	1
100200	100200	1
205376	205385	1
207158	201439	1
201023	201025	1
707717	707774	1
206974	206976	1
101720	101713	1
701195	701245	1
100606	101020	1
100792	100792	1
101833	100862	1
203112	203602	1
714287	714286	1
101662	101664	1
202356	206974	1
206616	202254	1
200658	200466	1
101135	100625	1
719265	719201	1
208745	208756	1
201490	206668	1
701411	701415	1
200567	200568	1
724808	724865	1
710360	710405	1
100637	100428	1
100943	100944	1
700642	700698	1
703748	703751	1
100693	101205	1
102203	100814	1
718217	718410	1
202330	206852	1
204523	205550	1
706383	706345	1
101565	398	1
200651	208211	1
205114	203366	1
200975	206115	1
703322	703325	1
101372	101372	1
200718	201658	1
721104	721103	1
202238	206590	1
719969	719956	1
703678	703682	1
707365	707474	1
101712	101719	1
701502	701503	1
706711	706712	1
200673	200451	1
701253	701258	1
200443	200444	1
206249	207062	1
200815	200815	1
205693	205694	1
719927	719926	1
201748	201748	1
200512	204657	1
200578	203309	1
722203	722244	1
100119	101004	1
701130	701131	1
200148	206712	1
701977	701978	1
25632	101867	1
205739	201968	1
207021	200451	1
708038	708044	1
203535	200303	1
27485	101725	1
101317	100651	1
101301	101302	1
720032	720034	1
206247	200325	1
202900	203112	1
100799	101770	1
707262	707233	1
200468	205721	1
200359	206662	1
702494	702562	1
208807	200370	1
101372	101928	1
100721	100726	1
704325	704352	1
700122	700121	1
720497	720492	1
708191	708243	1
202086	206002	1
202327	206794	1
708147	708146	1
100048	100859	1
200387	205575	1
202257	202143	1
201788	200524	1
201011	200379	1
206599	206596	1
709713	709717	1
708220	708219	1
200358	204027	1
203258	200570	1
203213	203193	1
705971	705978	1
716162	716289	1
202325	206797	1
716142	716144	1
200355	205901	1
200658	202276	1
203432	203444	1
701619	701634	1
711599	711600	1
200711	200718	1
207338	207341	1
